time_s,q_rad,q_dot,q_ddot,tau_joint_Nm,tau_motor_load_Nm,tau_motor_rotor_Nm,tau_motor_friction_Nm,tau_motor_total_Nm
0.34600000000000003,0.36088316593726055,-0.8483898826462267,2.6313087189072917,0.34480092927358097,0.005746682154559683,0.060625352883624,-0.06415345957447789,0.13052549461266158
0.34800000000000003,0.35919489921938885,-0.8432924329612967,2.5857827992781637,0.3425897663396256,0.00570982943899376,0.0595764356953689,-0.0638102831153929,0.12909654824975555
0.35000000000000003,0.3575175941876815,-0.8380790127874626,2.5338671021807073,0.34025976736577845,0.0056709961227629745,0.0583802980342435,-0.06345857769967234,0.1275098718566788
0.352,0.3558501823127107,-0.832614301555797,2.482239936537354,0.33794235230867886,0.005632372538477981,0.057190808137820646,-0.06308913935845148,0.1259123200347501
0.354,0.3541907002206335,-0.8267945589471766,2.4460366461176477,0.3359356923964236,0.00559892820660706,0.05635668432655061,-0.06269482425603885,0.12465043678919652
0.356,0.3525393689919537,-0.8211229730780397,2.4199283035725045,0.3341344617878952,0.00556890769646492,0.05575514811431051,-0.06230968238233837,0.1236337381931138
0.358,0.35089861010331563,-0.8158516204676308,2.379126351935838,0.33204974709782586,0.005534162451630431,0.054815071148601714,-0.06195095655304425,0.1223001901532764
0.36,0.3492686213361636,-0.8109587152306881,2.3223946571817464,0.32965724522289813,0.005494287420381635,0.05350797290146744,-0.06161732968774936,0.12061959000959843
0.362,0.3476493427489765,-0.8064255078455053,2.250107853815564,0.3269643455562287,0.005449405759270479,0.05184248495191059,-0.061307668219513965,0.11859955893069504
0.364,0.34604045667726846,-0.8022249308148637,2.1642513448751686,0.3240101293952783,0.005400168823254638,0.049864350985923886,-0.06102024860529328,0.1162847684144718
0.366,0.3444413877335881,-0.7983102443271668,2.0684213019301296,0.32086536936901316,0.005347756156150219,0.04765642679647019,-0.060751976371167186,0.1137561593237876
0.368,0.3428513028075194,-0.794603681917389,1.9678246650826594,0.31763252888325744,0.005293875481387624,0.045338680283504476,-0.06049759945736973,0.11113015522226183
0.37,0.3412691110656808,-0.7909850961281788,1.8692791429661355,0.3144457615823909,0.005240762693039848,0.043068191453939766,-0.06024891654063468,0.1085578706876143
0.372,0.3396934639517259,-0.7872806041708307,1.7812132127458398,0.3114709108251443,0.005191181847085738,0.04103915242166415,-0.059993979016950756,0.10622431328570064
0.374,0.3381226938443762,-0.7832602276160183,1.7143507402853544,0.30891901668082605,0.005148650278013768,0.039498641056174566,-0.05971690234829189,0.10436419368248023
0.376,0.3365575686778122,-0.779157941171999,1.654990827480276,0.306519411592048,0.005108656859867467,0.03813098866514556,-0.05943375227701942,0.10267339780203244
0.378,0.3350003978333825,-0.7754042598037819,1.57639161201719,0.3037444248885558,0.00506240708147593,0.036320062740876055,-0.05917428591608849,0.10055675573844047
0.38,0.3334508314357408,-0.7720501596456171,1.4807398148084872,0.30063709269698013,0.005010618211616335,0.03411624533318754,-0.058942135281714526,0.0980689988265184
0.382,0.33190836675582,-0.7691278355029054,1.3711774925250637,0.2972592462756397,0.004954320771260662,0.03159192942777747,-0.05873963587081345,0.09528588606985158
0.384,0.33037234821083145,-0.7666439666717354,1.2518020375948709,0.2936915117127629,0.004894858528546048,0.028841518946185828,-0.05856734806258983,0.0923037255373217
0.386,0.32884196736426546,-0.7645729827583818,1.1276661782047626,0.2900333096322457,0.004833888493870762,0.025981428745837733,-0.05842357939014398,0.08923889662985247
0.388,0.3273162629258908,-0.7628503294988105,1.0047779782988044,0.28640285490577294,0.004773380915096216,0.023150084620004455,-0.058303909230534814,0.08622737476563548
0.39,0.32579412075175496,-0.7613657345781861,0.890100837580377,0.2829371563702304,0.004715619272837174,0.020507923297851886,-0.0582007164155207,0.08342425898620975
0.392,0.32427427384418445,-0.7599564734503907,0.791553491509319,0.27979201654884217,0.004663200275814036,0.01823739244437471,-0.05810270847486354,0.08100330119505228
0.394,0.3227553834622805,-0.7583887426434368,0.7171047602306118,0.27712417116782095,0.004618736186130349,0.016522093675713296,-0.05799362078913235,0.07913445065097599
0.396,0.3212385331420668,-0.7565963205586388,0.649339019488778,0.27458964701453215,0.004576494116908869,0.014960771009021446,-0.05786882249810664,0.07740608762403696
0.398,0.31972551156361617,-0.7550343212752604,0.5654212849099451,0.2717377241542981,0.004528962069238302,0.013027306404325137,-0.05776000159526069,0.07531627006882413
0.4,0.31821569486561324,-0.7537832232473356,0.46925068971657424,0.2686451215048112,0.004477418691746853,0.010811535891069871,-0.057672796250522074,0.07296175083333879
0.402,0.3167084201766249,-0.7528951605402503,0.36497018036408235,0.2653933537327713,0.0044232225622128545,0.008408912955588458,-0.05761087173090831,0.07044300724870962
0.404,0.31520298561510074,-0.7523922041864721,0.256966516543514,0.26206873119431834,0.004367812186571973,0.005920508541162562,-0.057575791862730256,0.06786411259046479
0.406,0.3136986502893727,-0.7522646435412098,0.14987027118003482,0.2587623598754973,0.0043127059979249545,0.0034530110479880026,-0.05756689383867803,0.06533261088459098
0.40800000000000003,0.31219463429765526,-0.7524692676382309,0.048555830433386404,0.25557014133265826,0.004259502355544304,0.001118726333185223,-0.05758116724502443,0.06295939593375395
0.41000000000000003,0.31069011872804525,-0.7529276465455289,-0.04185860630214222,0.25259277263252516,0.004209879543875419,-0.0009644222892013568,-0.05761313732528949,0.06085859457996355
0.41200000000000003,0.309184245658522,-0.753524412721088,-0.11601102639755823,0.2499357462917195,0.004165595771528658,-0.002672894048199742,-0.05765475146273533,0.05914745318606425
0.41400000000000003,0.30767611815694756,-0.7541055423685915,-0.1682956039891934,0.2477093502155054,0.004128489170258423,-0.0038775307159110164,-0.057695266633949506,0.057946225088296915
0.41600000000000004,0.3061671425756105,-0.7543949172129711,-0.21791088293861094,0.24553456495288706,0.004092242749214784,-0.005020666742905596,-0.05771543809476556,0.05678701410107474
0.418,0.3046581814876515,-0.7547348010763371,-0.27788596470308846,0.2431540981471372,0.004052568302452287,-0.0064024926267591585,-0.05773912770379411,0.05538920337948724
0.42,0.30314859359478485,-0.7552100185183389,-0.3442127349979529,0.24064680583313997,0.004010780097219,-0.007930661414352835,-0.057772245080113784,0.05385236376297995
0.422,0.30163778910578065,-0.7558782754294397,-0.41320499863468285,0.23808520986147805,0.0039680868310246345,-0.009520243168543094,-0.05781880556120847,0.05226664922369001
0.424,0.3001252297364641,-0.7567724282449675,-0.48149847952275593,0.23553549800417595,0.0039255916334029325,-0.011093724968204297,-0.057881087667180586,0.05071295433237922
0.426,0.2986104287097165,-0.7579027531591197,-0.5460508206692651,0.2330575240585915,0.003884292067643192,-0.01258101090821987,-0.05795979152013337,0.049263072679556694
0.428,0.29709295075547426,-0.7592592153390304,-0.6041415841774977,0.23070480794968262,0.0038450801324947104,-0.013919422099449548,-0.058054198694013404,0.04797985672705857
0.43,0.29557241211072977,-0.7608137381387623,-0.653372251248669,0.22852453583079008,0.0038087422638465014,-0.015053696668769335,-0.05816233345343761,0.04691737904851478
0.432,0.29404848051953064,-0.7625224723133632,-0.6916662221815102,0.22655756018323048,0.003775959336387175,-0.015935989759061995,-0.0582811249751395,0.04612109455246468
0.434,0.2925208752329802,-0.764328065232851,-0.7172688163712877,0.22483839991482993,0.0037473066652471657,-0.01652587352919447,-0.05840656991461393,0.045628003050666624
0.436,0.29099111114272463,-0.7659337272203464,-0.7480980451407788,0.22301348016549155,0.0037168913360915256,-0.017236178960043546,-0.058518055157530835,0.044998767533578815
0.438,0.2894589901708766,-0.767450740260948,-0.7850863401898067,0.2210641819025963,0.0036844030317099382,-0.018088389277973148,-0.05862332522242192,0.044219338976158706
0.44,0.2879239136882841,-0.768962068959148,-0.8244922693176306,0.21906410996704997,0.003651068499450833,-0.018996301885078212,-0.0587281427391822,0.04338290935355482
0.442,0.28638538784109885,-0.7705266125004073,-0.8632292459726045,0.21707398573075112,0.0036178997621791856,-0.01988880182720881,-0.05883658978682929,0.04256568772179967
0.444,0.2848430235507767,-0.7721838206709856,-0.8988655292539676,0.21514164729212684,0.0035856941215354475,-0.020709861794011415,-0.05895139198313734,0.041827224310661375
0.446,0.28329653651407743,-0.7739583098777579,-0.9296242239106789,0.2133020496696895,0.0035550341611614916,-0.021418542118902043,-0.05907424116375496,0.04121073320601441
0.448,0.28174574720306494,-0.7758644791680377,-0.9543832803416308,0.2115772649938282,0.0035262877498971365,-0.021988990779071176,-0.059206117123303204,0.04074341409412917
0.45,0.2801905808651069,-0.7779111262494378,-0.972675494594796,0.20997648269707742,0.00349960804495129,-0.0224104433954641,-0.05934760847173764,0.04043677312122483
0.452,0.2786310675228752,-0.7801060635096337,-0.9846885083691461,0.20849600970288348,0.003474933495048058,-0.022687223232825127,-0.05949923242191699,0.04028694268413992
0.454,0.2770673419743454,-0.7824607340362559,-0.9912648090132734,0.20711927061299218,0.00345198784354987,-0.02283874119966582,-0.059661753201976905,0.040274999845860956
0.456,0.27549955836311324,-0.7849709593690197,-0.9931003375705671,0.2058326073080062,0.003430543455133437,-0.02288103177762587,-0.05983485357847854,0.04038436525598611
0.458,0.27392690371569456,-0.7874615507893277,-0.9811599837184701,0.2048142649455178,0.003413571082425297,-0.022605926024873553,-0.06000643971881835,0.040814084776370094
0.46,0.2723494515831539,-0.7898791007946071,-0.9559034416097205,0.20405519823942672,0.003400919970657112,-0.022024015294687962,-0.060172840736898436,0.041549745412867586
0.462,0.27076735911827987,-0.7921752838697361,-0.9183129161731358,0.20353608311336255,0.003392268051889376,-0.02115792958862905,-0.06033074817067712,0.042565086633937446
0.464,0.26918086707558525,-0.7943105396757484,-0.8698931231134281,0.20322731684710466,0.003387121947451744,-0.020042337556533386,-0.060477466241153736,0.043822250632072096
0.466,0.267590299811307,-0.7962577562385387,-0.8126712889114316,0.20308901822162168,0.003384816970360361,-0.018723946496519386,-0.06061116066949221,0.04527203114333318
0.468,0.26599606528340614,-0.798005953137563,-0.7491971508244717,0.2030710276625321,0.0033845171277088683,-0.01726150235499583,-0.0607311066823738,0.04685412145508684
0.47000000000000003,0.264398655051568,-0.7995639646945457,-0.682542956884987,0.203112907381774,0.003385215123029567,-0.0157257897266301,-0.060837936871635606,0.04849736226803507
0.47200000000000003,0.2627986442772021,-0.800964123162204,-0.6163034659023339,0.20314394151709153,0.0033857323586181922,-0.014199631854389773,-0.060933889435547076,0.0501199899397755
0.47400000000000003,0.26119669172344184,-0.8022659419129203,-0.5545959474616069,0.20308313626912766,0.0033847189378187945,-0.012777890629515424,-0.061023056969242304,0.051629885277545674
0.47600000000000003,0.259594061032496,-0.803483368343649,-0.5078780094988957,0.2027244446817877,0.003378740744696462,-0.011701509338854558,-0.061106404086637735,0.052783635492479636
0.47800000000000004,0.2579894645894006,-0.8043779411760045,-0.46151741523314627,0.20235655560724464,0.003372609260120744,-0.01063336124697169,-0.0611676234274244,0.053906871440573455
0.48,0.2563829444379598,-0.8049850236027207,-0.4157769384406578,0.2019743011408127,0.0033662383523468784,-0.009579500661672756,-0.06120915669630045,0.05499589438697457
0.482,0.2547746060366216,-0.8053432280236139,-0.37131569442097145,0.2015647167660452,0.0033594119461007534,-0.008555113599459183,-0.061233658570908525,0.05603795691755009
0.484,0.2531646182584779,-0.8054972098647558,-0.3291891399985758,0.20110704146040415,0.003351784024340069,-0.007584517785567187,-0.061244190195518446,0.05701145643429133
0.486,0.2515532133912647,-0.8055004613976595,-0.2908490735232476,0.2005727177992843,0.0033428786299880713,-0.0067011626539756255,-0.061244412578200465,0.057886128554212914
0.488,0.24994068713736153,-0.8054181055584738,-0.258143634867821,0.19992539205832005,0.0033320898676386674,-0.005947629347354596,-0.061238779915126204,0.05862324043541028
0.49,0.24832739861379236,-0.8053296897671212,-0.23331730543118567,0.19912091431370607,0.0033186819052284347,-0.005375630717134519,-0.0612327325889921,0.059175783777086016
0.492,0.24671377035222464,-0.8053319797465115,-0.219010908135445,0.19810733854060839,0.0033017889756768062,-0.005046011323440653,-0.061232889218028046,0.0594886668702642
0.494,0.24510028829896996,-0.8055417533416989,-0.21826160742779166,0.1968249227092965,0.003280415378488275,-0.00502874743513632,-0.06124723664160293,0.05949890458495488
0.496,0.2434868276054203,-0.8061974477195899,-0.22697824897228713,0.19535457475567095,0.0032559095792611824,-0.005229578856321496,-0.061292075309036305,0.05931840603197599
0.498,0.2418715636965177,-0.8070562665522834,-0.22371661840470836,0.1941194250771836,0.0032353237512863934,-0.005154430888044481,-0.061350787320885156,0.05943168018412707
0.5,0.2402546308759182,-0.8079991590340765,-0.20850124300827133,0.19311909781677952,0.0032186516302796587,-0.004803868638910571,-0.06141522468134753,0.059830007672716616
0.502,0.2386363217454508,-0.8089444635244787,-0.18316088421431687,0.1923176209762403,0.0032052936829373383,-0.004220026772297861,-0.061479803501107363,0.06046507041174684
0.504,0.23701692126783863,-0.8098232410825625,-0.14947655904232704,0.19167996213238955,0.003194666035539826,-0.003443939920335215,-0.06153981650077184,0.06129054261597645
0.506,0.23539670676669894,-0.8105789389156369,-0.10918154010082048,0.19117202841963932,0.003186200473660655,-0.002515542683922904,-0.06159140800837479,0.06226206579811254
0.508,0.23377594792654338,-0.8111670538279787,-0.06396135558689764,0.19076066651259718,0.0031793444418766197,-0.0014736696327221216,-0.06163154825633081,0.06333722306548531
0.51,0.23215490679277762,-0.8115547956695072,-0.01545378928626917,0.19041366260871923,0.003173561043478654,-0.00035605530515564173,-0.06165800759653155,0.06447551333485456
0.512,0.2305338377717015,-0.8117207507845368,0.034751119427056665,0.1900997424110483,0.0031683290401841382,0.0008006657915993856,-0.06166933109725195,0.06563832592903547
0.514,0.22891298763050916,-0.8116545454604513,0.08511107559026243,0.18978857111103412,0.0031631428518505687,0.0019609591815996463,-0.06166481384183178,0.06678891587528199
0.516,0.22729198104771392,-0.8114466006787544,0.14098922479907117,0.18958603951058406,0.003159767325176401,0.0032483917393705997,-0.0616506248129741,0.0680587838775211
0.518,0.22567072009764177,-0.811125007849018,0.20564294514834103,0.18955656787602201,0.0031592761312670336,0.004738013456217777,-0.061628678819165665,0.06952596840665047
0.52,0.22404979680267922,-0.8106215313779646,0.27540117539946607,0.18962795089479922,0.003160465848246654,0.006345243081203699,-0.06159431535062936,0.07110002428007972
0.522,0.22242977291933147,-0.80989434998164,0.3467529373946121,0.18973112913760182,0.003162185485626697,0.007989187677571863,-0.06154467174542178,0.07269604490862035
0.524,0.2208111740167465,-0.8089255941881179,0.41641342395901404,0.1898014927515264,0.00316335821252544,0.009594165288015684,-0.0614785146645975,0.07423603816513863
0.526,0.21919448947671522,-0.8077197520538095,0.48132399889937005,0.18977888139401347,0.003162981356566891,0.011089704934641486,-0.0613961324094449,0.07564881870065328
0.528,0.2175801724936712,-0.8063020748798035,0.5386521970053479,0.18960758416770931,0.0031601264027951554,0.012410546619003218,-0.06129922903862196,0.07686990206042033
0.53,0.2159686400746911,-0.8047169829281142,0.5857917240489883,0.1892363395562816,0.0031539389926046935,0.013496641322088691,-0.061190820002480155,0.07784140031717354
0.532,0.21436027303949418,-0.8030264711380479,0.6203624567839796,0.18861833536133993,0.003143638922688999,0.014293151004302892,-0.061075128648492065,0.07851191857548395
0.534,0.21275541602044262,-0.8013085148425068,0.6402104429470228,0.18771120864060478,0.0031285201440100796,0.014750448605499405,-0.06095748269839458,0.07883645144790406
0.536,0.21115377382878822,-0.7997439809584082,0.6501448851093414,0.18660994866199965,0.0031101658110333275,0.014979338152919228,-0.06085027620818234,0.0789397801721349
0.538,0.2095543896579815,-0.7983657193279712,0.6622627958124809,0.18555330650824975,0.003092555108470829,0.015258534815519562,-0.06075578084226085,0.07910687076625124
0.54,0.20795747703728892,-0.7970797452067442,0.676189558690723,0.18453404315771427,0.0030755673859619043,0.015579407432234257,-0.06066756826945188,0.07932254308764805
0.542,0.20636335842431083,-0.7958368480732207,0.689909813742787,0.18351252144715854,0.003058542024119309,0.015895522108633816,-0.06058226976687743,0.07953633389963055
0.544,0.2047722697259745,-0.7946001171637186,0.7019491426720492,0.1824597449270003,0.003040995748783338,0.016172908247164015,-0.060497354640954695,0.07971125863690205
0.546,0.20318436029853473,-0.7933411283637029,0.7113740688869399,0.181357357737813,0.00302262262896355,0.016390058547155095,-0.060410870522377286,0.07982355169849593
0.548,0.20159969294757324,-0.7920361310990786,0.7177920575012706,0.18019764449013564,0.003003294074835594,0.016537929004829276,-0.06032118258256088,0.07986240566222574
0.55,0.2000182439279991,-0.7906622352275368,0.7213515153331826,0.17898353014760932,0.0029830588357934885,0.016619938913276528,-0.06022671184701411,0.07982970959608413
0.552,0.19843990294404856,-0.7891935979298366,0.7227417909062552,0.17772857991350696,0.0029621429985584495,0.01665197086248012,-0.06012567260568285,0.07973978646672142
0.554,0.19686447314928515,-0.7875976106011504,0.7231931744487028,0.17645699912052956,0.0029409499853421594,0.016662370739298115,-0.060015808780879414,0.07961912950551969
0.556,0.1952912263451416,-0.7858963030429323,0.7294411998789769,0.1753015645960681,0.002921692743267802,0.01680632524521163,-0.059898622618590115,0.07962664060706955
0.558,0.19372010464378844,-0.7842751407288284,0.7423593281242944,0.17427952860820364,0.0029046588101367273,0.017103958919983744,-0.05978688748241762,0.07979550521253809
0.56,0.1921518837966911,-0.782736911945944,0.7552071979338848,0.17325806798346172,0.0028876344663910287,0.017399973840396706,-0.059680805838774435,0.07996841414556217
0.562,0.1905868637092306,-0.7812431254682688,0.766110400676439,0.17220031884149015,0.0028700053140248358,0.017651183631585157,-0.05957773089376584,0.08009891983937584
0.5640000000000001,0.1890252537033112,-0.7797665074233014,0.7737606744498464,0.17108055351118795,0.002851342558519799,0.017827445939324463,-0.0594757843188577,0.08015457281670196
0.5660000000000001,0.18746717251736067,-0.7782870105126335,0.7774159040814865,0.16988418041388048,0.002831403006898008,0.017911662430037452,-0.059373582918523335,0.08011664835545879
0.5680000000000001,0.18591264830632986,-0.7767878232325598,0.7769001211277242,0.16860774394989614,0.0028101290658316025,0.017899778790782767,-0.05926996415782947,0.07997987201444384
0.5700000000000001,0.18436161864169312,-0.7752513790947058,0.7726035038743149,0.16725892438860096,0.002787648739810016,0.017800784729264215,-0.059163710679510435,0.07975214414858467
0.5720000000000001,0.18281393051144806,-0.773655365846587,0.7654823773362551,0.16585653776183376,0.002764275629363896,0.01763671397382732,-0.05905327381310732,0.07945426341629853
0.5740000000000001,0.18126934032011557,-0.7719687346922589,0.7570592132577474,0.164430535760687,0.0027405089293447834,0.017442644273458503,-0.05893649596910099,0.07911964917190428
0.5760000000000001,0.1797272228987626,-0.7701903747975598,0.7526702861094279,0.16308607189495236,0.0027181011982492062,0.017341523391961218,-0.058813288570211446,0.07887291316042187
0.578,0.17818733046675317,-0.7685005712180407,0.754657421597301,0.1618693168622682,0.0026978219477044696,0.017387306993601817,-0.05869614192665201,0.0787812708679583
0.58,0.17665047880903434,-0.7669315744541109,0.7554074752150015,0.160630200613778,0.0026771700102296335,0.017404588228953636,-0.05858730532885367,0.07866906356803693
0.582,0.17511688255196206,-0.7654519776716063,0.7535790322380151,0.15934234334326336,0.0026557057223877225,0.01736246090276387,-0.05848461290712524,0.07850277953227683
0.584,0.17358666720461352,-0.7640378666030458,0.7483876609336519,0.1579903208952246,0.00263317201492041,0.01724285170791134,-0.058386413708946906,0.07826243743177866
0.586,0.17205986915878727,-0.7626688933636068,0.7396059125613235,0.15656966466294112,0.0026094944110490186,0.017040520225412893,-0.058291300761657755,0.07794131539811966
0.588,0.17053643568900306,-0.7613243502670699,0.7275633213723722,0.15508686148973597,0.0025847810248289327,0.01676305892441946,-0.05819783903255845,0.07754567898180684
0.59,0.16901622495250196,-0.7599792436418052,0.7131464046105123,0.15355935357344708,0.0025593225595574513,0.016430893162226203,-0.058104292440391926,0.07709450816217558
0.592,0.16749900598924625,-0.758600367646733,0.6977986625110262,0.15201553837400575,0.002533592306233429,0.016077281184254045,-0.05800834994594531,0.07661922343643278
0.594,0.16598445872191947,-0.7571423780872952,0.6835205783015468,0.15049476852408358,0.0025082461420680596,0.015748314124067637,-0.05790685059576337,0.07616341086189907
0.596,0.16447211517666613,-0.7555524845140889,0.673525636733423,0.14906029284232103,0.002484338214038684,0.015518030670338067,-0.057796107637067086,0.07579847652144384
0.598,0.16296206761259627,-0.7539317335574532,0.6655718621657769,0.14766779986699338,0.002461129997783223,0.0153347757042995,-0.057683149927406925,0.07547905562948964
0.6,0.1614550888332655,-0.7523975982685231,0.6512721049023611,0.14615186053566212,0.0024358643422610353,0.0150053092969504,-0.05757616811925564,0.07501734175846707
0.602,0.15995116291095723,-0.7509620613833223,0.6307259131717373,0.14451443752561102,0.002408573958760184,0.01453192503947683,-0.05747600856092305,0.07441650755916007
0.604,0.15845020954718667,-0.7496349859491953,0.6044351525036404,0.142765406655511,0.0023794234442585166,0.013926185913683876,-0.05738337062043932,0.07368897997838171
0.606,0.15695208407270073,-0.7484212793822465,0.5733040057301437,0.1409225568231867,0.002348709280386445,0.013208924292022512,-0.057298607952450085,0.07285624152485905
0.608,0.15545657744747812,-0.7473180575247964,0.538638972984387,0.13901158994545385,0.0023168598324242308,0.012410241937560278,-0.057221529368026984,0.07194863113801149
0.61,0.15396341626072915,-0.7463118087028278,0.5021488717016851,0.1370661209000581,0.0022844353483343015,0.011569510004006826,-0.05715119948761438,0.07100514483995551
0.612,0.15247226273089598,-0.7453755577834579,0.4659448366183554,0.13512767746954565,0.002252127957825761,0.01073536903568691,-0.05708573930162413,0.0700732362951368
0.614,0.15098271470565253,-0.7444660302323596,0.4325403197732598,0.1332457002870713,0.0022207616714511884,0.009965728967575907,-0.05702212662619479,0.06920861726522189
0.616,0.1494942585267026,-0.7435277271886334,0.405377153024844,0.1314879201850974,0.00219146533641829,0.009339889605692406,-0.05695647979780495,0.06848783473991565
0.618,0.14800652339699008,-0.7426509216287406,0.3869032001807966,0.12990250416484594,0.0021650417360807657,0.008914249732165555,-0.05689511574230827,0.06797440721055459
0.62,0.1465203544099293,-0.7419275381423038,0.36801411487407876,0.12830988229290746,0.002138498038215124,0.008479045206698775,-0.05684447468516892,0.06746201793008282
0.622,0.1450357712431714,-0.7413372735846326,0.34858691178421,0.12670763914124733,0.0021117939856874555,0.008031442447508199,-0.056803143096085036,0.06694637952928069
0.624,0.14355274656115583,-0.7408596561211991,0.3287924381652232,0.12509913859290986,0.0020849856432151644,0.007575377775326742,-0.056769692965359796,0.0664300563839017
0.626,0.14207120601511014,-0.7404719739960355,0.3090953738448263,0.1234935238005564,0.0020582253966759403,0.007121557413384799,-0.05674253732889587,0.06592232013895662
0.628,0.14059102824305003,-0.7401472043001691,0.29025423122458704,0.12190571714641954,0.002031761952440326,0.006687457487414486,-0.05671978559469268,0.0654390050345475
0.63,0.1391120448697794,-0.7398519417400529,0.2733213552805651,0.12035642020363825,0.0020059403367273044,0.006297324025664221,-0.0566990987117056,0.06500236307409712
0.632,0.1376340405068903,-0.7395443274059758,0.2596429235622679,0.11887211369890258,0.0019812018949817095,0.005982172958874653,-0.056677544131005037,0.0646409189848614
0.634,0.1361567527527629,-0.7391719775405003,0.250858946193496,0.11748505747644127,0.001958084291274021,0.005779790120298149,-0.05665145038392435,0.06438932479549651
0.636,0.13467987219256558,-0.7386699123068835,0.24890326587195233,0.116233290463248,0.0019372215077208,0.005734731245689782,-0.056616260929066714,0.0642882136824773
0.638,0.13320249220720753,-0.7381697206373568,0.2626896251655566,0.11529256272999255,0.0019215427121665426,0.006052368963814425,-0.05658119658172494,0.06455510825770591
0.64,0.1317257399317258,-0.7377207525214524,0.2813628470562719,0.11444887041438237,0.0019074811735730396,0.006482599996176505,-0.056549717822769886,0.06493979899251943
0.642,0.13024992233954935,-0.7372730813808941,0.303004347612827,0.11366448081392044,0.0018944080135653407,0.006981220168999535,-0.056518325031735615,0.06539395321430048
0.644,0.12877530221577196,-0.7367893313842622,0.3259717199990675,0.11290709339373613,0.0018817848898956021,0.007510388428778515,-0.05648439664885637,0.06587656996753048
0.646,0.1273020981571523,-0.7362427306692648,0.3488987344735719,0.11214983974628426,0.0018691639957714042,0.008038626842271097,-0.056446053191837896,0.0663538440298804
0.648,0.12583048457211377,-0.7356151645649595,0.37069533838977975,0.11137128355227996,0.001856188059204666,0.008540820596500525,-0.056402020991980585,0.06679902964768578
0.65,0.12436059168074472,-0.7348952288140056,0.3905476561957997,0.11055542054288672,0.0018425903423814453,0.008998217998751225,-0.05635149583631542,0.06719230417744809
0.652,0.12289250551479822,-0.7340762827949113,0.4079179894346865,0.10969167846319598,0.0018281946410532665,0.009398430476575178,-0.05629400657400672,0.06752063169163516
0.654,0.12142626791769226,-0.7331545027442683,0.4225448167441499,0.10877491703699253,0.0018129152839498756,0.009735432577785214,-0.05622927866380396,0.06777762652553905
0.656,0.11996187654450964,-0.732126934979006,0.43444279385678897,0.10780542793283183,0.001796757132213864,0.010009561970460419,-0.05615709759290684,0.06796341669558112
0.658,0.11849936638173136,-0.7310039707010725,0.4431031333335227,0.10677316935161407,0.0017795528225269012,0.010209096192004363,-0.05607818569622473,0.068066834710756
0.66,0.11703903600700369,-0.7298505395954202,0.4453606608150764,0.1056157200407948,0.0017602620006799132,0.01026110962517936,-0.05599710056337266,0.06801847218923193
0.662,0.11558088323233562,-0.7286934978716308,0.4412290512451449,0.10433335245642439,0.0017388892076070732,0.01016591734068814,-0.055915728755600094,0.06782053530389531
0.664,0.11412486965223981,-0.7275588075385827,0.4309483389195421,0.10293079111763398,0.0017155131852938997,0.00992904972870625,-0.055835896941811514,0.06748045985581166
0.666,0.11267092064373269,-0.726469940792942,0.4149849174857252,0.10141721258204696,0.0016902868763674494,0.009561252498871109,-0.055759259382126655,0.06701079875736521
0.668,0.11121892536633436,-0.7254462844076495,0.39403153994275186,0.09980624542224768,0.001663437423704128,0.009078486680281004,-0.055687185020924256,0.06642910912490939
0.67,0.10976873676206872,-0.724501544120429,0.3690073186417422,0.09811597020329119,0.001635266170054853,0.00850192862150574,-0.055620644281566385,0.06575783907312698
0.672,0.1083201715554633,-0.7236421490222535,0.3410577252852427,0.09636891946120135,0.0016061486576866891,0.007857969990571992,-0.05556009568497258,0.06502421433323126
0.674,0.10687301025354937,-0.722865655945857,0.3115545909278694,0.0945920776824812,0.0015765346280413532,0.007178217774978112,-0.055505372420084326,0.0642601248231038
0.676,0.105426997145862,-0.7221591538542158,0.28209610597575363,0.09281688128456042,0.0015469480214093403,0.006499494281681364,-0.05545556896846424,0.06350201127155494
0.678,0.10398106946954282,-0.7216318383677701,0.26319825637099825,0.09125067350516447,0.0015208445584194079,0.0060640878267878,-0.055418388978547124,0.06300332136375433
0.68,0.10253568232568114,-0.7213242668362274,0.25061424868937365,0.08980974563116167,0.0014968290938526946,0.00577415228980317,-0.05539669957558317,0.06266768095923904
0.682,0.10109102754265023,-0.7211716905175771,0.2431451555975137,0.08847051979472917,0.0014745086632454861,0.005602064384966716,-0.055385939306089454,0.062462512354301655
0.684,0.09964724833605959,-0.721116741081068,0.23989587953596114,0.08721539394690542,0.0014535898991150902,0.005527201064508545,-0.055382063921213184,0.06236285488483682
0.686,0.09820443930875496,-0.721107288905188,0.24027515271919242,0.08603274182545127,0.0014338790304241878,0.005535939518650194,-0.055381397286037935,0.062351215835112314
0.6880000000000001,0.09676264645081825,-0.7210943013756123,0.2439955371351914,0.084916912924003,0.0014152818820667165,0.00562165717559481,-0.05538048130883368,0.06241742036649521
0.6900000000000001,0.09532186713956753,-0.7210297011831881,0.25107342454576553,0.08386823246255007,0.0013978038743758345,0.005784731701534439,-0.05537592516158128,0.06255846073749155
0.6920000000000001,0.09388205013955714,-0.7208642246218978,0.2618290364863505,0.08289300135921406,0.0013815500226535677,0.0060325410006455155,-0.055364253902852316,0.0627783449261514
0.6940000000000001,0.0924430956025776,-0.7205452798868205,0.2768864242663227,0.08200349620334285,0.0013667249367223808,0.006379463215096076,-0.05534175646825833,0.06308794462007679
