time_s,qd_rad,tau_Nm
2.5,-0.07308192361139881,-0.2206900428035705
2.505,-0.07386010718164032,-0.22303404130822926
2.5100000000000002,-0.07463829075188182,-0.22537763677097375
2.515,-0.07541647432212333,-0.2277214069493599
2.52,-0.07619465789236482,-0.2300657394231921
2.525,-0.07690661882395923,-0.23221126839173784
2.5300000000000002,-0.07753911258917696,-0.2341181233232476
2.535,-0.0781716063543947,-0.2360256107273161
2.54,-0.07880410011961242,-0.23793335813027114
2.545,-0.07943659388483015,-0.23984080288064455
2.5500000000000003,-0.08006908765004794,-0.24174638869743825
2.555,-0.08070158141526568,-0.2436493723822083
2.56,-0.08133407518048341,-0.24555174974135027
2.565,-0.08196656894570113,-0.24745444398209923
2.57,-0.08259906271091887,-0.24935808371276053
2.575,-0.08314948962045501,-0.25101581689122926
2.58,-0.08355629953254819,-0.25224233368264004
2.585,-0.08396310944464136,-0.2534699737328136
2.59,-0.08436991935673452,-0.2546981878136256
2.595,-0.08477672926882769,-0.2559261320979893
2.6,-0.0851835391809209,-0.2571517988366651
2.605,-0.08559034909301408,-0.2583733510530526
2.61,-0.08599715900510725,-0.2595939911862027
2.615,-0.08640396891720041,-0.2608150906321898
2.62,-0.08681077882929358,-0.2620375957846469
2.625,-0.08712879358687751,-0.2629946672293377
2.63,-0.08721002126576995,-0.26324082666632936
2.6350000000000002,-0.08729124894466236,-0.26348872301276416
2.64,-0.0873724766235548,-0.2637376028535962
2.645,-0.08745370430244723,-0.26398628777133076
2.65,-0.08753493198133967,-0.26423247323863286
2.6550000000000002,-0.0876161596602321,-0.26447290334114865
2.66,-0.08769738733912452,-0.2647121164458458
2.665,-0.08777861501801695,-0.264951818579096
2.67,-0.08785984269690938,-0.26519320162185067
2.6750000000000003,-0.08786945726370263,-0.2652213312154206
2.68,-0.08755681282604949,-0.264281714350083
2.685,-0.08724416838839637,-0.2633442450833392
2.69,-0.08693152395074323,-0.26240805880808654
2.695,-0.08661887951309011,-0.2614717767718055
2.7,-0.08630623507543694,-0.26053309772075783
2.705,-0.0859935906377838,-0.25958699131987756
2.71,-0.08568094620013068,-0.2586392533452902
2.715,-0.08536830176247755,-0.25769192566802307
2.72,-0.08505565732482442,-0.25674645123726564
2.725,-0.08470130225900173,-0.2556780575137785
2.73,-0.0839298409114835,-0.25335637134911515
2.735,-0.08315837956396528,-0.25103714786362613
2.74,-0.08238691821644706,-0.24871943560999513
2.745,-0.08161545686892875,-0.246401684219154
2.75,-0.08084399552141053,-0.2440817444002831
2.755,-0.0800725341738923,-0.2417526755002875
2.7600000000000002,-0.07930107282637408,-0.2394215026147499
2.765,-0.07852961147885586,-0.23709051391370375
