t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_model_deg,qdd_model_deg_s2,q_link_deg,qd_link_deg_s,pos_error_deg,vel_error_deg_s,tau_inertia_joint_Nm,tau_gravity_joint_Nm,tau_joint_ff_Nm,tau_pd_joint_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.000000,0.000000,943.265500,0.000000,0.000000,0.000000,-0.223022,0.000000,0.223022,943.265500,0.000000,0.000000,0.000000,8.309394,-8.309394,0.000000,0.103867,0.001068,-203,0
0.002000,1.886531,942.799250,0.000000,1.886531,0.000000,-0.220825,1.350000,2.107356,941.449250,0.000000,0.027289,0.027289,8.951301,-8.924012,0.000000,0.111550,0.106800,-201,18
0.004000,3.771197,941.400750,-37.220226,3.771197,-37.220226,-0.166992,4.275000,3.938189,937.125750,-1.210244,0.054522,-1.155722,9.552652,-10.708374,0.000000,0.133855,0.110004,-152,57
0.006000,5.652134,939.071000,-55.784328,5.652134,-55.784328,-0.070312,5.775000,5.722447,933.296000,-1.813869,0.081641,-1.732228,10.142055,-11.874283,0.000000,0.148429,0.132432,-64,77
0.008000,7.527481,935.812750,-74.293267,7.527481,-74.293267,0.060425,7.500000,7.467056,928.312750,-2.415701,0.108593,-2.307108,10.707551,-13.014660,0.000000,0.162683,0.148452,55,100
0.010000,9.395385,931.629250,-92.728741,9.395385,-92.728741,0.203247,7.125000,9.192138,924.504250,-3.015145,0.135322,-2.879822,11.276483,-14.156305,0.000000,0.176954,0.163404,185,95
0.012000,11.253998,926.524500,-111.072519,11.253998,-111.072519,0.366943,7.500000,10.887055,919.024500,-3.611606,0.161776,-3.449831,11.820301,-15.270131,0.000000,0.190877,0.176220,334,100
0.014000,13.101483,920.503500,-129.306462,13.101483,-129.306462,0.549316,8.400000,12.552167,912.103500,-4.204497,0.187902,-4.016595,12.341137,-16.357732,0.000000,0.204472,0.191172,500,112
0.016000,14.936012,913.572250,-147.412541,14.936012,-147.412541,0.727295,10.800000,14.208717,902.772250,-4.793230,0.213652,-4.579577,12.837952,-17.417529,0.000000,0.217719,0.202920,662,144
0.018000,16.755772,905.737500,-165.372849,16.755772,-165.372849,0.922852,10.275000,15.832920,895.462500,-5.377223,0.238979,-5.138244,13.341116,-18.479360,0.000000,0.230992,0.210396,840,137
0.020000,18.558962,897.007250,-183.169628,18.558962,-183.169628,1.156860,12.825000,17.402102,884.182250,-5.955898,0.263837,-5.692061,13.790425,-19.482486,0.000000,0.243531,0.230688,1053,171
0.022000,20.343801,887.390000,-200.785278,20.343801,-200.785278,1.404053,14.325000,18.939748,873.065000,-6.528684,0.288185,-6.240499,14.230149,-20.470648,0.000000,0.255883,0.245640,1278,191
0.024000,22.108522,876.895000,-218.202380,22.108522,-218.202380,1.654541,14.250000,20.453981,862.645000,-7.095015,0.311983,-6.783031,14.667784,-21.450815,0.000000,0.268135,0.256320,1506,190
0.026000,23.851381,865.533250,-235.403712,23.851381,-235.403712,1.980835,19.050000,21.870546,846.483250,-7.654329,0.335197,-7.319132,15.021221,-22.340353,0.000000,0.279254,0.269136,1803,254
0.028000,25.570655,853.315500,-252.372264,25.570655,-252.372264,2.295044,17.700000,23.275611,835.615500,-8.206074,0.357792,-7.848282,15.416842,-23.265123,0.000000,0.290814,0.272340,2089,236
0.030000,27.264643,840.253750,-269.091255,27.264643,-269.091255,2.688354,21.600000,24.576289,818.653750,-8.749705,0.379741,-8.369964,15.722845,-24.092809,0.000000,0.301160,0.293700,2447,288
0.032000,28.931670,826.361000,-285.544154,28.931670,-285.544154,3.061890,21.675000,25.869780,804.686000,-9.284683,0.401016,-8.883667,16.052467,-24.936134,0.000000,0.311702,0.300108,2787,289
0.034000,30.570087,811.651500,-301.714692,30.570087,-301.714692,3.507935,25.275000,27.062152,786.376500,-9.810480,0.421595,-9.388885,16.308903,-25.697788,0.000000,0.321222,0.312924,3193,337
0.036000,32.178276,796.139500,-317.586877,32.178276,-317.586877,3.990234,23.625000,28.188042,772.514500,-10.326576,0.441459,-9.885117,16.580943,-26.466061,0.000000,0.330826,0.320400,3632,315
0.038000,33.754645,779.839750,-333.145014,33.754645,-333.145014,4.512085,28.050000,29.242560,751.789750,-10.832461,0.460593,-10.371868,16.768182,-27.140050,0.000000,0.339251,0.332148,4107,374
0.040000,35.297635,762.769000,-348.373719,35.297635,-348.373719,5.066895,29.475000,30.230740,733.294000,-11.327633,0.478984,-10.848649,16.951716,-27.800366,0.000000,0.347505,0.335352,4612,393
0.042000,36.805721,744.944000,-363.257932,36.805721,-363.257932,5.652466,31.425000,31.153255,713.519000,-11.811605,0.496624,-11.314981,17.101165,-28.416146,0.000000,0.355202,0.346032,5145,419
0.044000,38.277411,726.382500,-377.782936,38.277411,-377.782936,6.203979,30.450000,32.073432,695.932500,-12.283896,0.513506,-11.770390,17.268896,-29.039286,0.000000,0.362991,0.356712,5647,406
0.046000,39.711251,707.102750,-391.934367,39.711251,-391.934367,6.833496,34.050000,32.877755,673.052750,-12.744041,0.529629,-12.214412,17.349995,-29.564407,0.000000,0.369555,0.363120,6220,454
0.048000,41.105822,687.123500,-405.698231,41.105822,-405.698231,7.747559,34.650000,33.358263,652.473500,-13.191583,0.544991,-12.646592,17.338136,-29.984728,0.000000,0.374809,0.367392,7052,462
0.050000,42.459745,666.465000,-419.060918,42.459745,-419.060918,8.425415,36.975000,34.034330,629.490000,-13.626081,0.559598,-13.066483,17.373559,-30.440042,0.000000,0.380501,0.377004,7669,493
0.052000,43.771682,645.147500,-432.009215,43.771682,-432.009215,9.131836,38.400000,34.639846,606.747500,-14.047105,0.573453,-13.473652,17.386458,-30.860110,0.000000,0.385751,0.375936,8312,512
0.054000,45.040335,623.191750,-444.530316,45.040335,-444.530316,9.843750,38.400000,35.196585,584.791750,-14.454238,0.586565,-13.867672,17.389197,-31.256869,0.000000,0.390711,0.384480,8960,512
0.056000,46.264449,600.619750,-456.611842,46.264449,-456.611842,10.749023,39.975000,35.515426,560.644750,-14.847077,0.598945,-14.248133,17.289771,-31.537904,0.000000,0.394224,0.390888,9784,533
0.058000,47.442814,577.454250,-468.241844,47.442814,-468.241844,11.423584,39.675000,36.019230,537.779250,-15.225236,0.610603,-14.614633,17.266092,-31.880725,0.000000,0.398509,0.391956,10398,529
0.060000,48.574266,553.717500,-479.408822,48.574266,-479.408822,12.145386,41.850000,36.428880,511.867500,-15.588338,0.621555,-14.966784,17.182965,-32.149749,0.000000,0.401872,0.399432,11055,558
0.062000,49.657684,529.433000,-490.101734,49.657684,-490.101734,12.951782,42.225000,36.705902,487.208000,-15.936027,0.631814,-15.304213,17.064469,-32.368681,0.000000,0.404609,0.400500,11789,563
0.064000,50.691998,504.625250,-500.310006,50.691998,-500.310006,13.706543,42.975000,36.985455,461.650250,-16.267956,0.641398,-15.626559,16.939018,-32.565576,0.000000,0.407070,0.405840,12476,573
0.066000,51.676185,479.318500,-510.023544,51.676185,-510.023544,14.559082,43.800000,37.117103,435.518500,-16.583799,0.650323,-15.933476,16.756929,-32.690405,0.000000,0.408630,0.407976,13252,584
0.068000,52.609272,453.537750,-519.232741,52.609272,-519.232741,15.320435,44.700000,37.288837,408.837750,-16.883243,0.658607,-16.224636,16.584042,-32.808678,0.000000,0.410108,0.403704,13945,596
0.070000,53.490336,427.308250,-527.928493,53.490336,-527.928493,16.186157,45.150000,37.304179,382.158250,-17.165992,0.666270,-16.499722,16.356575,-32.856297,0.000000,0.410704,0.407976,14733,602
0.072000,54.318505,400.656500,-536.102199,54.318505,-536.102199,17.046387,46.275000,37.272118,354.381500,-17.431766,0.673329,-16.758437,16.102986,-32.861423,0.000000,0.410768,0.413316,15516,617
0.074000,55.092962,373.608500,-543.745778,55.092962,-543.745778,17.919800,46.875000,37.173162,326.733500,-17.680303,0.679803,-17.000500,15.827169,-32.827670,0.000000,0.410346,0.407976,16311,625
0.076000,55.812939,346.191000,-550.851670,55.812939,-550.851670,18.667969,46.950000,37.144970,299.241000,-17.911356,0.685710,-17.225647,15.577411,-32.803058,0.000000,0.410038,0.406908,16992,626
0.078000,56.477726,318.431250,-557.412850,56.477726,-557.412850,19.572144,47.775000,36.905582,270.656250,-18.124698,0.691068,-17.433630,15.244400,-32.678030,0.000000,0.408475,0.409044,17815,637
0.080000,57.086664,290.356250,-563.422828,57.086664,-563.422828,20.371948,47.850000,36.714716,242.506250,-18.320117,0.695894,-17.624223,14.932120,-32.556343,0.000000,0.406954,0.405840,18543,638
0.082000,57.639151,261.994500,-568.875663,57.639151,-568.875663,21.249756,48.150000,36.389395,213.844500,-18.497420,0.700205,-17.797215,14.568440,-32.365656,0.000000,0.404571,0.407976,19342,642
0.084000,58.134642,233.373750,-573.765962,58.134642,-573.765962,22.053955,48.150000,36.080687,185.223750,-18.656432,0.704016,-17.952416,14.210918,-32.163334,0.000000,0.402042,0.411180,20074,642
0.086000,58.572646,204.522000,-578.088888,58.572646,-578.088888,22.936157,47.625000,35.636489,156.897000,-18.796995,0.707340,-18.089655,13.808666,-31.898320,0.000000,0.398729,0.402636,20877,635
0.088000,58.952730,175.468250,-581.840169,58.952730,-581.840169,23.933716,47.925000,35.019014,127.543250,-18.918971,0.710192,-18.208779,13.336967,-31.545745,0.000000,0.394322,0.405840,21785,639
0.090000,59.274519,146.240750,-585.016093,59.274519,-585.016093,24.911499,48.000000,34.363020,98.240750,-19.022238,0.712582,-18.309656,12.852269,-31.161925,0.000000,0.389524,0.394092,22675,640
0.092000,59.537693,116.868500,-587.613520,59.537693,-587.613520,25.822266,46.425000,33.715427,70.443500,-19.106696,0.714520,-18.392176,12.383640,-30.775816,0.000000,0.384698,0.390888,23504,619
0.094000,59.741993,87.381000,-589.629883,59.741993,-589.629883,26.703369,46.725000,33.038624,40.656000,-19.172259,0.716014,-18.456245,11.887446,-30.343691,0.000000,0.379296,0.387684,24306,623
0.096000,59.887217,57.807000,-591.063187,59.887217,-591.063187,27.648193,45.225000,32.239024,12.582000,-19.218864,0.717070,-18.501794,11.363341,-29.865135,0.000000,0.373314,0.378072,25166,603
0.098000,59.973221,28.176000,-591.912014,59.973221,-591.912014,28.491943,45.525000,31.481278,-17.349000,-19.246464,0.717694,-18.528771,10.837640,-29.366411,0.000000,0.367080,0.371664,25934,607
0.100000,59.999921,-1.483000,-592.175526,59.999921,-592.175526,29.397217,44.100000,30.602704,-45.583000,-19.255033,0.717887,-18.537146,10.284572,-28.821718,-0.000000,0.360271,0.368460,26758,588
0.102000,59.967289,-31.140750,-591.853461,59.967289,-591.853461,30.176147,43.575000,29.791142,-74.715750,-19.244560,0.717651,-18.526910,9.747052,-28.273962,-0.000000,0.353425,0.354576,27467,581
0.104000,59.875358,-60.767500,-590.946139,59.875358,-590.946139,31.010010,43.125000,28.865348,-103.892500,-19.215058,0.716984,-18.498074,9.169274,-27.667348,-0.000000,0.345842,0.358848,28226,575
0.106000,59.724219,-90.334250,-589.454456,59.724219,-589.454456,31.777954,41.550000,27.946265,-131.884250,-19.166555,0.715884,-18.450671,8.604180,-27.054850,-0.000000,0.338186,0.344964,28925,554
0.108000,59.514021,-119.811500,-587.379888,59.514021,-587.379888,32.577759,40.725000,26.936262,-160.536500,-19.099099,0.714346,-18.384753,8.001584,-26.386337,-0.000000,0.329829,0.343896,29653,543
0.110000,59.244973,-149.170500,-584.724485,59.244973,-584.724485,33.243530,39.000000,26.001443,-188.170500,-19.012756,0.712363,-18.300393,7.434118,-25.734511,-0.000000,0.321681,0.328944,30259,520
0.112000,58.917339,-178.382000,-581.490875,58.917339,-581.490875,34.104858,37.725000,24.812481,-216.107000,-18.907613,0.709928,-18.197685,6.775300,-24.972986,-0.000000,0.312162,0.320400,31043,503
0.114000,58.531445,-207.416750,-577.682254,58.531445,-577.682254,34.879395,35.700000,23.652050,-243.116750,-18.783773,0.707029,-18.076744,6.134529,-24.211273,-0.000000,0.302641,0.313992,31748,476
0.116000,58.087672,-236.246500,-573.302388,58.087672,-573.302388,35.624268,34.200000,22.463404,-270.446500,-18.641358,0.703657,-17.937702,5.481116,-23.418818,-0.000000,0.292735,0.306516,32426,456
0.118000,57.586459,-264.842750,-568.355609,57.586459,-568.355609,36.190063,32.625000,21.396396,-297.467750,-18.480510,0.699796,-17.780714,4.872855,-22.653569,-0.000000,0.283170,0.293700,32941,435
0.120000,57.028301,-293.177250,-562.846808,57.028301,-562.846808,36.811890,30.750000,20.216411,-323.927250,-18.301387,0.695435,-17.605953,4.230060,-21.836013,-0.000000,0.272950,0.284088,33507,410
0.122000,56.413750,-321.221750,-556.781433,56.413750,-556.781433,37.355713,31.650000,19.058037,-352.871750,-18.104167,0.690556,-17.413611,3.573123,-20.986734,-0.000000,0.262334,0.277680,34002,422
0.124000,55.743414,-348.948750,-550.165481,55.743414,-550.165481,37.943481,26.700000,17.799933,-375.648750,-17.889044,0.685144,-17.203901,2.935195,-20.139095,-0.000000,0.251739,0.271272,34537,356
0.126000,55.017955,-376.330500,-543.005495,55.017955,-543.005495,38.469727,24.975000,16.548228,-401.305500,-17.656232,0.679181,-16.977051,2.274370,-19.251421,-0.000000,0.240643,0.252048,35016,333
0.128000,54.238092,-403.339750,-535.308555,54.238092,-535.308555,38.979492,25.050000,15.258600,-428.389750,-17.405960,0.672650,-16.733311,1.587850,-18.321161,-0.000000,0.229015,0.244572,35480,334
0.130000,53.404596,-429.950500,-527.082272,53.404596,-527.082272,39.456299,20.925000,13.948297,-450.875500,-17.138477,0.665531,-16.472945,0.934243,-17.407189,-0.000000,0.217590,0.223212,35914,279
0.132000,52.518290,-456.136500,-518.334780,52.518290,-518.334780,39.913330,23.325000,12.604960,-479.461500,-16.854045,0.657807,-16.196238,0.215870,-16.412108,-0.000000,0.205151,0.215736,36330,311
0.134000,51.580050,-481.871000,-509.074730,51.580050,-509.074730,40.335205,20.250000,11.244845,-502.121000,-16.552948,0.649459,-15.903488,-0.456641,-15.446847,-0.000000,0.193086,0.207192,36714,270
0.136000,50.590806,-507.128750,-499.311279,50.590806,-499.311279,40.688965,17.250000,9.901841,-524.378750,-16.235482,0.640469,-15.595013,-1.119673,-14.475339,-0.000000,0.180942,0.191172,37036,230
0.138000,49.551535,-531.885500,-489.054081,49.551535,-489.054081,41.010864,17.250000,8.540671,-549.135500,-15.901961,0.630819,-15.271143,-1.810855,-13.460288,-0.000000,0.168254,0.181560,37329,230
0.140000,48.463264,-556.116250,-478.313278,48.463264,-478.313278,41.282227,12.750000,7.181037,-568.866250,-15.552716,0.620491,-14.932225,-2.457640,-12.474586,-0.000000,0.155932,0.168744,37576,170
0.142000,47.327070,-579.796750,-467.099493,47.327070,-467.099493,41.563477,14.100000,5.763593,-593.896750,-15.188091,0.609469,-14.578622,-3.170853,-11.407769,-0.000000,0.142597,0.155928,37832,188
0.144000,46.144077,-602.904250,-455.423814,46.144077,-455.423814,41.801880,12.150000,4.342197,-615.054250,-14.808448,0.597739,-14.210709,-3.851648,-10.359060,-0.000000,0.129488,0.146316,38049,162
0.146000,44.915453,-625.415500,-443.297786,44.915453,-443.297786,42.007324,10.125000,2.908129,-635.540500,-14.414161,0.585287,-13.828874,-4.531009,-9.297865,-0.000000,0.116223,0.124956,38236,135
0.148000,43.642415,-647.308250,-430.733401,43.642415,-430.733401,42.177612,8.850000,1.464803,-656.158250,-14.005621,0.572101,-13.433520,-5.214748,-8.218771,-0.000000,0.102735,0.115344,38391,118
0.150000,42.326220,-668.560750,-417.743082,42.326220,-417.743082,42.312744,6.750000,0.013476,-675.310750,-13.583231,0.558171,-13.025060,-5.888494,-7.136566,-0.000000,0.089207,0.102528,38514,90
0.152000,40.968172,-689.152250,-404.339676,40.968172,-404.339676,42.425903,5.400000,-1.457731,-694.552250,-13.147409,0.543489,-12.603919,-6.569956,-6.033963,-0.000000,0.075425,0.089712,38617,72
0.154000,39.569611,-709.062500,-390.536436,39.569611,-390.536436,42.520386,3.225000,-2.950775,-712.287500,-12.698586,0.528051,-12.170535,-7.245896,-4.924640,-0.000000,0.061558,0.074760,38703,43
0.156000,38.131922,-728.271250,-376.347012,38.131922,-376.347012,42.573120,2.025000,-4.441198,-730.296250,-12.237206,0.511852,-11.725354,-7.923308,-3.802046,-0.000000,0.047526,0.058740,38751,27
0.158000,36.656526,-746.760000,-361.785435,36.656526,-361.785435,42.602783,0.750000,-5.946257,-747.510000,-11.763726,0.494894,-11.268832,-8.598891,-2.669941,-0.000000,0.033374,0.046992,38778,10
0.160000,35.144882,-764.510500,-346.866104,35.144882,-346.866104,42.610474,0.150000,-7.465592,-764.660500,-11.278612,0.477179,-10.801433,-9.278905,-1.522529,-0.000000,0.019032,0.034176,38785,2
0.162000,33.598484,-781.504750,-331.603773,33.598484,-331.603773,42.609375,-0.225000,-9.010891,-781.279750,-10.782346,0.458713,-10.323633,-9.963346,-0.360287,-0.000000,0.004504,0.020292,38784,-3
0.164000,32.018863,-797.726250,-316.013534,32.018863,-316.013534,42.604980,-0.150000,-10.586117,-797.576250,-10.275418,0.439505,-9.835912,-10.655418,0.819505,-0.000000,-0.010244,0.003204,38780,-2
0.166000,30.407579,-813.159000,-300.110802,30.407579,-300.110802,42.600586,-0.450000,-12.193007,-812.709000,-9.758328,0.419569,-9.338760,-11.348386,2.009627,-0.000000,-0.025120,-0.009612,38776,-6
0.168000,28.766227,-827.787250,-283.911305,28.766227,-283.911305,42.590698,-0.750000,-13.824471,-827.037250,-9.231590,0.398919,-8.832671,-12.042912,3.210242,-0.000000,-0.040128,-0.025632,38767,-10
0.170000,27.096430,-841.597500,-267.431059,27.096430,-267.431059,42.574219,-1.200000,-15.477789,-840.397500,-8.695722,0.377576,-8.318146,-12.736619,4.418473,-0.000000,-0.055231,-0.040584,38752,-16
0.172000,25.399837,-854.575500,-250.686364,25.399837,-250.686364,42.547852,-2.100000,-17.148015,-852.475500,-8.151256,0.355562,-7.795694,-13.425038,5.629344,-0.000000,-0.070367,-0.060876,38728,-28
0.174000,23.678128,-866.708000,-233.693775,23.678128,-233.693775,42.514893,-2.775000,-18.836765,-863.933000,-7.598729,0.332903,-7.265826,-14.114509,6.848683,-0.000000,-0.085609,-0.067284,38698,-37
0.176000,21.933005,-877.983750,-216.470097,21.933005,-216.470097,42.454468,-3.600000,-20.521463,-874.383750,-7.038688,0.309629,-6.729059,-14.793780,8.064721,-0.000000,-0.100809,-0.086508,38643,-48
0.178000,20.166193,-888.391250,-199.032362,20.166193,-199.032362,42.384155,-3.900000,-22.217962,-884.491250,-6.471687,0.285774,-6.185913,-15.474174,9.288261,-0.000000,-0.116103,-0.104664,38579,-52
0.180000,18.379440,-897.920250,-181.397812,18.379440,-181.397812,42.312744,-4.275000,-23.933304,-893.645250,-5.898286,0.261373,-5.636913,-16.152825,10.515912,-0.000000,-0.131449,-0.114276,38514,-57
0.182000,16.574512,-906.561500,-163.583885,16.574512,-163.583885,42.235840,-5.025000,-25.661328,-901.536500,-5.319053,0.236467,-5.082587,-16.824883,11.742297,-0.000000,-0.146779,-0.133500,38444,-67
0.184000,14.753194,-914.306250,-145.608198,14.753194,-145.608198,42.135864,-5.850000,-27.382670,-908.456250,-4.734560,0.211096,-4.523464,-17.486131,12.962667,-0.000000,-0.162033,-0.144180,38353,-78
0.186000,12.917287,-921.146750,-127.488525,12.917287,-127.488525,42.028198,-7.350000,-29.110911,-913.796750,-4.145385,0.185306,-3.960079,-18.136006,14.175927,-0.000000,-0.177199,-0.163404,38255,-98
0.188000,11.068607,-927.076250,-109.242785,11.068607,-109.242785,41.879883,-9.300000,-30.811276,-917.776250,-3.552111,0.159144,-3.392967,-18.764273,15.371306,-0.000000,-0.192141,-0.178356,38120,-124
0.190000,9.208982,-932.089000,-90.889019,9.208982,-90.889019,41.729370,-9.600000,-32.520388,-922.489000,-2.955325,0.132661,-2.822664,-19.401992,16.579328,-0.000000,-0.207242,-0.193308,37983,-128
0.192000,7.340251,-936.180250,-72.445377,7.340251,-72.445377,41.539307,-10.575000,-34.199056,-925.605250,-2.355616,0.105907,-2.249709,-20.015152,17.765443,-0.000000,-0.222068,-0.201852,37810,-141
0.194000,5.464261,-939.345750,-53.930097,5.464261,-53.930097,41.318481,-14.400000,-35.854220,-924.945750,-1.753578,0.078936,-1.674642,-20.587158,18.912517,-0.000000,-0.236406,-0.224280,37609,-192
0.196000,3.582868,-941.582500,-35.361488,3.582868,-35.361488,41.072388,-13.500000,-37.489520,-928.082500,-1.149805,0.051803,-1.098003,-21.185359,20.087356,-0.000000,-0.251092,-0.232824,37385,-180
0.198000,1.697931,-942.888000,-16.757912,1.697931,-16.757912,40.805420,-16.500000,-39.107489,-926.388000,-0.544896,0.024562,-0.520334,-21.735349,21.215015,-0.000000,-0.265188,-0.247776,37142,-220
0.200000,-0.188684,-943.261000,1.862236,-0.188684,1.862236,40.542847,-18.900000,-40.731531,-924.361000,0.060552,-0.002730,0.057822,-22.284558,22.342380,-0.000000,-0.279280,-0.264864,36903,-252
0.202000,-2.075113,-942.701250,20.480542,-2.075113,20.480542,40.177002,-20.925000,-42.252115,-921.776250,0.665940,-0.030016,0.635924,-22.792786,23.428710,-0.000000,-0.292859,-0.280884,36570,-279
0.204000,-3.959489,-941.209500,39.078596,-3.959489,39.078596,39.806763,-21.975000,-43.766252,-919.234500,1.270670,-0.057240,1.213430,-23.299138,24.512569,-0.000000,-0.306407,-0.291564,36233,-293
0.206000,-5.839951,-938.787000,57.638006,-5.839951,57.638006,39.400269,-21.975000,-45.240220,-916.812000,1.874143,-0.084345,1.789798,-23.792510,25.582308,-0.000000,-0.319779,-0.306516,35863,-293
0.208000,-7.714637,-935.436000,76.140422,-7.714637,76.140422,38.937744,-24.450000,-46.652381,-910.986000,2.475763,-0.111277,2.364486,-24.234606,26.599092,-0.000000,-0.332489,-0.317196,35442,-326
0.210000,-9.581695,-931.160250,94.567545,-9.581695,94.567545,38.479614,-27.000000,-48.061309,-904.160250,3.074935,-0.137981,2.936954,-24.666848,27.603802,-0.000000,-0.345048,-0.339624,35025,-360
0.212000,-11.439278,-925.963500,112.901154,-11.439278,112.901154,37.933594,-29.700000,-49.372872,-896.263500,3.671066,-0.164404,3.506662,-25.055758,28.562420,-0.000000,-0.357030,-0.344964,34528,-396
0.214000,-13.285549,-919.851000,131.123121,-13.285549,131.123121,37.406250,-32.100000,-50.691799,-887.751000,4.263567,-0.190495,4.073072,-25.441865,29.514937,-0.000000,-0.368937,-0.356712,34048,-428
0.216000,-15.118682,-912.829250,149.215425,-15.118682,149.215425,36.721802,-36.150000,-51.840484,-876.679250,4.851852,-0.216205,4.635647,-25.746212,30.381859,-0.000000,-0.379773,-0.364188,33425,-482
0.218000,-16.936866,-904.904750,167.160178,-16.936866,167.160178,36.078003,-37.500000,-53.014869,-867.404750,5.435339,-0.241486,5.193852,-26.075215,31.269067,-0.000000,-0.390863,-0.382344,32839,-500
0.220000,-18.738301,-896.085250,184.939632,-18.738301,184.939632,35.441895,-39.900000,-54.180196,-856.185250,6.013451,-0.266295,5.747156,-26.384082,32.131238,-0.000000,-0.401640,-0.393024,32260,-532
0.222000,-20.521207,-886.379750,202.536209,-20.521207,202.536209,34.673950,-41.850000,-55.195157,-844.529750,6.585617,-0.290590,6.295027,-26.636657,32.931684,-0.000000,-0.411646,-0.397296,31561,-558
0.224000,-22.283820,-875.797750,219.932506,-22.283820,219.932506,33.970825,-43.875000,-56.254645,-831.922750,7.151271,-0.314332,6.836939,-26.896471,33.733410,-0.000000,-0.421668,-0.412248,30921,-585
0.226000,-24.024398,-864.349750,237.111321,-24.024398,237.111321,33.177612,-45.975000,-57.202010,-818.374750,7.709853,-0.337485,7.372368,-27.108935,34.481304,-0.000000,-0.431016,-0.422928,30199,-613
0.228000,-25.741219,-852.047000,254.055668,-25.741219,254.055668,32.384399,-47.400000,-58.125618,-804.647000,8.260811,-0.360017,7.900794,-27.311538,35.212332,-0.000000,-0.440154,-0.432540,29477,-632
0.230000,-27.432586,-838.901750,270.748790,-27.432586,270.748790,31.518677,-49.500000,-58.951263,-789.401750,8.803601,-0.381899,8.421702,-27.466702,35.888404,-0.000000,-0.448605,-0.441084,28689,-660
0.232000,-29.096826,-824.926750,287.174181,-29.096826,287.174181,30.574951,-51.600000,-59.671777,-773.326750,9.337684,-0.403105,8.934579,-27.577929,36.512508,-0.000000,-0.456406,-0.449628,27830,-688
0.234000,-30.732293,-810.136250,303.315597,-30.732293,303.315597,29.657593,-53.475000,-60.389886,-756.661250,9.862535,-0.423614,9.438921,-27.683162,37.122083,-0.000000,-0.464026,-0.451764,26995,-713
0.236000,-32.337371,-794.544500,319.157079,-32.337371,319.157079,28.479858,-56.250000,-60.817229,-738.294500,10.377632,-0.443406,9.934227,-27.672053,37.606280,-0.000000,-0.470078,-0.467784,25923,-750
0.238000,-33.910471,-778.167000,334.682960,-33.910471,334.682960,27.318604,-58.800000,-61.229075,-719.367000,10.882468,-0.462466,10.420002,-27.650640,38.070643,-0.000000,-0.475883,-0.474192,24866,-784
0.240000,-35.450039,-761.020250,349.877888,-35.450039,349.877888,26.165039,-60.075000,-61.615078,-700.945250,11.376543,-0.480782,10.895761,-27.624621,38.520381,-0.000000,-0.481505,-0.468852,23816,-801
0.242000,-36.954552,-743.120750,364.726837,-36.954552,364.726837,25.047729,-62.925000,-62.002281,-680.195750,11.859367,-0.498346,11.361021,-27.578707,38.939728,-0.000000,-0.486747,-0.483804,22799,-839
0.244000,-38.422522,-724.486500,379.215124,-38.422522,379.215124,23.868896,-64.500000,-62.291418,-659.986500,12.330465,-0.515153,11.815312,-27.503276,39.318588,-0.000000,-0.491482,-0.487008,21726,-860
0.246000,-39.852498,-705.136000,393.328421,-39.852498,393.328421,22.710938,-64.950000,-62.563435,-640.186000,12.789369,-0.531199,12.258170,-27.425436,39.683606,-0.000000,-0.496045,-0.475260,20672,-866
0.248000,-41.243066,-685.088000,407.052774,-41.243066,407.052774,21.470581,-66.675000,-62.713647,-618.413000,13.235627,-0.546486,12.689141,-27.287864,39.977005,-0.000000,-0.499713,-0.496620,19543,-889
0.250000,-42.592850,-664.362500,420.374610,-42.592850,420.374610,20.007202,-68.700000,-62.600052,-595.662500,13.668797,-0.561017,13.107780,-27.049676,40.157456,-0.000000,-0.500000,-0.501960,18211,-916
0.252000,-43.900516,-642.980250,433.280756,-43.900516,433.280756,18.642700,-70.425000,-62.543216,-572.555250,14.088450,-0.574797,13.513652,-26.828188,40.341840,-0.000000,-0.500000,-0.505164,16969,-939
0.254000,-45.164771,-620.962000,445.758450,-45.164771,445.758450,17.166138,-71.775000,-62.330909,-549.187000,14.494171,-0.587836,13.906335,-26.550152,40.456488,-0.000000,-0.500000,-0.503028,15625,-957
0.256000,-46.384364,-598.329500,457.795354,-46.384364,457.795354,15.864258,-73.575000,-62.248622,-524.754500,14.885560,-0.600143,14.285418,-26.308215,40.593633,-0.000000,-0.500000,-0.500892,14440,-981
0.258000,-47.558089,-575.105750,469.379563,-47.558089,469.379563,14.362427,-74.475000,-61.920516,-500.630750,15.262230,-0.611730,14.650500,-25.983165,40.633665,-0.000000,-0.500000,-0.495552,13073,-993
0.260000,-48.684787,-551.313500,480.499624,-48.684787,480.499624,12.961670,-75.300000,-61.646457,-476.013500,15.623807,-0.622611,15.001195,-25.672674,40.673870,-0.000000,-0.500000,-0.504096,11798,-1004
0.262000,-49.763343,-526.975500,491.144540,-49.763343,491.144540,11.608154,-75.750000,-61.371497,-451.225500,15.969934,-0.632802,15.337132,-25.360379,40.697511,-0.000000,-0.500000,-0.496620,10566,-1010
0.264000,-50.792689,-502.116500,501.303785,-50.792689,501.303785,10.116211,-76.350000,-60.908900,-425.766500,16.300270,-0.642320,15.657950,-24.976731,40.634681,-0.000000,-0.500000,-0.494484,9208,-1018
