t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_model_deg,qdd_model_deg_s2,q_link_deg,qd_link_deg_s,pos_error_deg,vel_error_deg_s,tau_inertia_joint_Nm,tau_gravity_joint_Nm,tau_joint_ff_Nm,tau_pd_joint_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.000000,0.000000,943.265500,0.000000,0.000000,0.000000,0.347168,0.000000,-0.347168,943.265500,0.000000,0.000000,0.000000,6.494347,6.494347,0.160200,0.241379,-0.002136,316,0
0.002000,1.886531,942.799250,0.000000,1.886531,0.000000,0.351562,3.075000,1.534968,939.724250,0.000000,0.027289,0.027289,6.962367,6.989656,0.160200,0.247571,0.242436,320,41
0.004000,3.771197,941.400750,-37.220226,3.771197,-37.220226,0.449341,7.725000,3.321856,933.675750,-1.210244,0.054522,-1.155722,7.387946,6.232224,0.160200,0.238103,0.249912,409,103
0.006000,5.652134,939.071000,-55.784328,5.652134,-55.784328,0.594360,8.400000,5.057774,930.671000,-1.813869,0.081641,-1.732228,7.821431,6.089203,0.160200,0.236315,0.238164,541,112
0.008000,7.527481,935.812750,-74.293267,7.527481,-74.293267,0.797607,9.450000,6.729874,926.362750,-2.415701,0.108593,-2.307108,8.229109,5.922001,0.160200,0.234225,0.234960,726,126
0.010000,9.395385,931.629250,-92.728741,9.395385,-92.728741,1.020630,12.525000,8.374755,919.104250,-3.015145,0.135322,-2.879822,8.609064,5.729242,0.160200,0.231816,0.233892,929,167
0.012000,11.253998,926.524500,-111.072519,11.253998,-111.072519,1.251343,12.450000,10.002655,914.074500,-3.611606,0.161776,-3.449831,9.000133,5.550302,0.160200,0.229579,0.234960,1139,166
0.014000,13.101483,920.503500,-129.306462,13.101483,-129.306462,1.490845,13.650000,11.610638,906.853500,-4.204497,0.187902,-4.016595,9.370690,5.354095,0.160200,0.227126,0.225348,1357,182
0.016000,14.936012,913.572250,-147.412541,14.936012,-147.412541,1.702881,11.625000,13.233131,901.947250,-4.793230,0.213652,-4.579577,9.761205,5.181628,0.160200,0.224970,0.225348,1550,155
0.018000,16.755772,905.737500,-165.372849,16.755772,-165.372849,1.909424,11.850000,14.846348,893.887500,-5.377223,0.238979,-5.138244,10.127277,4.989033,0.160200,0.222563,0.226416,1738,158
0.020000,18.558962,897.007250,-183.169628,18.558962,-183.169628,2.125854,11.925000,16.433108,885.082250,-5.955898,0.263837,-5.692061,10.481217,4.789156,0.160200,0.220064,0.223212,1935,159
0.022000,20.343801,887.390000,-200.785278,20.343801,-200.785278,2.347778,11.700000,17.996023,875.690000,-6.528684,0.288185,-6.240499,10.824817,4.584318,0.160200,0.217504,0.224280,2137,156
0.024000,22.108522,876.895000,-218.202380,22.108522,-218.202380,2.575195,13.200000,19.533327,863.695000,-7.095015,0.311983,-6.783031,11.143542,4.360511,0.160200,0.214706,0.218940,2344,176
0.026000,23.851381,865.533250,-235.403712,23.851381,-235.403712,2.781738,11.700000,21.069643,853.833250,-7.654329,0.335197,-7.319132,11.476900,4.157768,0.160200,0.212172,0.216804,2532,156
0.028000,25.570655,853.315500,-252.372264,25.570655,-252.372264,2.981689,10.575000,22.588966,842.740500,-8.206074,0.357792,-7.848282,11.797216,3.948934,0.160200,0.209562,0.211464,2714,141
0.030000,27.264643,840.253750,-269.091255,27.264643,-269.091255,3.172852,11.775000,24.091791,828.478750,-8.749705,0.379741,-8.369964,12.091089,3.721125,0.160200,0.206714,0.212532,2888,157
0.032000,28.931670,826.361000,-285.544154,28.931670,-285.544154,3.355225,12.000000,25.576445,814.361000,-9.284683,0.401016,-8.883667,12.381210,3.497543,0.160200,0.203919,0.208260,3054,160
0.034000,30.570087,811.651500,-301.714692,30.570087,-301.714692,3.563965,11.325000,27.006122,800.326500,-9.810480,0.421595,-9.388885,12.657519,3.268634,0.160200,0.201058,0.203988,3244,151
0.036000,32.178276,796.139500,-317.586877,32.178276,-317.586877,3.767212,11.025000,28.411064,785.114500,-10.326576,0.441459,-9.885117,12.919132,3.034015,0.160200,0.198125,0.200784,3429,147
0.038000,33.754645,779.839750,-333.145014,33.754645,-333.145014,3.961670,11.850000,29.792975,767.989750,-10.832461,0.460593,-10.371868,13.161363,2.789495,0.160200,0.195069,0.201852,3606,158
0.040000,35.297635,762.769000,-348.373719,35.297635,-348.373719,4.159424,11.700000,31.138211,751.069000,-11.327633,0.478984,-10.848649,13.395415,2.546766,0.160200,0.192035,0.190104,3786,156
0.042000,36.805721,744.944000,-363.257932,36.805721,-363.257932,4.338501,9.450000,32.467220,735.494000,-11.811605,0.496624,-11.314981,13.634615,2.319634,0.160200,0.189195,0.193308,3949,126
0.044000,38.277411,726.382500,-377.782936,38.277411,-377.782936,4.523071,10.050000,33.754340,716.332500,-12.283896,0.513506,-11.770390,13.837810,2.067420,0.160200,0.186043,0.190104,4117,134
0.046000,39.711251,707.102750,-391.934367,39.711251,-391.934367,4.701050,10.575000,35.010201,696.527750,-12.744041,0.529629,-12.214412,14.028330,1.813918,0.160200,0.182874,0.187968,4279,141
0.048000,41.105822,687.123500,-405.698231,41.105822,-405.698231,4.892212,8.775000,36.213610,678.348500,-13.191583,0.544991,-12.646592,14.216467,1.569875,0.160200,0.179823,0.178356,4453,117
0.050000,42.459745,666.465000,-419.060918,42.459745,-419.060918,5.059204,8.700000,37.400541,657.765000,-13.626081,0.559598,-13.066483,14.383505,1.317021,0.160200,0.176663,0.179424,4605,116
0.052000,43.771682,645.147500,-432.009215,43.771682,-432.009215,5.223999,9.225000,38.547683,635.922500,-14.047105,0.573453,-13.473652,14.531336,1.057685,0.160200,0.173421,0.177288,4755,123
0.054000,45.040335,623.191750,-444.530316,45.040335,-444.530316,5.363525,7.275000,39.676810,615.916750,-14.454238,0.586565,-13.867672,14.687275,0.819602,0.160200,0.170445,0.173016,4882,97
0.056000,46.264449,600.619750,-456.611842,46.264449,-456.611842,5.508545,8.475000,40.755904,592.144750,-14.847077,0.598945,-14.248133,14.803821,0.555688,0.160200,0.167146,0.169812,5014,113
0.058000,47.442814,577.454250,-468.241844,47.442814,-468.241844,5.653564,7.200000,41.789250,570.254250,-15.225236,0.610603,-14.614633,14.921526,0.306893,0.160200,0.164036,0.168744,5146,96
0.060000,48.574266,553.717500,-479.408822,48.574266,-479.408822,5.793091,6.900000,42.781175,546.817500,-15.588338,0.621555,-14.966784,15.017592,0.050808,0.160200,0.160835,0.164472,5273,92
0.062000,49.657684,529.433000,-490.101734,49.657684,-490.101734,5.932617,7.050000,43.725067,522.383000,-15.936027,0.631814,-15.304213,15.094117,-0.210096,0.160200,0.157574,0.159132,5400,94
0.064000,50.691998,504.625250,-500.310006,50.691998,-500.310006,6.076538,6.675000,44.615460,497.950250,-16.267956,0.641398,-15.626559,15.156649,-0.469910,0.160200,0.154326,0.156996,5531,89
0.066000,51.676185,479.318500,-510.023544,51.676185,-510.023544,6.220459,6.525000,45.455726,472.793500,-16.583799,0.650323,-15.933476,15.201003,-0.732474,0.160200,0.151044,0.156996,5662,87
0.068000,52.609272,453.537750,-519.232741,52.609272,-519.232741,6.357788,7.575000,46.251484,445.962750,-16.883243,0.658607,-16.224636,15.222018,-1.002618,0.160200,0.147667,0.151656,5787,101
0.070000,53.490336,427.308250,-527.928493,53.490336,-527.928493,6.483032,6.000000,47.007304,421.308250,-17.165992,0.666270,-16.499722,15.247770,-1.251952,0.160200,0.144551,0.149520,5901,80
0.072000,54.318505,400.656500,-536.102199,54.318505,-536.102199,6.612671,5.775000,47.705834,394.881500,-17.431766,0.673329,-16.758437,15.246151,-1.512286,0.160200,0.141296,0.142044,6019,77
0.074000,55.092962,373.608500,-543.745778,55.092962,-543.745778,6.726929,6.225000,48.366033,367.383500,-17.680303,0.679803,-17.000500,15.227019,-1.773482,0.160200,0.138031,0.138840,6123,83
0.076000,55.812939,346.191000,-550.851670,55.812939,-550.851670,6.828003,5.550000,48.984936,340.641000,-17.911356,0.685710,-17.225647,15.202349,-2.023298,0.160200,0.134909,0.137772,6215,74
0.078000,56.477726,318.431250,-557.412850,56.477726,-557.412850,6.925781,5.025000,49.551945,313.406250,-18.124698,0.691068,-17.433630,15.160657,-2.272973,0.160200,0.131788,0.136704,6304,67
0.080000,57.086664,290.356250,-563.422828,57.086664,-563.422828,7.018066,4.425000,50.068598,285.931250,-18.320117,0.695894,-17.624223,15.104105,-2.520118,0.160200,0.128699,0.127092,6388,59
0.082000,57.639151,261.994500,-568.875663,57.639151,-568.875663,7.094971,4.050000,50.544180,257.944500,-18.497420,0.700205,-17.797215,15.033228,-2.763988,0.160200,0.125650,0.123888,6458,54
0.084000,58.134642,233.373750,-573.765962,58.134642,-573.765962,7.174072,4.425000,50.960570,228.948750,-18.656432,0.704016,-17.952416,14.939810,-3.012606,0.160200,0.122542,0.126024,6530,59
0.086000,58.572646,204.522000,-578.088888,58.572646,-578.088888,7.254272,3.450000,51.318374,201.072000,-18.796995,0.707340,-18.089655,14.838866,-3.250788,0.160200,0.119565,0.123888,6603,46
0.088000,58.952730,175.468250,-581.840169,58.952730,-581.840169,7.316895,3.525000,51.635835,171.943250,-18.918971,0.710192,-18.208779,14.718620,-3.490158,0.160200,0.116573,0.124956,6660,47
0.090000,59.274519,146.240750,-585.016093,59.274519,-585.016093,7.376221,2.700000,51.898298,143.540750,-19.022238,0.712582,-18.309656,14.589046,-3.720610,0.160200,0.113692,0.115344,6714,36
0.092000,59.537693,116.868500,-587.613520,59.537693,-587.613520,7.431152,3.225000,52.106541,113.643500,-19.106696,0.714520,-18.392176,14.434842,-3.957334,0.160200,0.110733,0.112140,6764,43
0.094000,59.741993,87.381000,-589.629883,59.741993,-589.629883,7.486084,2.700000,52.255909,84.681000,-19.172259,0.716014,-18.456245,14.271750,-4.184495,0.160200,0.107894,0.108936,6814,36
0.096000,59.887217,57.807000,-591.063187,59.887217,-591.063187,7.531128,2.775000,52.356089,55.032000,-19.218864,0.717070,-18.501794,14.090988,-4.410806,0.160200,0.105065,0.107868,6855,37
0.098000,59.973221,28.176000,-591.912014,59.973221,-591.912014,7.579468,2.625000,52.393753,25.551000,-19.246464,0.717694,-18.528771,13.895032,-4.633739,0.160200,0.102278,0.104664,6899,35
0.100000,59.999921,-1.483000,-592.175526,59.999921,-592.175526,7.623413,2.550000,52.376508,-4.033000,-19.255033,0.717887,-18.537146,13.683982,-4.853164,-0.160200,-0.220865,0.103596,6939,34
0.102000,59.967289,-31.140750,-591.853461,59.967289,-591.853461,7.666260,-1.950000,52.301029,-29.190750,-19.244560,0.717651,-18.526910,13.488588,-5.038322,-0.160200,-0.223179,-0.220008,6978,-26
0.104000,59.875358,-60.767500,-590.946139,59.875358,-590.946139,7.583862,-9.525000,52.291496,-51.242500,-19.215058,0.716984,-18.498074,13.332141,-5.165933,-0.160200,-0.224774,-0.223212,6903,-127
0.106000,59.724219,-90.334250,-589.454456,59.724219,-589.454456,7.386108,-11.625000,52.338111,-78.709250,-19.166555,0.715884,-18.450671,13.152591,-5.298080,-0.160200,-0.226426,-0.226416,6723,-155
0.108000,59.514021,-119.811500,-587.379888,59.514021,-587.379888,7.160889,-11.400000,52.353132,-108.411500,-19.099099,0.714346,-18.384753,12.949163,-5.435590,-0.160200,-0.228145,-0.226416,6518,-152
0.110000,59.244973,-149.170500,-584.724485,59.244973,-584.724485,6.944458,-13.500000,52.300515,-135.670500,-19.012756,0.712363,-18.300393,12.745084,-5.555309,-0.160200,-0.229641,-0.227484,6321,-180
0.112000,58.917339,-178.382000,-581.490875,58.917339,-581.490875,6.689575,-12.600000,52.227764,-165.782000,-18.907613,0.709928,-18.197685,12.515820,-5.681865,-0.160200,-0.231223,-0.226416,6089,-168
0.114000,58.531445,-207.416750,-577.682254,58.531445,-577.682254,6.472046,-12.900000,52.059399,-194.516750,-18.783773,0.707029,-18.076744,12.271136,-5.805608,-0.160200,-0.232770,-0.232824,5891,-172
0.116000,58.087672,-236.246500,-573.302388,58.087672,-573.302388,6.217163,-15.000000,51.870509,-221.246500,-18.641358,0.703657,-17.937702,12.035076,-5.902626,-0.160200,-0.233983,-0.230688,5659,-200
0.118000,57.586459,-264.842750,-568.355609,57.586459,-568.355609,5.941406,-15.075000,51.645053,-249.767750,-18.480510,0.699796,-17.780714,11.776935,-6.003778,-0.160200,-0.235247,-0.233892,5408,-201
0.120000,57.028301,-293.177250,-562.846808,57.028301,-562.846808,5.673340,-12.975000,51.354961,-280.202250,-18.301387,0.695435,-17.605953,11.488517,-6.117436,-0.160200,-0.236668,-0.237096,5164,-173
0.122000,56.413750,-321.221750,-556.781433,56.413750,-556.781433,5.431641,-12.825000,50.982109,-308.396750,-18.104167,0.690556,-17.413611,11.194070,-6.219542,-0.160200,-0.237944,-0.240300,4944,-171
0.124000,55.743414,-348.948750,-550.165481,55.743414,-550.165481,5.127319,-14.175000,50.616095,-334.773750,-17.889044,0.685144,-17.203901,10.914101,-6.289800,-0.160200,-0.238822,-0.239232,4667,-189
0.126000,55.017955,-376.330500,-543.005495,55.017955,-543.005495,4.828491,-14.100000,50.189464,-362.230500,-17.656232,0.679181,-16.977051,10.610725,-6.366326,-0.160200,-0.239779,-0.237096,4395,-188
0.128000,54.238092,-403.339750,-535.308555,54.238092,-535.308555,4.561523,-16.725000,49.676569,-386.614750,-17.405960,0.672650,-16.733311,10.306215,-6.427096,-0.160200,-0.240539,-0.240300,4152,-223
0.130000,53.404596,-429.950500,-527.082272,53.404596,-527.082272,4.317627,-15.900000,49.086969,-414.050500,-17.138477,0.665531,-16.472945,9.960321,-6.512625,-0.160200,-0.241608,-0.243504,3930,-212
0.132000,52.518290,-456.136500,-518.334780,52.518290,-518.334780,4.061646,-14.325000,48.456644,-441.811500,-16.854045,0.657807,-16.196238,9.601494,-6.594744,-0.160200,-0.242634,-0.241368,3697,-191
0.134000,51.580050,-481.871000,-509.074730,51.580050,-509.074730,3.783691,-16.050000,47.796359,-465.821000,-16.552948,0.649459,-15.903488,9.261013,-6.642475,-0.160200,-0.243231,-0.242436,3444,-214
0.136000,50.590806,-507.128750,-499.311279,50.590806,-499.311279,3.503540,-16.050000,47.087266,-491.078750,-16.235482,0.640469,-15.595013,8.899041,-6.695972,-0.160200,-0.243900,-0.245640,3189,-214
0.138000,49.551535,-531.885500,-489.054081,49.551535,-489.054081,3.266235,-15.900000,46.285300,-515.985500,-15.901961,0.630819,-15.271143,8.515205,-6.755938,-0.160200,-0.244649,-0.243504,2973,-212
0.140000,48.463264,-556.116250,-478.313278,48.463264,-478.313278,2.980591,-15.825000,45.482673,-540.291250,-15.552716,0.620491,-14.932225,8.135392,-6.796834,-0.160200,-0.245160,-0.243504,2713,-211
0.142000,47.327070,-579.796750,-467.099493,47.327070,-467.099493,2.679565,-14.325000,44.647505,-565.471750,-15.188091,0.609469,-14.578622,7.740952,-6.837670,-0.160200,-0.245671,-0.247776,2439,-191
0.144000,46.144077,-602.904250,-455.423814,46.144077,-455.423814,2.385132,-14.400000,43.758945,-588.504250,-14.808448,0.597739,-14.210709,7.347530,-6.863178,-0.160200,-0.245990,-0.241368,2171,-192
0.146000,44.915453,-625.415500,-443.297786,44.915453,-443.297786,2.083008,-16.950000,42.832445,-608.465500,-14.414161,0.585287,-13.828874,6.965617,-6.863256,-0.160200,-0.245991,-0.244572,1896,-226
0.148000,43.642415,-647.308250,-430.733401,43.642415,-430.733401,1.784180,-14.850000,41.858235,-632.458250,-14.005621,0.572101,-13.433520,6.543069,-6.890451,-0.160200,-0.246331,-0.244572,1624,-198
0.150000,42.326220,-668.560750,-417.743082,42.326220,-417.743082,1.474365,-14.700000,40.851855,-653.860750,-13.583231,0.558171,-13.025060,6.130181,-6.894878,-0.160200,-0.246386,-0.246708,1342,-196
0.152000,40.968172,-689.152250,-404.339676,40.968172,-404.339676,1.164551,-15.525000,39.803621,-673.627250,-13.147409,0.543489,-12.603919,5.717758,-6.886161,-0.160200,-0.246277,-0.247776,1060,-207
0.154000,39.569611,-709.062500,-390.536436,39.569611,-390.536436,0.854736,-17.100000,38.714875,-691.962500,-12.698586,0.528051,-12.170535,5.304721,-6.865814,-0.160200,-0.246023,-0.248844,778,-228
0.156000,38.131922,-728.271250,-376.347012,38.131922,-376.347012,0.541626,-15.450000,37.590296,-712.821250,-12.237206,0.511852,-11.725354,4.864685,-6.860669,-0.160200,-0.245958,-0.245640,493,-206
0.158000,36.656526,-746.760000,-361.785435,36.656526,-361.785435,0.228516,-14.250000,36.428010,-732.510000,-11.763726,0.494894,-11.268832,4.422946,-6.845885,-0.160200,-0.245774,-0.245640,208,-190
0.160000,35.144882,-764.510500,-346.866104,35.144882,-346.866104,-0.084595,-17.100000,35.229477,-747.410500,-11.278612,0.477179,-10.801433,4.005146,-6.796288,-0.160200,-0.245154,-0.241368,-77,-228
0.162000,33.598484,-781.504750,-331.603773,33.598484,-331.603773,-0.352661,-16.050000,33.951145,-765.454750,-10.782346,0.458713,-10.323633,3.544507,-6.779126,-0.160200,-0.244939,-0.247776,-321,-214
0.164000,32.018863,-797.726250,-316.013534,32.018863,-316.013534,-0.659180,-13.725000,32.678043,-784.001250,-10.275418,0.439505,-9.835912,3.081730,-6.754182,-0.160200,-0.244627,-0.246708,-600,-183
0.166000,30.407579,-813.159000,-300.110802,30.407579,-300.110802,-0.962402,-15.975000,31.369981,-797.184000,-9.758328,0.419569,-9.338760,2.647248,-6.691512,-0.160200,-0.243844,-0.245640,-876,-213
0.168000,28.766227,-827.787250,-283.911305,28.766227,-283.911305,-1.246948,-13.950000,30.013175,-813.837250,-9.231590,0.398919,-8.832671,2.175775,-6.656896,-0.160200,-0.243411,-0.240300,-1135,-186
0.170000,27.096430,-841.597500,-267.431059,27.096430,-267.431059,-1.551270,-14.475000,28.647700,-827.122500,-8.695722,0.377576,-8.318146,1.725546,-6.592601,-0.160200,-0.242608,-0.243504,-1412,-193
0.172000,25.399837,-854.575500,-250.686364,25.399837,-250.686364,-1.816040,-14.175000,27.215877,-840.400500,-8.151256,0.355562,-7.795694,1.257998,-6.537697,-0.160200,-0.241921,-0.243504,-1653,-189
0.174000,23.678128,-866.708000,-233.693775,23.678128,-233.693775,-2.123657,-16.500000,25.801785,-850.208000,-7.598729,0.332903,-7.265826,0.819320,-6.446506,-0.160200,-0.240781,-0.241368,-1933,-220
0.176000,21.933005,-877.983750,-216.470097,21.933005,-216.470097,-2.430176,-14.700000,24.363181,-863.283750,-7.038688,0.309629,-6.729059,0.351408,-6.377650,-0.160200,-0.239921,-0.241368,-2212,-196
0.178000,20.166193,-888.391250,-199.032362,20.166193,-199.032362,-2.713623,-13.875000,22.879816,-874.516250,-6.471687,0.285774,-6.185913,-0.115353,-6.301266,-0.160200,-0.238966,-0.242436,-2470,-185
0.180000,18.379440,-897.920250,-181.397812,18.379440,-181.397812,-2.999268,-14.025000,21.378708,-883.895250,-5.898286,0.261373,-5.636913,-0.573820,-6.210733,-0.160200,-0.237834,-0.241368,-2730,-187
0.182000,16.574512,-906.561500,-163.583885,16.574512,-163.583885,-3.246460,-15.900000,19.820972,-890.661500,-5.319053,0.236467,-5.082587,-1.028872,-6.111458,-0.160200,-0.236593,-0.238164,-2955,-212
0.184000,14.753194,-914.306250,-145.608198,14.753194,-145.608198,-3.552979,-14.100000,18.306173,-900.206250,-4.734560,0.211096,-4.523464,-1.492080,-6.015545,-0.160200,-0.235394,-0.239232,-3234,-188
0.186000,12.917287,-921.146750,-127.488525,12.917287,-127.488525,-3.835327,-13.275000,16.752614,-907.871750,-4.145385,0.185306,-3.960079,-1.952316,-5.912396,-0.160200,-0.234105,-0.236028,-3491,-177
0.188000,11.068607,-927.076250,-109.242785,11.068607,-109.242785,-4.095703,-14.475000,15.164310,-912.601250,-3.552111,0.159144,-3.392967,-2.401152,-5.794118,-0.160200,-0.232626,-0.232824,-3728,-193
0.190000,9.208982,-932.089000,-90.889019,9.208982,-90.889019,-4.367065,-15.075000,13.576047,-917.014000,-2.955325,0.132661,-2.822664,-2.847765,-5.670428,-0.160200,-0.231080,-0.232824,-3975,-201
0.192000,7.340251,-936.180250,-72.445377,7.340251,-72.445377,-4.638428,-14.775000,11.978679,-921.405250,-2.355616,0.105907,-2.249709,-3.296611,-5.546320,-0.160200,-0.229529,-0.229620,-4222,-197
0.194000,5.464261,-939.345750,-53.930097,5.464261,-53.930097,-4.919678,-15.525000,10.383939,-923.820750,-1.753578,0.078936,-1.674642,-3.730977,-5.405618,-0.160200,-0.227770,-0.229620,-4478,-207
0.196000,3.582868,-941.582500,-35.361488,3.582868,-35.361488,-5.171265,-12.375000,8.754133,-929.207500,-1.149805,0.051803,-1.098003,-4.195266,-5.293268,-0.160200,-0.226366,-0.228552,-4707,-165
0.198000,1.697931,-942.888000,-16.757912,1.697931,-16.757912,-5.442627,-12.750000,7.140558,-930.138000,-0.544896,0.024562,-0.520334,-4.624195,-5.144529,-0.160200,-0.224507,-0.226416,-4954,-170
0.200000,-0.188684,-943.261000,1.862236,-0.188684,1.862236,-5.671143,-11.700000,5.482459,-931.561000,0.060552,-0.002730,0.057822,-5.068218,-5.010396,-0.160200,-0.222830,-0.222144,-5162,-156
0.202000,-2.075113,-942.701250,20.480542,-2.075113,20.480542,-5.922729,-13.650000,3.847616,-929.051250,0.665940,-0.030016,0.635924,-5.478698,-4.842773,-0.160200,-0.220735,-0.226416,-5391,-182
0.204000,-3.959489,-941.209500,39.078596,-3.959489,39.078596,-6.167725,-12.150000,2.208236,-929.059500,1.270670,-0.057240,1.213430,-5.907944,-4.694514,-0.160200,-0.218881,-0.222144,-5614,-162
0.206000,-5.839951,-938.787000,57.638006,-5.839951,57.638006,-6.425903,-13.125000,0.585952,-925.662000,1.874143,-0.084345,1.789798,-6.308938,-4.519140,-0.160200,-0.216689,-0.222144,-5849,-175
0.208000,-7.714637,-935.436000,76.140422,-7.714637,76.140422,-6.625854,-13.425000,-1.088783,-922.011000,2.475763,-0.111277,2.364486,-6.721894,-4.357408,-0.160200,-0.214668,-0.220008,-6031,-179
0.210000,-9.581695,-931.160250,94.567545,-9.581695,94.567545,-6.887329,-13.425000,-2.694366,-917.735250,3.074935,-0.137981,2.936954,-7.112384,-4.175430,-0.160200,-0.212393,-0.244572,-6269,-179
0.212000,-11.439278,-925.963500,112.901154,-11.439278,112.901154,-7.113647,-11.700000,-4.325631,-914.263500,3.671066,-0.164404,3.506662,-7.515211,-4.008549,-0.160200,-0.210307,-0.211464,-6475,-156
0.214000,-13.285549,-919.851000,131.123121,-13.285549,131.123121,-7.338867,-12.975000,-5.946682,-906.876000,4.263567,-0.190495,4.073072,-7.888027,-3.814955,-0.160200,-0.207887,-0.210396,-6680,-173
0.216000,-15.118682,-912.829250,149.215425,-15.118682,149.215425,-7.564087,-10.275000,-7.554595,-902.554250,4.851852,-0.216205,4.635647,-8.278806,-3.643159,-0.160200,-0.205739,-0.208260,-6885,-137
0.218000,-16.936866,-904.904750,167.160178,-16.936866,167.160178,-7.786011,-10.125000,-9.150855,-894.779750,5.435339,-0.241486,5.193852,-8.642429,-3.448577,-0.160200,-0.203307,-0.205056,-7087,-135
0.220000,-18.738301,-896.085250,184.939632,-18.738301,184.939632,-7.969482,-12.525000,-10.768819,-883.560250,6.013451,-0.266295,5.747156,-8.987684,-3.240528,-0.160200,-0.200707,-0.201852,-7254,-167
0.222000,-20.521207,-886.379750,202.536209,-20.521207,202.536209,-8.163940,-9.975000,-12.357267,-876.404750,6.585617,-0.290590,6.295027,-9.353584,-3.058557,-0.160200,-0.198432,-0.202920,-7431,-133
0.224000,-22.283820,-875.797750,219.932506,-22.283820,219.932506,-8.361694,-11.400000,-13.922126,-864.397750,7.151271,-0.314332,6.836939,-9.679439,-2.842500,-0.160200,-0.195731,-0.197580,-7611,-152
0.226000,-24.024398,-864.349750,237.111321,-24.024398,237.111321,-8.569336,-10.875000,-15.455062,-853.474750,7.709853,-0.337485,7.372368,-10.004504,-2.632135,-0.160200,-0.193102,-0.193308,-7800,-145
0.228000,-25.741219,-852.047000,254.055668,-25.741219,254.055668,-8.778076,-10.800000,-16.963143,-841.247000,8.260811,-0.360017,7.900794,-10.313952,-2.413158,-0.160200,-0.190364,-0.192240,-7990,-144
0.230000,-27.432586,-838.901750,270.748790,-27.432586,270.748790,-8.967041,-10.650000,-18.465545,-828.251750,8.803601,-0.381899,8.421702,-10.616556,-2.194855,-0.160200,-0.187636,-0.193308,-8162,-142
0.232000,-29.096826,-824.926750,287.174181,-29.096826,287.174181,-9.149414,-8.775000,-19.947412,-816.151750,9.337684,-0.403105,8.934579,-10.920034,-1.985455,-0.160200,-0.185018,-0.187968,-8328,-117
0.234000,-30.732293,-810.136250,303.315597,-30.732293,303.315597,-9.329590,-8.550000,-21.402703,-801.586250,9.862535,-0.423614,9.438921,-11.199342,-1.760421,-0.160200,-0.182205,-0.185832,-8492,-114
0.236000,-32.337371,-794.544500,319.157079,-32.337371,319.157079,-9.504272,-9.675000,-22.833099,-784.869500,10.377632,-0.443406,9.934227,-11.457114,-1.522887,-0.160200,-0.179236,-0.184764,-8651,-129
0.238000,-33.910471,-778.167000,334.682960,-33.910471,334.682960,-9.665771,-9.375000,-24.244700,-768.792000,10.882468,-0.462466,10.420002,-11.714428,-1.294426,-0.160200,-0.176380,-0.178356,-8798,-125
0.240000,-35.450039,-761.020250,349.877888,-35.450039,349.877888,-9.825073,-9.150000,-25.624966,-751.870250,11.376543,-0.480782,10.895761,-11.957645,-1.061884,-0.160200,-0.173474,-0.175152,-8943,-122
0.242000,-36.954552,-743.120750,364.726837,-36.954552,364.726837,-9.971191,-7.650000,-26.983361,-735.470750,11.859367,-0.498346,11.361021,-12.198782,-0.837761,-0.160200,-0.170672,-0.173016,-9076,-102
0.244000,-38.422522,-724.486500,379.215124,-38.422522,379.215124,-10.118408,-8.175000,-28.304114,-716.311500,12.330465,-0.515153,11.815312,-12.410797,-0.595485,-0.160200,-0.167644,-0.173016,-9210,-109
0.246000,-39.852498,-705.136000,393.328421,-39.852498,393.328421,-10.256836,-7.500000,-29.595662,-697.636000,12.789369,-0.531199,12.258170,-12.618544,-0.360374,-0.160200,-0.164705,-0.163404,-9336,-100
0.248000,-41.243066,-685.088000,407.052774,-41.243066,407.052774,-10.398560,-7.050000,-30.844506,-678.038000,13.235627,-0.546486,12.689141,-12.808671,-0.119530,-0.160200,-0.161694,-0.161268,-9465,-94
0.250000,-42.592850,-664.362500,420.374610,-42.592850,420.374610,-10.532593,-7.200000,-32.060257,-657.162500,13.668797,-0.561017,13.107780,-12.981215,0.126564,-0.160200,-0.158618,-0.161268,-9587,-96
0.252000,-43.900516,-642.980250,433.280756,-43.900516,433.280756,-10.653442,-6.675000,-33.247074,-636.305250,14.088450,-0.574797,13.513652,-13.146312,0.367340,-0.160200,-0.155608,-0.155928,-9697,-89
0.254000,-45.164771,-620.962000,445.758450,-45.164771,445.758450,-10.792969,-7.050000,-34.371802,-613.912000,14.494171,-0.587836,13.906335,-13.284431,0.621904,-0.160200,-0.152426,-0.159132,-9824,-94
0.256000,-46.384364,-598.329500,457.795354,-46.384364,457.795354,-10.920410,-7.050000,-35.463954,-591.279500,14.885560,-0.600143,14.285418,-13.412351,0.873067,-0.160200,-0.149287,-0.154860,-9940,-94
0.258000,-47.558089,-575.105750,469.379563,-47.558089,469.379563,-11.054443,-5.850000,-36.503646,-569.255750,15.262230,-0.611730,14.650500,-13.530787,1.119713,-0.160200,-0.146204,-0.148452,-10062,-78
0.260000,-48.684787,-551.313500,480.499624,-48.684787,480.499624,-11.166504,-5.925000,-37.518283,-545.388500,15.623807,-0.622611,15.001195,-13.629794,1.371402,-0.160200,-0.143057,-0.148452,-10164,-79
