t_s,q_joint_deg,qd_joint_deg_s,qdd_joint_deg_s2,tau_joint_ff_Nm,tau_dead_Nm,tau_joint_total_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_pos_deg_est,motor_vel_native
1.520000,-28.302001,156.420250,279.329570,-0.296414,0.160200,12.519586,0.156495,0.155928,-3873,-1361.601562,75
1.522000,-27.975167,170.332750,276.103849,-0.293360,0.160200,12.522640,0.156533,0.156996,-3800,-1335.937500,63
1.524000,-27.620670,184.076750,272.605102,-0.290033,0.160200,12.525967,0.156575,0.154860,-3725,-1309.570312,65
1.526000,-27.238860,197.639000,268.836787,-0.286434,0.160200,12.529566,0.156620,0.159132,-3652,-1283.906250,70
1.528000,-26.830114,211.005500,264.802632,-0.282561,0.160200,12.533439,0.156668,0.156996,-3578,-1257.890625,63
1.530000,-26.394838,224.163500,260.506625,-0.278417,0.160200,12.537583,0.156720,0.162336,-3503,-1231.523438,71
1.532000,-25.933460,237.099750,255.953014,-0.274000,0.160200,12.542000,0.156775,0.153792,-3427,-1204.804688,76
1.534000,-25.446439,249.801500,251.146303,-0.269313,0.160200,12.546687,0.156834,0.155928,-3347,-1176.679688,80
1.536000,-24.934254,262.256250,246.091245,-0.264356,0.160200,12.551644,0.156896,0.156996,-3267,-1148.554688,81
1.538000,-24.397414,274.451750,240.792837,-0.259130,0.160200,12.556870,0.156961,0.156996,-3187,-1120.429688,79
1.540000,-23.836447,286.376000,235.256321,-0.253637,0.160200,12.562363,0.157030,0.156996,-3098,-1089.140625,82
1.542000,-23.251910,298.016750,229.487169,-0.247880,0.160200,12.568120,0.157102,0.153792,-2996,-1053.281250,82
1.544000,-22.644380,309.363000,223.491088,-0.241859,0.160200,12.574141,0.157177,0.158064,-2904,-1020.937500,78
1.546000,-22.014458,320.403250,217.274007,-0.235579,0.160200,12.580421,0.157255,0.160200,-2822,-992.109375,80
1.548000,-21.362767,331.126750,210.842072,-0.229043,0.160200,12.586957,0.157337,0.155928,-2740,-963.281250,82
1.550000,-20.689951,341.522750,204.201646,-0.222253,0.160200,12.593747,0.157422,0.154860,-2658,-934.453125,81
1.552000,-19.996676,351.581000,197.359293,-0.215215,0.160200,12.600785,0.157510,0.154860,-2575,-905.273438,74
1.554000,-19.283627,361.291750,190.321781,-0.207933,0.160200,12.608067,0.157601,0.158064,-2495,-877.148438,72
1.556000,-18.551509,370.645250,183.096067,-0.200412,0.160200,12.615588,0.157695,0.156996,-2415,-849.023438,73
1.558000,-17.801046,379.632000,175.689298,-0.192658,0.160200,12.623342,0.157792,0.159132,-2333,-820.195312,69
1.560000,-17.032981,388.243250,168.108798,-0.184677,0.160200,12.631323,0.157892,0.158064,-2252,-791.718750,66
1.562000,-16.248073,396.471000,160.362062,-0.176476,0.160200,12.639524,0.157994,0.159132,-2166,-761.484375,75
1.564000,-15.447097,404.306500,152.456752,-0.168062,0.160200,12.647938,0.158099,0.154860,-2068,-727.031250,77
1.566000,-14.630847,411.742000,144.400683,-0.159443,0.160200,12.656557,0.158207,0.158064,-1987,-698.554688,80
1.568000,-13.800129,418.770500,136.201824,-0.150628,0.160200,12.665372,0.158317,0.158064,-1895,-666.210938,67
1.570000,-12.955765,425.385000,127.868280,-0.141626,0.160200,12.674374,0.158430,0.153792,-1812,-637.031250,73
1.572000,-12.098589,431.579000,119.408293,-0.132446,0.160200,12.683554,0.158544,0.162336,-1727,-607.148438,67
1.574000,-11.229449,437.346000,110.830228,-0.123098,0.160200,12.692902,0.158661,0.159132,-1645,-578.320312,63
1.576000,-10.349205,442.680500,102.142568,-0.113592,0.160200,12.702408,0.158780,0.160200,-1570,-551.953125,75
1.578000,-9.458727,447.577250,93.353904,-0.103941,0.160200,12.712059,0.158901,0.158064,-1488,-523.125000,72
1.580000,-8.558896,452.031250,84.472926,-0.094154,0.160200,12.721846,0.159023,0.159132,-1406,-494.296875,65
1.582000,-7.650602,456.038500,75.508417,-0.084245,0.160200,12.731755,0.159147,0.162336,-1314,-461.953125,70
1.584000,-6.734742,459.595000,66.469241,-0.074225,0.160200,12.741775,0.159272,0.161268,-1233,-433.476562,76
1.586000,-5.812222,462.696750,57.364337,-0.064107,0.160200,12.751893,0.159399,0.162336,-1147,-403.242188,67
1.588000,-4.883955,465.341000,48.202707,-0.053904,0.160200,12.762096,0.159526,0.156996,-1069,-375.820312,65
1.590000,-3.950858,467.525000,38.993412,-0.043629,0.160200,12.772371,0.159655,0.159132,-989,-347.695312,68
1.592000,-3.013855,469.246750,29.745558,-0.033297,0.160200,12.782703,0.159784,0.159132,-911,-320.273438,66
1.594000,-2.073871,470.504500,20.468289,-0.022919,0.160200,12.793081,0.159914,0.162336,-831,-292.148438,70
1.596000,-1.131837,471.297000,11.170781,-0.012511,0.160200,12.803489,0.160044,0.162336,-748,-262.968750,70
1.598000,-0.188683,471.623500,1.862227,-0.002086,0.160200,12.813914,0.160174,0.161268,-668,-234.843750,70
1.600000,0.754657,471.483500,-7.448170,0.008342,0.160200,12.824342,0.160304,0.161268,-581,-204.257812,81
1.602000,1.697251,470.877500,-16.751200,0.018759,0.160200,12.834759,0.160434,0.156996,-499,-175.429688,77
1.604000,2.638167,469.805750,-26.037667,0.029150,0.160200,12.845150,0.160564,0.159132,-410,-144.140625,74
1.606000,3.576474,468.269250,-35.298386,0.039502,0.160200,12.855502,0.160694,0.160200,-324,-113.906250,81
1.608000,4.511244,466.270000,-44.524200,0.049802,0.160200,12.865802,0.160823,0.161268,-244,-85.781250,77
1.610000,5.441554,463.809500,-53.705985,0.060035,0.160200,12.876035,0.160950,0.161268,-165,-58.007812,79
1.612000,6.366482,460.890250,-62.834664,0.070189,0.160200,12.886189,0.161077,0.163404,-84,-29.531250,80
1.614000,7.285115,457.515500,-71.901208,0.080249,0.160200,12.896249,0.161203,0.154860,-6,-2.109375,74
1.616000,8.196544,453.688250,-80.896652,0.090204,0.160200,12.906204,0.161328,0.156996,73,25.664062,74
1.618000,9.099868,449.412250,-89.812101,0.100042,0.160200,12.916042,0.161451,0.162336,153,53.789062,74
1.620000,9.994193,444.692000,-98.638738,0.109748,0.160200,12.925748,0.161572,0.159132,229,80.507812,65
1.622000,10.878636,439.532000,-107.367837,0.119314,0.160200,12.935314,0.161691,0.162336,307,107.929688,72
1.624000,11.752321,433.937000,-115.990764,0.128726,0.160200,12.944726,0.161809,0.159132,388,136.406250,64
1.626000,12.614384,427.913250,-124.498992,0.137975,0.160200,12.953975,0.161925,0.164472,474,166.640625,75
1.628000,13.463974,421.466500,-132.884109,0.147049,0.160200,12.963049,0.162038,0.159132,555,195.117188,77
1.630000,14.300250,414.602750,-141.137823,0.155941,0.160200,12.971941,0.162149,0.164472,636,223.593750,75
1.632000,15.122385,407.329250,-149.251972,0.164639,0.160200,12.980639,0.162258,0.162336,725,254.882812,65
1.634000,15.929567,399.652750,-157.218533,0.173136,0.160200,12.989136,0.162364,0.163404,812,285.468750,76
1.636000,16.720996,391.580750,-165.029627,0.181423,0.160200,12.997423,0.162468,0.163404,903,317.460938,81
1.638000,17.495890,383.122000,-172.677530,0.189492,0.160200,13.005492,0.162569,0.160200,998,350.859375,79
1.640000,18.253484,374.284500,-180.154680,0.197338,0.160200,13.013338,0.162667,0.163404,1082,380.390625,84
1.642000,18.993028,365.076500,-187.453683,0.204953,0.160200,13.020953,0.162762,0.162336,1173,412.382812,68
1.644000,19.713790,355.507500,-194.567322,0.212331,0.160200,13.028331,0.162854,0.161268,1261,443.320312,75
1.646000,20.415058,345.587250,-201.488561,0.219468,0.160200,13.035468,0.162943,0.163404,1346,473.203125,69
1.648000,21.096139,335.325000,-208.210558,0.226357,0.160200,13.042357,0.163029,0.162336,1434,504.140625,84
1.650000,21.756358,324.731250,-214.726664,0.232995,0.160200,13.048995,0.163112,0.164472,1522,535.078125,69
1.652000,22.395064,313.816500,-221.030436,0.239378,0.160200,13.055378,0.163192,0.163404,1611,566.367188,80
1.654000,23.011624,302.591250,-227.115641,0.245503,0.160200,13.061503,0.163269,0.161268,1697,596.601562,71
1.656000,23.605429,291.066750,-232.976262,0.251366,0.160200,13.067366,0.163342,0.162336,1781,626.132812,76
1.658000,24.175891,279.254750,-238.606502,0.256965,0.160200,13.072965,0.163412,0.160200,1863,654.960938,80
1.660000,24.722448,267.166500,-244.000796,0.262298,0.160200,13.078298,0.163479,0.164472,1949,685.195312,85
1.662000,25.244557,254.813750,-249.153807,0.267363,0.160200,13.083363,0.163542,0.162336,2033,714.726562,75
1.664000,25.741703,242.209250,-254.060441,0.272158,0.160200,13.088158,0.163602,0.160200,2114,743.203125,69
1.666000,26.213394,229.365250,-258.715847,0.276683,0.160200,13.092683,0.163659,0.161268,2196,772.031250,68
1.668000,26.659164,216.294500,-263.115419,0.280936,0.160200,13.096936,0.163712,0.164472,2277,800.507812,76
1.670000,27.078572,203.009750,-267.254809,0.284917,0.160200,13.100917,0.163761,0.163404,2374,834.609375,83
1.672000,27.471203,189.524000,-271.129921,0.288626,0.160200,13.104626,0.163808,0.161268,2471,868.710938,77
1.674000,27.836668,175.851250,-274.736926,0.292062,0.160200,13.108062,0.163851,0.164472,2561,900.351562,75
1.676000,28.174608,162.004750,-278.072255,0.295225,0.160200,13.111225,0.163890,0.164472,2644,929.531250,74
1.678000,28.484687,147.997500,-281.132611,0.298116,0.160200,13.114116,0.163926,0.162336,2737,962.226562,69
1.680000,28.766598,133.844250,-283.914967,0.300734,0.160200,13.116734,0.163959,0.163404,2820,991.406250,69
1.682000,29.020064,119.558750,-286.416572,0.303079,0.160200,13.119079,0.163988,0.164472,2904,1020.937500,82
1.684000,29.244833,105.154750,-288.634953,0.305152,0.160200,13.121152,0.164014,0.169812,2990,1051.171875,83
1.686000,29.440683,90.646750,-290.567915,0.306954,0.160200,13.122954,0.164037,0.166608,3084,1084.218750,72
1.688000,29.607420,76.049250,-292.213548,0.308484,0.160200,13.124484,0.164056,0.165540,3180,1117.968750,83
1.690000,29.744880,61.376750,-293.570223,0.309743,0.160200,13.125743,0.164072,0.163404,3274,1151.015625,86
1.692000,29.852927,46.643250,-294.636600,0.310730,0.160200,13.126730,0.164084,0.163404,3370,1184.765625,79
1.694000,29.931453,31.863750,-295.411623,0.311447,0.160200,13.127447,0.164093,0.163404,3462,1217.109375,76
1.696000,29.980382,17.052750,-295.894528,0.311894,0.160200,13.127894,0.164099,0.163404,3548,1247.343750,85
1.698000,29.999664,2.224750,-296.084835,0.312069,0.160200,13.128069,0.164101,0.164472,3639,1279.335938,87
1.700000,29.989281,-12.605500,-295.982357,0.311975,-0.160200,-12.504025,-0.156300,-0.153792,3730,1311.328125,21
1.702000,29.949242,-27.423250,-295.587195,0.311609,-0.160200,-12.504391,-0.156305,-0.151656,3729,1310.976562,-45
1.704000,29.879588,-42.213500,-294.899739,0.310974,-0.160200,-12.505026,-0.156313,-0.153792,3659,1286.367188,-71
1.706000,29.780388,-56.962250,-293.920671,0.310067,-0.160200,-12.505933,-0.156324,-0.156996,3561,1251.914062,-101
1.708000,29.651739,-71.654750,-292.650957,0.308890,-0.160200,-12.507110,-0.156339,-0.159132,3460,1216.406250,-95
1.710000,29.493769,-86.276250,-291.091854,0.307441,-0.160200,-12.508559,-0.156357,-0.156996,3354,1179.140625,-90
1.712000,29.306634,-100.812500,-289.244903,0.305721,-0.160200,-12.510279,-0.156378,-0.151656,3245,1140.820312,-77
1.714000,29.090519,-115.249250,-287.111930,0.303730,-0.160200,-12.512270,-0.156403,-0.154860,3156,1109.531250,-85
1.716000,28.845637,-129.572000,-284.695046,0.301466,-0.160200,-12.514534,-0.156432,-0.155928,3071,1079.648438,-73
1.718000,28.572231,-143.766500,-281.996638,0.298930,-0.160200,-12.517070,-0.156463,-0.159132,2978,1046.953125,-72
1.720000,28.270571,-157.818750,-279.019377,0.296121,-0.160200,-12.519879,-0.156498,-0.155928,2884,1013.906250,-78
1.722000,27.940956,-171.714750,-275.766206,0.293040,-0.160200,-12.522960,-0.156537,-0.154860,2782,978.046875,-66
1.724000,27.583712,-185.441250,-272.240342,0.289686,-0.160200,-12.526314,-0.156579,-0.158064,2684,943.593750,-67
1.726000,27.199191,-198.984750,-268.445271,0.286059,-0.160200,-12.529941,-0.156624,-0.158064,2592,911.250000,-76
1.728000,26.787773,-212.331000,-264.384747,0.282159,-0.160200,-12.533841,-0.156673,-0.161268,2495,877.148438,-77
1.730000,26.349867,-225.467000,-260.062784,0.277987,-0.160200,-12.538013,-0.156725,-0.155928,2407,846.210938,-78
1.732000,25.885905,-238.380500,-255.483656,0.273544,-0.160200,-12.542456,-0.156781,-0.152724,2326,817.734375,-75
1.734000,25.396345,-251.058500,-250.651893,0.268830,-0.160200,-12.547170,-0.156840,-0.155928,2245,789.257812,-84
1.736000,24.881671,-263.487750,-245.572270,0.263845,-0.160200,-12.552155,-0.156902,-0.160200,2160,759.375000,-75
1.738000,24.342394,-275.656500,-240.249812,0.258593,-0.160200,-12.557407,-0.156968,-0.155928,2078,730.546875,-75
1.740000,23.779045,-287.553000,-234.689782,0.253074,-0.160200,-12.562926,-0.157037,-0.155928,1995,701.367188,-71
1.742000,23.192182,-299.165000,-228.897677,0.247289,-0.160200,-12.568711,-0.157109,-0.158064,1906,670.078125,-77
1.744000,22.582385,-310.481000,-222.879225,0.241243,-0.160200,-12.574757,-0.157184,-0.159132,1816,638.437500,-74
1.746000,21.950258,-321.490000,-216.640378,0.234937,-0.160200,-12.581063,-0.157263,-0.158064,1732,608.906250,-83
1.748000,21.296425,-332.181250,-210.187305,0.228375,-0.160200,-12.587625,-0.157345,-0.154860,1650,580.078125,-80
1.750000,20.621533,-342.544000,-203.526387,0.221561,-0.160200,-12.594439,-0.157430,-0.156996,1560,548.437500,-68
1.752000,19.926249,-352.568000,-196.664211,0.214498,-0.160200,-12.601502,-0.157519,-0.156996,1468,516.093750,-64
1.754000,19.211261,-362.243250,-189.607562,0.207192,-0.160200,-12.608808,-0.157610,-0.159132,1390,488.671875,-72
1.756000,18.477276,-371.560250,-182.363418,0.199647,-0.160200,-12.616353,-0.157704,-0.156996,1302,457.734375,-74
1.758000,17.725020,-380.510000,-174.938944,0.191870,-0.160200,-12.624130,-0.157802,-0.162336,1224,430.312500,-67
1.760000,16.955236,-389.083750,-167.341480,0.183867,-0.160200,-12.632133,-0.157902,-0.158064,1147,403.242188,-67
1.762000,16.168685,-397.272250,-159.578539,0.175644,-0.160200,-12.640356,-0.158004,-0.155928,1068,375.468750,-66
1.764000,15.366147,-405.068000,-151.657799,0.167209,-0.160200,-12.648791,-0.158110,-0.156996,989,347.695312,-64
1.766000,14.548413,-412.463500,-143.587090,0.158571,-0.160200,-12.657429,-0.158218,-0.159132,906,318.515625,-67
1.768000,13.716293,-419.450750,-135.374395,0.149736,-0.160200,-12.666264,-0.158328,-0.165540,826,290.390625,-73
1.770000,12.870610,-426.023500,-127.027834,0.140716,-0.160200,-12.675284,-0.158441,-0.155928,739,259.804688,-78
1.772000,12.012199,-432.175000,-118.555661,0.131518,-0.160200,-12.684482,-0.158556,-0.155928,660,232.031250,-79
1.774000,11.141910,-437.899000,-109.966253,0.122154,-0.160200,-12.693846,-0.158673,-0.158064,568,199.687500,-69
1.776000,10.260603,-443.189750,-101.268104,0.112633,-0.160200,-12.703367,-0.158792,-0.162336,490,172.265625,-72
1.778000,9.369151,-448.042500,-92.469816,0.102968,-0.160200,-12.713032,-0.158913,-0.160200,407,143.085938,-80
1.780000,8.468433,-452.452500,-83.580089,0.093169,-0.160200,-12.722831,-0.159035,-0.161268,324,113.906250,-80
1.782000,7.559341,-456.414750,-74.607713,0.083248,-0.160200,-12.732752,-0.159159,-0.160200,243,85.429688,-79
1.784000,6.642774,-459.925500,-65.561560,0.073217,-0.160200,-12.742783,-0.159285,-0.160200,160,56.250000,-79
1.786000,5.719639,-462.981750,-56.450577,0.063090,-0.160200,-12.752910,-0.159411,-0.159132,67,23.554688,-79
1.788000,4.790847,-465.580000,-47.283772,0.052880,-0.160200,-12.763120,-0.159539,-0.162336,-26,-9.140625,-78
1.790000,3.857319,-467.718000,-38.070211,0.042599,-0.160200,-12.773401,-0.159668,-0.161268,-120,-42.187500,-73
1.792000,2.919975,-469.393500,-28.819003,0.032261,-0.160200,-12.783739,-0.159797,-0.160200,-202,-71.015625,-80
1.794000,1.979745,-470.604750,-19.539298,0.021879,-0.160200,-12.794121,-0.159927,-0.162336,-285,-100.195312,-82
1.796000,1.037556,-471.350750,-10.240271,0.011469,-0.160200,-12.804531,-0.160057,-0.160200,-367,-129.023438,-77
1.798000,0.094342,-471.630500,-0.931118,0.001043,-0.160200,-12.814957,-0.160187,-0.159132,-455,-159.960938,-79
1.800000,-0.848966,-471.444000,8.378956,-0.009384,-0.160200,-12.825384,-0.160317,-0.160200,-551,-193.710938,-81
1.802000,-1.791434,-470.791000,17.680744,-0.019799,-0.160200,-12.835799,-0.160447,-0.159132,-641,-225.351562,-63
1.804000,-2.732130,-469.672750,26.965049,-0.030187,-0.160200,-12.846187,-0.160577,-0.162336,-741,-260.507812,-81
1.806000,-3.670125,-468.090250,36.222689,-0.040535,-0.160200,-12.856535,-0.160707,-0.158064,-840,-295.312500,-75
1.808000,-4.604491,-466.044750,45.444510,-0.050829,-0.160200,-12.866829,-0.160835,-0.161268,-929,-326.601562,-64
1.810000,-5.534304,-463.538250,54.621393,-0.061054,-0.160200,-12.877054,-0.160963,-0.163404,-1017,-357.539062,-66
1.812000,-6.458644,-460.573250,63.744263,-0.071199,-0.160200,-12.887199,-0.161090,-0.159132,-1101,-387.070312,-74
1.814000,-7.376597,-457.153000,72.804099,-0.081250,-0.160200,-12.897250,-0.161216,-0.159132,-1178,-414.140625,-81
1.816000,-8.287256,-453.280750,81.791943,-0.091194,-0.160200,-12.907194,-0.161340,-0.161268,-1260,-442.968750,-80
1.818000,-9.189720,-448.960000,90.698906,-0.101018,-0.160200,-12.917018,-0.161463,-0.161268,-1340,-471.093750,-82
1.820000,-10.083096,-444.195500,99.516181,-0.110712,-0.160200,-12.926712,-0.161584,-0.159132,-1422,-499.921875,-85
1.822000,-10.966502,-438.992000,108.235049,-0.120262,-0.160200,-12.936262,-0.161703,-0.156996,-1507,-529.804688,-75
1.824000,-11.839064,-433.354250,116.846888,-0.129658,-0.160200,-12.945658,-0.161821,-0.161268,-1587,-557.929688,-65
1.826000,-12.699919,-427.287750,125.343182,-0.138890,-0.160200,-12.954890,-0.161936,-0.160200,-1672,-587.812500,-73
1.828000,-13.548215,-420.798750,133.715530,-0.147947,-0.160200,-12.963947,-0.162049,-0.165540,-1755,-616.992188,-81
1.830000,-14.383114,-413.893750,141.955652,-0.156819,-0.160200,-12.972819,-0.162160,-0.162336,-1842,-647.578125,-75
1.832000,-15.203790,-406.579250,150.055401,-0.165498,-0.160200,-12.981498,-0.162269,-0.165540,-1934,-679.921875,-84
1.834000,-16.009431,-398.863000,158.006767,-0.173974,-0.160200,-12.989974,-0.162375,-0.162336,-2019,-709.804688,-72
1.836000,-16.799242,-390.752500,165.801887,-0.182239,-0.160200,-12.998239,-0.162478,-0.158064,-2104,-739.687500,-83
1.838000,-17.572441,-382.255250,173.433052,-0.190287,-0.160200,-13.006287,-0.162579,-0.161268,-2196,-772.031250,-83
1.840000,-18.328263,-373.380000,180.892718,-0.198110,-0.160200,-13.014110,-0.162676,-0.164472,-2292,-805.781250,-71
1.842000,-19.065961,-364.135750,188.173506,-0.205702,-0.160200,-13.021702,-0.162771,-0.161268,-2378,-836.015625,-80
1.844000,-19.784806,-354.531250,195.268218,-0.213056,-0.160200,-13.029056,-0.162863,-0.167676,-2465,-866.601562,-80
1.846000,-20.484086,-344.576000,202.169838,-0.220168,-0.160200,-13.036168,-0.162952,-0.163404,-2547,-895.429688,-71
1.848000,-21.163110,-334.280250,208.871541,-0.227032,-0.160200,-13.043032,-0.163038,-0.163404,-2635,-926.367188,-71
1.850000,-21.821207,-323.654250,215.366700,-0.233645,-0.160200,-13.049645,-0.163121,-0.161268,-2715,-954.492188,-71
1.852000,-22.457727,-312.707750,221.648893,-0.240003,-0.160200,-13.056003,-0.163200,-0.164472,-2793,-981.914062,-72
1.854000,-23.072038,-301.452000,227.711907,-0.246101,-0.160200,-13.062101,-0.163276,-0.160200,-2873,-1010.039062,-66
1.856000,-23.663535,-289.898500,233.549747,-0.251938,-0.160200,-13.067938,-0.163349,-0.166608,-2951,-1037.460938,-67
1.858000,-24.231632,-278.058000,239.156639,-0.257510,-0.160200,-13.073510,-0.163419,-0.164472,-3032,-1065.937500,-80
1.860000,-24.775767,-265.942750,244.527040,-0.262816,-0.160200,-13.078816,-0.163485,-0.161268,-3115,-1095.117188,-74
1.862000,-25.295403,-253.564500,249.655639,-0.267854,-0.160200,-13.083854,-0.163548,-0.163404,-3193,-1122.539062,-70
1.864000,-25.790025,-240.935500,254.537365,-0.272623,-0.160200,-13.088623,-0.163608,-0.165540,-3274,-1151.015625,-78
1.866000,-26.259145,-228.068250,259.167390,-0.277120,-0.160200,-13.093120,-0.163664,-0.164472,-3356,-1179.843750,-79
1.868000,-26.702298,-214.975250,263.541136,-0.281346,-0.160200,-13.097346,-0.163717,-0.165540,-3439,-1209.023438,-80
1.870000,-27.119046,-201.670000,267.654278,-0.285300,-0.160200,-13.101300,-0.163766,-0.164472,-3519,-1237.148438,-78
1.872000,-27.508978,-188.165250,271.502748,-0.288982,-0.160200,-13.104982,-0.163812,-0.167676,-3602,-1266.328125,-74
1.874000,-27.871707,-174.474250,275.082741,-0.292391,-0.160200,-13.108391,-0.163855,-0.162336,-3684,-1295.156250,-69
1.876000,-28.206875,-160.610750,278.390717,-0.295527,-0.160200,-13.111527,-0.163894,-0.161268,-3774,-1326.796875,-72
1.878000,-28.514150,-146.588500,281.423404,-0.298390,-0.160200,-13.114390,-0.163930,-0.163404,-3867,-1359.492188,-79
1.880000,-28.793229,-132.421500,284.177805,-0.300980,-0.160200,-13.116980,-0.163962,-0.164472,-3956,-1390.781250,-72
1.882000,-29.043836,-118.123500,286.651194,-0.303299,-0.160200,-13.119299,-0.163991,-0.164472,-4040,-1420.312500,-75
1.884000,-29.265723,-103.708500,288.841127,-0.305345,-0.160200,-13.121345,-0.164017,-0.162336,-4124,-1449.843750,-84
1.886000,-29.458670,-89.190750,290.745437,-0.307119,-0.160200,-13.123119,-0.164039,-0.163404,-4212,-1480.781250,-76
1.888000,-29.622486,-74.585250,292.362243,-0.308622,-0.160200,-13.124622,-0.164058,-0.164472,-4297,-1510.664062,-80
1.890000,-29.757011,-59.905750,293.689944,-0.309854,-0.160200,-13.125854,-0.164073,-0.162336,-4385,-1541.601562,-78
1.892000,-29.862109,-45.167000,294.727228,-0.310814,-0.160200,-13.126814,-0.164085,-0.164472,-4475,-1573.242188,-82
1.894000,-29.937679,-30.383750,295.473069,-0.311504,-0.160200,-13.127504,-0.164094,-0.164472,-4567,-1605.585938,-74
1.896000,-29.983644,-15.570250,295.926731,-0.311923,-0.160200,-13.127923,-0.164099,-0.163404,-4650,-1634.765625,-80
1.898000,-29.999960,-0.741750,296.087763,-0.312072,-0.160200,-13.128072,-0.164101,-0.162336,-4751,-1670.273438,-69
1.900000,-29.986611,14.087750,295.956007,-0.311950,0.160200,12.504050,0.156301,0.156996,-4842,-1702.265625,-23
1.902000,-29.943609,28.903500,295.531593,-0.311558,0.160200,12.504442,0.156306,0.155928,-4842,-1702.265625,48
1.904000,-29.870997,43.690500,294.814941,-0.310895,0.160200,12.505105,0.156314,0.154860,-4773,-1678.007812,80
1.906000,-29.768847,58.434500,293.806760,-0.309962,0.160200,12.506038,0.156325,0.160200,-4670,-1641.796875,92
1.908000,-29.637259,73.120500,292.508046,-0.308757,0.160200,12.507243,0.156341,0.152724,-4559,-1602.773438,95
1.910000,-29.476365,87.734000,290.920084,-0.307282,0.160200,12.508718,0.156359,0.152724,-4456,-1566.562500,86
1.912000,-29.286323,102.261000,289.044444,-0.305534,0.160200,12.510466,0.156381,0.156996,-4353,-1530.351562,79
1.914000,-29.067321,116.686750,286.882981,-0.303516,0.160200,12.512484,0.156406,0.153792,-4269,-1500.820312,73
1.916000,-28.819576,130.997250,284.437831,-0.301225,0.160200,12.514775,0.156435,0.156996,-4175,-1467.773438,74
1.918000,-28.543332,145.178250,281.711414,-0.298661,0.160200,12.517339,0.156467,0.154860,-4094,-1439.296875,77
1.920000,-28.238863,159.215500,278.706425,-0.295825,0.160200,12.520175,0.156502,0.151656,-4015,-1411.523438,66
1.922000,-27.906470,173.095500,275.425835,-0.292717,0.160200,12.523283,0.156541,0.158064,-3929,-1381.289062,72
1.924000,-27.546481,186.804250,271.872889,-0.289335,0.160200,12.526665,0.156583,0.161268,-3848,-1352.812500,66
1.926000,-27.159253,200.328250,268.051100,-0.285681,0.160200,12.530319,0.156629,0.159132,-3772,-1326.093750,66
1.928000,-26.745168,213.654250,263.964246,-0.281754,0.160200,12.534246,0.156678,0.159132,-3696,-1299.375000,64
1.930000,-26.304636,226.768750,259.616371,-0.277555,0.160200,12.538445,0.156731,0.156996,-3611,-1269.492188,63
1.932000,-25.838093,239.659250,255.011772,-0.273085,0.160200,12.542915,0.156786,0.154860,-3537,-1243.476562,73
1.934000,-25.345999,252.312750,250.155003,-0.268343,0.160200,12.547657,0.156846,0.158064,-3459,-1216.054688,67
1.936000,-24.828842,264.716500,245.050867,-0.263332,0.160200,12.552668,0.156908,0.158064,-3367,-1183.710938,78
1.938000,-24.287133,276.858750,239.704411,-0.258053,0.160200,12.557947,0.156974,0.154860,-3277,-1152.070312,70
1.940000,-23.721407,288.727250,234.120922,-0.252507,0.160200,12.563493,0.157044,0.155928,-3193,-1122.539062,69
1.942000,-23.132224,300.310000,228.305921,-0.246697,0.160200,12.569303,0.157116,0.160200,-3112,-1094.062500,74
1.944000,-22.520167,311.595750,222.265158,-0.240624,0.160200,12.575376,0.157192,0.155928,-3029,-1064.882812,83
1.946000,-21.885841,322.573500,216.004607,-0.234293,0.160200,12.581707,0.157271,0.161268,-2940,-1033.593750,70
1.948000,-21.229873,333.232500,209.530459,-0.227705,0.160200,12.588295,0.157354,0.155928,-2851,-1002.304688,73
1.950000,-20.552911,343.561750,202.849116,-0.220866,0.160200,12.595134,0.157439,0.154860,-2760,-970.312500,79
1.952000,-19.855626,353.551250,195.967183,-0.213778,0.160200,12.602222,0.157528,0.155928,-2678,-941.484375,80
1.954000,-19.138706,363.191500,188.891468,-0.206448,0.160200,12.609552,0.157619,0.159132,-2593,-911.601562,68
1.956000,-18.402860,372.472250,181.628966,-0.198880,0.160200,12.617120,0.157714,0.159132,-2507,-881.367188,67
1.958000,-17.648817,381.384500,174.186859,-0.191080,0.160200,12.624920,0.157812,0.160200,-2428,-853.593750,69
1.960000,-16.877322,389.919750,166.572507,-0.183054,0.160200,12.632946,0.157912,0.154860,-2347,-825.117188,69
1.962000,-16.089138,398.069500,158.793438,-0.174810,0.160200,12.641190,0.158015,0.158064,-2264,-795.937500,80
1.964000,-15.285044,405.825750,150.857346,-0.166355,0.160200,12.649645,0.158121,0.155928,-2176,-765.000000,74
1.966000,-14.465835,413.180750,142.772077,-0.157696,0.160200,12.658304,0.158229,0.160200,-2094,-736.171875,67
1.968000,-13.632321,420.127000,134.545628,-0.148843,0.160200,12.667157,0.158339,0.153792,-2015,-708.398438,71
1.970000,-12.785327,426.657500,126.186132,-0.139804,0.160200,12.676196,0.158452,0.156996,-1932,-679.218750,66
1.972000,-11.925691,432.766500,117.701856,-0.130589,0.160200,12.685411,0.158568,0.158064,-1853,-651.445312,67
1.974000,-11.054261,438.447750,109.101190,-0.121209,0.160200,12.694791,0.158685,0.158064,-1770,-622.265625,74
1.976000,-10.171900,443.695000,100.392639,-0.111673,0.160200,12.704327,0.158804,0.159132,-1673,-588.164062,79
