t_s,q_joint_deg,qd_joint_deg_s,qdd_joint_deg_s2,tau_joint_ff_Nm,tau_dead_Nm,tau_joint_total_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_pos_deg_est,motor_vel_native
0.918000,57.369999,-276.209500,-566.219239,0.502290,-0.160200,-12.313710,-0.153921,-0.159132,2432,2.671875,-66
0.920000,56.789215,-304.431250,-560.487123,0.499705,-0.160200,-12.316295,-0.153954,-0.154860,2358,2.590576,-75
0.922000,56.152274,-332.352250,-554.200767,0.496789,-0.160200,-12.319211,-0.153990,-0.152724,2285,2.510376,-55
0.924000,55.459806,-359.944250,-547.366387,0.493523,-0.160200,-12.322477,-0.154031,-0.154860,2211,2.429077,-63
0.926000,54.712497,-387.180250,-539.990739,0.489885,-0.160200,-12.326115,-0.154076,-0.153792,2129,2.338989,-71
0.928000,53.911085,-414.033500,-532.081119,0.485857,-0.160200,-12.330143,-0.154127,-0.151656,2057,2.259888,-59
0.930000,53.056363,-440.477500,-523.645347,0.481416,-0.160200,-12.334584,-0.154182,-0.154860,1988,2.184082,-72
0.932000,52.149175,-466.485750,-514.691766,0.476541,-0.160200,-12.339459,-0.154243,-0.156996,1918,2.107178,-50
0.934000,51.190420,-492.032750,-505.229228,0.471211,-0.160200,-12.344789,-0.154310,-0.154860,1835,2.015991,-51
0.936000,50.181044,-517.093250,-495.267092,0.465404,-0.160200,-12.350596,-0.154382,-0.150588,1762,1.935791,-71
0.938000,49.122047,-541.642250,-484.815208,0.459100,-0.160200,-12.356900,-0.154461,-0.161268,1691,1.857788,-60
0.940000,48.014475,-565.655750,-473.883912,0.452277,-0.160200,-12.363723,-0.154547,-0.155928,1622,1.781982,-62
0.942000,46.859424,-589.109750,-462.484012,0.444916,-0.160200,-12.371084,-0.154639,-0.148452,1554,1.707275,-61
0.944000,45.658036,-611.981500,-450.626783,0.436999,-0.160200,-12.379001,-0.154738,-0.152724,1476,1.621582,-84
0.946000,44.411498,-634.248000,-438.323949,0.428510,-0.160200,-12.387490,-0.154844,-0.156996,1404,1.542480,-64
0.948000,43.121044,-655.887250,-425.587675,0.419432,-0.160200,-12.396568,-0.154957,-0.153792,1333,1.464478,-72
0.950000,41.787949,-676.878000,-412.430557,0.409752,-0.160200,-12.406248,-0.155078,-0.155928,1257,1.380981,-52
0.952000,40.413532,-697.199250,-398.865605,0.399460,-0.160200,-12.416540,-0.155207,-0.155928,1186,1.302979,-64
0.954000,38.999152,-716.831250,-384.906231,0.388545,-0.160200,-12.427455,-0.155343,-0.154860,1113,1.222778,-56
0.956000,37.546207,-735.754250,-370.566241,0.377002,-0.160200,-12.438998,-0.155487,-0.158064,1038,1.140381,-57
0.958000,36.056135,-753.949750,-355.859815,0.364827,-0.160200,-12.451173,-0.155640,-0.160200,956,1.050293,-62
0.960000,34.530408,-771.399750,-340.801494,0.352018,-0.160200,-12.463982,-0.155800,-0.155928,886,0.973389,-79
0.962000,32.970536,-788.087000,-325.406170,0.338579,-0.160200,-12.477421,-0.155968,-0.154860,808,0.887695,-60
0.964000,31.378060,-803.994750,-309.689066,0.324513,-0.160200,-12.491487,-0.156144,-0.153792,730,0.802002,-69
0.966000,29.754557,-819.107500,-293.665724,0.309831,-0.160200,-12.506169,-0.156327,-0.159132,648,0.711914,-70
0.968000,28.101630,-833.410500,-277.351990,0.294543,-0.160200,-12.521457,-0.156518,-0.156996,565,0.620728,-75
0.970000,26.420915,-846.889250,-260.763994,0.278666,-0.160200,-12.537334,-0.156717,-0.155928,479,0.526245,-57
0.972000,24.714073,-859.530750,-243.918140,0.262216,-0.160200,-12.553784,-0.156922,-0.160200,400,0.439453,-63
0.974000,22.982792,-871.322000,-226.831086,0.245217,-0.160200,-12.570783,-0.157135,-0.156996,309,0.339478,-81
0.976000,21.228785,-882.251500,-209.519729,0.227694,-0.160200,-12.588306,-0.157354,-0.154860,224,0.246094,-73
0.978000,19.453786,-892.308750,-192.001187,0.209675,-0.160200,-12.606325,-0.157579,-0.159132,148,0.162598,-78
0.980000,17.659550,-901.483750,-174.292784,0.191191,-0.160200,-12.624809,-0.157810,-0.155928,73,0.080200,-65
0.982000,15.847851,-909.767250,-156.412030,0.172277,-0.160200,-12.643723,-0.158047,-0.156996,-4,-0.004395,-62
0.984000,14.020481,-917.151250,-138.376607,0.152971,-0.160200,-12.663029,-0.158288,-0.161268,-86,-0.094482,-81
0.986000,12.179246,-923.628250,-120.204350,0.133311,-0.160200,-12.682689,-0.158534,-0.161268,-177,-0.194458,-68
0.988000,10.325968,-929.191750,-101.913228,0.113341,-0.160200,-12.702659,-0.158783,-0.156996,-258,-0.283447,-62
0.990000,8.462479,-933.836500,-83.521328,0.093104,-0.160200,-12.722896,-0.159036,-0.160200,-343,-0.376831,-79
0.992000,6.590622,-937.557750,-65.046838,0.072646,-0.160200,-12.743354,-0.159292,-0.160200,-436,-0.479004,-59
0.994000,4.712248,-940.352000,-46.508026,0.052015,-0.160200,-12.763985,-0.159550,-0.159132,-519,-0.570190,-78
0.996000,2.829214,-942.216500,-27.923224,0.031259,-0.160200,-12.784741,-0.159809,-0.160200,-605,-0.664673,-71
0.998000,0.943382,-943.149000,-9.310810,0.010428,-0.160200,-12.805572,-0.160070,-0.161268,-692,-0.760254,-58
1.000000,-0.943382,-943.149000,9.310810,-0.010428,-0.160200,-12.826428,-0.160330,-0.159132,-773,-0.849243,-68
1.002000,-2.829214,-942.216500,27.923224,-0.031259,-0.160200,-12.847259,-0.160591,-0.156996,-859,-0.943726,-79
1.004000,-4.712248,-940.352000,46.508026,-0.052015,-0.160200,-12.868015,-0.160850,-0.161268,-951,-1.044800,-79
1.006000,-6.590622,-937.557750,65.046838,-0.072646,-0.160200,-12.888646,-0.161108,-0.159132,-1049,-1.152466,-76
1.008000,-8.462479,-933.836500,83.521328,-0.093104,-0.160200,-12.909104,-0.161364,-0.162336,-1132,-1.243652,-71
1.010000,-10.325968,-929.191750,101.913228,-0.113341,-0.160200,-12.929341,-0.161617,-0.164472,-1217,-1.337036,-74
1.012000,-12.179246,-923.628250,120.204350,-0.133311,-0.160200,-12.949311,-0.161866,-0.162336,-1298,-1.426025,-67
1.014000,-14.020481,-917.151250,138.376607,-0.152971,-0.160200,-12.968971,-0.162112,-0.160200,-1383,-1.519409,-74
1.016000,-15.847851,-909.767250,156.412030,-0.172277,-0.160200,-12.988277,-0.162353,-0.163404,-1464,-1.608398,-79
1.018000,-17.659550,-901.483750,174.292784,-0.191191,-0.160200,-13.007191,-0.162590,-0.161268,-1548,-1.700684,-85
1.020000,-19.453786,-892.308750,192.001187,-0.209675,-0.160200,-13.025675,-0.162821,-0.166608,-1633,-1.794067,-71
1.022000,-21.228785,-882.251500,209.519729,-0.227694,-0.160200,-13.043694,-0.163046,-0.162336,-1723,-1.892944,-81
1.024000,-22.982792,-871.322000,226.831086,-0.245217,-0.160200,-13.061217,-0.163265,-0.165540,-1803,-1.980835,-86
1.026000,-24.714073,-859.530750,243.918140,-0.262216,-0.160200,-13.078216,-0.163478,-0.159132,-1883,-2.068726,-83
1.028000,-26.420915,-846.889250,260.763994,-0.278666,-0.160200,-13.094666,-0.163683,-0.161268,-1964,-2.157715,-83
1.030000,-28.101630,-833.410500,277.351990,-0.294543,-0.160200,-13.110543,-0.163882,-0.162336,-2051,-2.253296,-63
1.032000,-29.754557,-819.107500,293.665724,-0.309831,-0.160200,-13.125831,-0.164073,-0.163404,-2137,-2.347778,-82
1.034000,-31.378060,-803.994750,309.689066,-0.324513,-0.160200,-13.140513,-0.164256,-0.163404,-2218,-2.436768,-83
1.036000,-32.970536,-788.087000,325.406170,-0.338579,-0.160200,-13.154579,-0.164432,-0.163404,-2297,-2.523560,-79
1.038000,-34.530408,-771.399750,340.801494,-0.352018,-0.160200,-13.168018,-0.164600,-0.166608,-2376,-2.610352,-78
1.040000,-36.056135,-753.949750,355.859815,-0.364827,-0.160200,-13.180827,-0.164760,-0.165540,-2454,-2.696045,-76
1.042000,-37.546207,-735.754250,370.566241,-0.377002,-0.160200,-13.193002,-0.164913,-0.160200,-2545,-2.796021,-55
1.044000,-38.999152,-716.831250,384.906231,-0.388545,-0.160200,-13.204545,-0.165057,-0.166608,-2626,-2.885010,-68
1.046000,-40.413532,-697.199250,398.865605,-0.399460,-0.160200,-13.215460,-0.165193,-0.169812,-2705,-2.971802,-72
1.048000,-41.787949,-676.878000,412.430557,-0.409752,-0.160200,-13.225752,-0.165322,-0.167676,-2782,-3.056396,-72
1.050000,-43.121044,-655.887250,425.587675,-0.419432,-0.160200,-13.235432,-0.165443,-0.164472,-2874,-3.157471,-73
1.052000,-44.411498,-634.248000,438.323949,-0.428510,-0.160200,-13.244510,-0.165556,-0.167676,-2961,-3.253052,-57
1.054000,-45.658036,-611.981500,450.626783,-0.436999,-0.160200,-13.252999,-0.165662,-0.166608,-3053,-3.354126,-82
1.056000,-46.859424,-589.109750,462.484012,-0.444916,-0.160200,-13.260916,-0.165761,-0.169812,-3132,-3.440918,-84
1.058000,-48.014475,-565.655750,473.883912,-0.452277,-0.160200,-13.268277,-0.165853,-0.163404,-3220,-3.537598,-57
1.060000,-49.122047,-541.642250,484.815208,-0.459100,-0.160200,-13.275100,-0.165939,-0.167676,-3309,-3.635376,-65
1.062000,-50.181044,-517.093250,495.267092,-0.465404,-0.160200,-13.281404,-0.166018,-0.167676,-3412,-3.748535,-78
1.064000,-51.190420,-492.032750,505.229228,-0.471211,-0.160200,-13.287211,-0.166090,-0.164472,-3514,-3.860596,-77
1.066000,-52.149175,-466.485750,514.691766,-0.476541,-0.160200,-13.292541,-0.166157,-0.163404,-3610,-3.966064,-73
1.068000,-53.056363,-440.477500,523.645347,-0.481416,-0.160200,-13.297416,-0.166218,-0.168744,-3695,-4.059448,-73
1.070000,-53.911085,-414.033500,532.081119,-0.485857,-0.160200,-13.301857,-0.166273,-0.164472,-3783,-4.156128,-86
1.072000,-54.712497,-387.180250,539.990739,-0.489885,-0.160200,-13.305885,-0.166324,-0.165540,-3885,-4.268188,-65
1.074000,-55.459806,-359.944250,547.366387,-0.493523,-0.160200,-13.309523,-0.166369,-0.164472,-3987,-4.380249,-78
1.076000,-56.152274,-332.352250,554.200767,-0.496789,-0.160200,-13.312789,-0.166410,-0.168744,-4087,-4.490112,-81
1.078000,-56.789215,-304.431250,560.487123,-0.499705,-0.160200,-13.315705,-0.166446,-0.165540,-4188,-4.601074,-66
1.080000,-57.369999,-276.209500,566.219239,-0.502290,-0.160200,-13.318290,-0.166479,-0.164472,-4291,-4.714233,-71
1.082000,-57.894053,-247.714750,571.391445,-0.504560,-0.160200,-13.320560,-0.166507,-0.166608,-4386,-4.818604,-70
1.084000,-58.360858,-218.975000,575.998627,-0.506533,-0.160200,-13.322533,-0.166532,-0.164472,-4478,-4.919678,-72
1.086000,-58.769953,-190.018750,580.036229,-0.508223,-0.160200,-13.324223,-0.166553,-0.165540,-4578,-5.029541,-68
1.088000,-59.120933,-160.874250,583.500260,-0.509644,-0.160200,-13.325644,-0.166571,-0.167676,-4678,-5.139404,-86
1.090000,-59.413450,-131.570750,586.387293,-0.510809,-0.160200,-13.326809,-0.166585,-0.167676,-4775,-5.245972,-87
1.092000,-59.647216,-102.137500,588.694473,-0.511726,-0.160200,-13.327726,-0.166597,-0.167676,-4875,-5.355835,-74
1.094000,-59.822000,-72.603250,590.419519,-0.512404,-0.160200,-13.328404,-0.166605,-0.163404,-4976,-5.466797,-81
1.096000,-59.937629,-42.996750,591.560726,-0.512848,-0.160200,-13.328848,-0.166611,-0.166608,-5079,-5.579956,-82
1.098000,-59.993987,-13.348000,592.116964,-0.513064,-0.160200,-13.329064,-0.166613,-0.166608,-5172,-5.682129,-70
1.100000,-59.991021,16.314000,592.087684,-0.513053,0.160200,12.302947,0.153787,0.153792,-5253,-5.771118,-23
1.102000,-59.928731,45.960000,591.472915,-0.512814,0.160200,12.303186,0.153790,0.153792,-5249,-5.766724,50
1.104000,-59.807181,75.560000,590.273264,-0.512346,0.160200,12.303654,0.153796,0.153792,-5170,-5.679932,69
1.106000,-59.626491,105.085750,588.489918,-0.511645,0.160200,12.304355,0.153804,0.151656,-5060,-5.559082,72
1.108000,-59.386838,134.507750,586.124640,-0.510704,0.160200,12.305296,0.153816,0.154860,-4946,-5.433838,94
1.110000,-59.088460,163.796250,583.179770,-0.509514,0.160200,12.306486,0.153831,0.156996,-4855,-5.333862,87
1.112000,-58.731653,192.923000,579.658219,-0.508066,0.160200,12.307934,0.153849,0.150588,-4752,-5.220703,69
1.114000,-58.316768,221.859250,575.563469,-0.506348,0.160200,12.309652,0.153871,0.156996,-4654,-5.113037,80
1.116000,-57.844216,250.575750,570.899570,-0.504346,0.160200,12.311654,0.153896,0.154860,-4578,-5.029541,77
1.118000,-57.314465,279.044500,565.671134,-0.502046,0.160200,12.313954,0.153924,0.147384,-4496,-4.939453,64
1.120000,-56.728038,307.237500,559.883330,-0.499429,0.160200,12.316571,0.153957,0.151656,-4411,-4.846069,57
1.122000,-56.085515,335.126750,553.541883,-0.496479,0.160200,12.319521,0.153994,0.154860,-4333,-4.760376,74
1.124000,-55.387531,362.684250,546.653063,-0.493176,0.160200,12.322824,0.154035,0.151656,-4258,-4.677979,65
1.126000,-54.634778,389.883250,539.223681,-0.489501,0.160200,12.326499,0.154081,0.159132,-4178,-4.590088,67
1.128000,-53.827998,416.697000,531.261085,-0.485432,0.160200,12.330568,0.154132,0.154860,-4107,-4.512085,66
1.130000,-52.967990,443.098250,522.773149,-0.480948,0.160200,12.335052,0.154188,0.153792,-4037,-4.435181,60
1.132000,-52.055605,469.061500,513.768265,-0.476029,0.160200,12.339971,0.154250,0.155928,-3959,-4.349487,68
1.134000,-51.091744,494.561000,504.255338,-0.470652,0.160200,12.345348,0.154317,0.152724,-3872,-4.253906,57
1.136000,-50.077361,519.571500,494.243776,-0.464797,0.160200,12.351203,0.154390,0.153792,-3796,-4.170410,59
1.138000,-49.013458,544.068250,483.743477,-0.458441,0.160200,12.357559,0.154469,0.154860,-3719,-4.085815,60
1.140000,-47.901088,568.026750,472.764826,-0.451565,0.160200,12.364435,0.154555,0.154860,-3646,-4.005615,62
1.142000,-46.741351,591.423500,461.318679,-0.444150,0.160200,12.371850,0.154648,0.152724,-3574,-3.926514,56
1.144000,-45.535394,614.235750,449.416355,-0.436177,0.160200,12.379823,0.154748,0.152724,-3505,-3.850708,69
1.146000,-44.284408,636.440500,437.069622,-0.427629,0.160200,12.388371,0.154855,0.151656,-3435,-3.773804,67
1.148000,-42.989632,658.015750,424.290690,-0.418491,0.160200,12.397509,0.154969,0.156996,-3368,-3.700195,55
1.150000,-41.652345,678.940500,411.092196,-0.408751,0.160200,12.407249,0.155091,0.156996,-3292,-3.616699,71
1.152000,-40.273870,699.193750,397.487191,-0.398396,0.160200,12.417604,0.155220,0.159132,-3221,-3.538696,55
1.154000,-38.855570,718.755750,383.489129,-0.387419,0.160200,12.428581,0.155357,0.155928,-3146,-3.456299,58
1.156000,-37.398847,737.607000,369.111851,-0.375813,0.160200,12.440187,0.155502,0.153792,-3073,-3.376099,72
1.158000,-35.905142,755.728750,354.369575,-0.363574,0.160200,12.452426,0.155655,0.160200,-2988,-3.282715,61
1.160000,-34.375932,773.103000,339.276878,-0.350703,0.160200,12.465297,0.155816,0.156996,-2908,-3.194824,61
1.162000,-32.812730,789.713000,323.848686,-0.337200,0.160200,12.478800,0.155985,0.152724,-2835,-3.114624,82
1.164000,-31.217080,805.542250,308.100254,-0.323073,0.160200,12.492927,0.156162,0.154860,-2756,-3.027832,74
1.166000,-29.590561,820.574500,292.047155,-0.308329,0.160200,12.507671,0.156346,0.156996,-2675,-2.938843,76
1.168000,-27.934782,834.795750,275.705263,-0.292982,0.160200,12.523018,0.156538,0.154860,-2600,-2.856445,57
1.170000,-26.251378,848.191500,259.090739,-0.277046,0.160200,12.538954,0.156737,0.155928,-2524,-2.772949,60
1.172000,-24.542016,860.748000,242.220011,-0.260541,0.160200,12.555459,0.156943,0.158064,-2438,-2.678467,67
1.174000,-22.808386,872.453750,225.109763,-0.243488,0.160200,12.572512,0.157156,0.155928,-2361,-2.593872,59
1.176000,-21.052201,883.296750,207.776914,-0.225914,0.160200,12.590086,0.157376,0.154860,-2279,-2.503784,70
1.178000,-19.275199,893.266250,190.238603,-0.207847,0.160200,12.608153,0.157602,0.155928,-2200,-2.416992,68
1.180000,-17.479136,902.352500,172.512173,-0.189318,0.160200,12.626682,0.157834,0.153792,-2115,-2.323608,75
1.182000,-15.665789,910.546250,154.615154,-0.170364,0.160200,12.645636,0.158070,0.155928,-2033,-2.233521,81
1.184000,-13.836951,917.839750,136.565243,-0.151020,0.160200,12.664980,0.158312,0.159132,-1957,-2.150024,72
1.186000,-11.994430,924.225750,118.380289,-0.131327,0.160200,12.684673,0.158558,0.152724,-1881,-2.066528,57
1.188000,-10.140048,929.697500,100.078273,-0.111328,0.160200,12.704672,0.158808,0.160200,-1806,-1.984131,81
1.190000,-8.275640,934.250250,81.677295,-0.091067,0.160200,12.724933,0.159062,0.156996,-1724,-1.894043,73
1.192000,-6.403047,937.879250,63.195549,-0.070590,0.160200,12.745410,0.159318,0.163404,-1648,-1.810547,77
1.194000,-4.524123,940.580250,44.651312,-0.049944,0.160200,12.766056,0.159576,0.159132,-1566,-1.720459,69
1.196000,-2.640726,942.351500,26.062922,-0.029178,0.160200,12.786822,0.159835,0.160200,-1489,-1.635864,76
1.198000,-0.754717,943.191000,7.448759,-0.008343,0.160200,12.807657,0.160096,0.161268,-1413,-1.552368,60
1.200000,1.132038,943.097750,-11.172770,0.012513,0.160200,12.828513,0.160356,0.158064,-1338,-1.469971,65
1.202000,3.017674,942.072000,-29.783250,0.033339,0.160200,12.849339,0.160617,0.161268,-1257,-1.380981,65
1.204000,4.900326,940.114500,-48.364280,0.054084,0.160200,12.870084,0.160876,0.163404,-1174,-1.289795,68
1.206000,6.778132,937.227250,-66.897484,0.074700,0.160200,12.890700,0.161134,0.160200,-1094,-1.201904,76
1.208000,8.649235,933.413500,-85.364535,0.095138,0.160200,12.911138,0.161389,0.161268,-1000,-1.098633,61
1.210000,10.511786,928.676750,-103.747174,0.115351,0.160200,12.931351,0.161642,0.163404,-913,-1.003052,85
1.212000,12.363942,923.021250,-122.027222,0.135292,0.160200,12.951292,0.161891,0.165540,-823,-0.904175,79
1.214000,14.203871,916.453500,-140.186602,0.154918,0.160200,12.970918,0.162136,0.163404,-737,-0.809692,65
1.216000,16.029756,908.979500,-158.207358,0.174187,0.160200,12.990187,0.162377,0.163404,-653,-0.717407,74
1.218000,17.839789,900.606250,-176.071670,0.193059,0.160200,13.009059,0.162613,0.159132,-573,-0.629517,67
1.220000,19.632181,891.342750,-193.761872,0.211498,0.160200,13.027498,0.162844,0.162336,-475,-0.521851,64
1.222000,21.405160,881.197750,-211.260472,0.229469,0.160200,13.045469,0.163068,0.166608,-388,-0.426270,77
1.224000,23.156972,870.181250,-228.550165,0.246941,0.160200,13.062941,0.163287,0.167676,-299,-0.328491,74
1.226000,24.885885,858.304250,-245.613856,0.263886,0.160200,13.079886,0.163499,0.167676,-212,-0.232910,78
1.228000,26.590189,845.578750,-262.434670,0.280279,0.160200,13.096279,0.163703,0.162336,-127,-0.139526,64
1.230000,28.268200,832.017250,-278.995973,0.296099,0.160200,13.112099,0.163901,0.162336,-36,-0.039551,80
1.232000,29.918258,817.632750,-295.281390,0.311327,0.160200,13.127327,0.164092,0.164472,56,0.061523,66
1.234000,31.538731,802.439500,-311.274816,0.325948,0.160200,13.141948,0.164274,0.160200,144,0.158203,67
1.236000,33.128016,786.453000,-326.960436,0.339951,0.160200,13.155951,0.164449,0.164472,243,0.266968,73
1.238000,34.684543,769.688750,-342.322740,0.353327,0.160200,13.169327,0.164617,0.166608,322,0.353760,73
1.240000,36.206771,752.163500,-357.346536,0.366073,0.160200,13.182073,0.164776,0.158064,399,0.438354,67
1.242000,37.693197,733.894500,-372.016967,0.378185,0.160200,13.194185,0.164927,0.164472,485,0.532837,57
1.244000,39.142349,714.899500,-386.319527,0.389665,0.160200,13.205665,0.165071,0.164472,572,0.628418,77
1.246000,40.552795,695.197750,-400.240073,0.400517,0.160200,13.216517,0.165206,0.167676,653,0.717407,81
1.248000,41.923140,674.808750,-413.764839,0.410748,0.160200,13.226748,0.165334,0.162336,734,0.806396,85
1.250000,43.252030,653.752250,-426.880452,0.420367,0.160200,13.236367,0.165455,0.165540,815,0.895386,64
1.252000,44.538149,632.049000,-439.573941,0.429385,0.160200,13.245385,0.165567,0.170880,904,0.993164,67
1.254000,45.780226,609.721250,-451.832755,0.437817,0.160200,13.253817,0.165673,0.163404,988,1.085449,85
1.256000,46.977034,586.790500,-463.644772,0.445677,0.160200,13.261677,0.165771,0.166608,1072,1.177734,71
1.258000,48.127388,563.279000,-474.998310,0.452983,0.160200,13.268983,0.165862,0.166608,1162,1.276611,73
1.260000,49.230150,539.211000,-485.882144,0.459753,0.160200,13.275753,0.165947,0.163404,1243,1.365601,80
1.262000,50.284232,514.609750,-496.285511,0.466007,0.160200,13.282007,0.166025,0.168744,1336,1.467773,73
1.264000,51.288589,489.499500,-506.198122,0.471765,0.160200,13.287765,0.166097,0.166608,1420,1.560059,91
1.266000,52.242230,463.905250,-515.610177,0.477049,0.160200,13.293049,0.166163,0.163404,1504,1.652344,81
1.268000,53.144210,437.852250,-524.512368,0.481879,0.160200,13.297879,0.166223,0.165540,1586,1.742432,77
1.270000,53.993639,411.366250,-532.895891,0.486278,0.160200,13.302278,0.166278,0.169812,1669,1.833618,63
1.272000,54.789675,384.473250,-540.752457,0.490266,0.160200,13.306266,0.166328,0.166608,1753,1.925903,80
1.274000,55.531532,357.200500,-548.074297,0.493866,0.160200,13.309866,0.166373,0.170880,1838,2.019287,85
1.276000,56.218477,329.574500,-554.854171,0.497096,0.160200,13.313096,0.166414,0.165540,1931,2.121460,79
1.278000,56.849830,301.622500,-561.085374,0.499978,0.160200,13.315978,0.166450,0.166608,2011,2.209351,79
1.280000,57.424967,273.372000,-566.761744,0.502530,0.160200,13.318530,0.166482,0.166608,2094,2.300537,85
1.282000,57.943318,244.851250,-571.877668,0.504770,0.160200,13.320770,0.166510,0.173016,2196,2.412598,70
1.284000,58.404372,216.088500,-576.428088,0.506714,0.160200,13.322714,0.166534,0.165540,2287,2.512573,71
1.286000,58.807672,187.112000,-580.408504,0.508377,0.160200,13.324377,0.166555,0.170880,2373,2.607056,75
1.288000,59.152820,157.950750,-583.814980,0.509772,0.160200,13.325772,0.166572,0.167676,2471,2.714722,66
1.290000,59.439475,128.633000,-586.644146,0.510911,0.160200,13.326911,0.166586,0.166608,2553,2.804810,69
1.292000,59.667352,99.188000,-588.893206,0.511804,0.160200,13.327804,0.166598,0.165540,2633,2.892700,70
1.294000,59.836227,69.645250,-590.559936,0.512459,0.160200,13.328459,0.166606,0.167676,2712,2.979492,63
1.296000,59.945933,40.033500,-591.642687,0.512880,0.160200,13.328880,0.166611,0.166608,2792,3.067383,68
1.298000,59.996361,10.382000,-592.140388,0.513073,0.160200,13.329073,0.166613,0.164472,2873,3.156372,72
1.300000,59.987461,-19.279750,-592.052549,0.513039,-0.160200,-12.302961,-0.153787,-0.155928,2950,3.240967,15
1.302000,59.919242,-48.922500,-591.379254,0.512778,-0.160200,-12.303222,-0.153790,-0.150588,2943,3.233276,-51
1.304000,59.791771,-78.516750,-590.121171,0.512287,-0.160200,-12.303713,-0.153796,-0.149520,2879,3.162964,-73
1.306000,59.605175,-108.033250,-588.279543,0.511562,-0.160200,-12.304438,-0.153805,-0.152724,2787,3.061890,-75
1.308000,59.359638,-137.443000,-585.856191,0.510596,-0.160200,-12.305404,-0.153818,-0.149520,2686,2.950928,-87
1.310000,59.055403,-166.716750,-582.853512,0.509381,-0.160200,-12.306619,-0.153833,-0.158064,2590,2.845459,-70
1.312000,58.692771,-195.825750,-579.274475,0.507907,-0.160200,-12.308093,-0.153851,-0.152724,2502,2.748779,-89
1.314000,58.272100,-224.741000,-575.122619,0.506161,-0.160200,-12.309839,-0.153873,-0.155928,2410,2.647705,-62
1.316000,57.793807,-253.434250,-570.402050,0.504130,-0.160200,-12.311870,-0.153898,-0.151656,2332,2.562012,-61
1.318000,57.258363,-281.876750,-565.117435,0.501798,-0.160200,-12.314202,-0.153928,-0.156996,2253,2.475220,-64
1.320000,56.666300,-310.040500,-559.274000,0.499149,-0.160200,-12.316851,-0.153961,-0.152724,2173,2.387329,-59
1.322000,56.018201,-337.897750,-552.877525,0.496165,-0.160200,-12.319835,-0.153998,-0.153792,2088,2.293945,-74
1.324000,55.314709,-365.420750,-545.934333,0.492826,-0.160200,-12.323174,-0.154040,-0.153792,2010,2.208252,-55
1.326000,54.556518,-392.582500,-538.451290,0.489112,-0.160200,-12.326888,-0.154086,-0.153792,1940,2.131348,-64
1.328000,53.744379,-419.356000,-530.435797,0.485002,-0.160200,-12.330998,-0.154137,-0.148452,1855,2.037964,-63
1.330000,52.879094,-445.714750,-521.895780,0.480477,-0.160200,-12.335523,-0.154194,-0.152724,1780,1.955566,-70
1.332000,51.961520,-471.632750,-512.839683,0.475512,-0.160200,-12.340488,-0.154256,-0.155928,1704,1.872070,-77
1.334000,50.992563,-497.084500,-503.276461,0.470089,-0.160200,-12.345911,-0.154324,-0.153792,1628,1.788574,-62
1.336000,49.973182,-522.044750,-493.215571,0.464184,-0.160200,-12.351816,-0.154398,-0.152724,1561,1.714966,-59
1.338000,48.904384,-546.488500,-482.666963,0.457777,-0.160200,-12.358223,-0.154478,-0.152724,1491,1.638062,-63
1.340000,47.787228,-570.392000,-471.641066,0.450848,-0.160200,-12.365152,-0.154564,-0.155928,1414,1.553467,-72
1.342000,46.622816,-593.731750,-460.148784,0.443378,-0.160200,-12.372622,-0.154658,-0.156996,1324,1.454590,-60
1.344000,45.412301,-616.484000,-448.201482,0.435348,-0.160200,-12.380652,-0.154758,-0.153792,1245,1.367798,-50
1.346000,44.156880,-638.626500,-435.810972,0.426742,-0.160200,-12.389258,-0.154866,-0.151656,1172,1.287598,-71
1.348000,42.857795,-660.137750,-422.989509,0.417545,-0.160200,-12.398455,-0.154981,-0.154860,1100,1.208496,-55
1.350000,41.516329,-680.996500,-409.749770,0.407743,-0.160200,-12.408257,-0.155103,-0.155928,1016,1.116211,-61
1.352000,40.133809,-701.181500,-396.104847,0.397327,-0.160200,-12.418673,-0.155233,-0.154860,929,1.020630,-64
1.354000,38.711603,-720.673000,-382.068234,0.386287,-0.160200,-12.429713,-0.155371,-0.152724,841,0.923950,-58
1.356000,37.251117,-739.452250,-367.653811,0.374618,-0.160200,-12.441382,-0.155517,-0.154860,759,0.833862,-74
1.358000,35.753794,-757.500000,-352.875831,0.362316,-0.160200,-12.453684,-0.155671,-0.153792,671,0.737183,-64
1.360000,34.221117,-774.798750,-337.748907,0.349381,-0.160200,-12.466619,-0.155833,-0.154860,585,0.642700,-79
1.362000,32.654599,-791.331500,-322.287999,0.335815,-0.160200,-12.480185,-0.156002,-0.154860,498,0.547119,-68
1.364000,31.055791,-807.081500,-306.508394,0.321626,-0.160200,-12.494374,-0.156180,-0.148452,409,0.449341,-81
1.366000,29.426273,-822.033500,-290.425697,0.306822,-0.160200,-12.509178,-0.156365,-0.155928,322,0.353760,-75
1.368000,27.767657,-836.172500,-274.055810,0.291415,-0.160200,-12.524585,-0.156557,-0.158064,235,0.258179,-71
1.370000,26.081583,-849.485000,-257.414922,0.275421,-0.160200,-12.540579,-0.156757,-0.159132,145,0.159302,-59
1.372000,24.369717,-861.957250,-240.519488,0.258860,-0.160200,-12.557140,-0.156964,-0.152724,51,0.056030,-60
