t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_model_deg,qdd_model_deg_s2,q_link_deg,qd_link_deg_s,pos_error_deg,vel_error_deg_s,tau_inertia_joint_Nm,tau_gravity_joint_Nm,tau_joint_ff_Nm,tau_pd_joint_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.000000,0.000000,943.265500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,943.265500,0.000000,0.000000,0.000000,6.585235,6.585235,0.160200,0.242515,-0.003204,0,0
0.002000,1.886531,942.799250,0.000000,1.886531,0.000000,-0.003296,3.375000,1.889827,939.424250,0.000000,0.027289,0.027289,7.053174,7.080463,0.160200,0.248706,0.243504,3,45
0.004000,3.771197,941.400750,-37.220226,3.771197,-37.220226,-0.110962,9.450000,3.882159,931.950750,-1.210244,0.054522,-1.155722,7.522590,6.366868,0.160200,0.239786,0.249912,101,126
0.006000,5.652134,939.071000,-55.784328,5.652134,-55.784328,-0.319702,13.350000,5.971836,925.721000,-1.813869,0.081641,-1.732228,8.026175,6.293947,0.160200,0.238874,0.241368,291,178
0.008000,7.527481,935.812750,-74.293267,7.527481,-74.293267,-0.546021,13.500000,8.073502,922.312750,-2.415701,0.108593,-2.307108,8.552595,6.245487,0.160200,0.238269,0.239232,497,180
0.010000,9.395385,931.629250,-92.728741,9.395385,-92.728741,-0.780029,13.650000,10.175414,917.979250,-3.015145,0.135322,-2.879822,9.072621,6.192799,0.160200,0.237610,0.240300,710,182
0.012000,11.253998,926.524500,-111.072519,11.253998,-111.072519,-0.984375,11.250000,12.238373,915.274500,-3.611606,0.161776,-3.449831,9.593820,6.143989,0.160200,0.237000,0.232824,896,150
0.014000,13.101483,920.503500,-129.306462,13.101483,-129.306462,-1.203003,11.550000,14.304486,908.953500,-4.204497,0.187902,-4.016595,10.090598,6.074004,0.160200,0.236125,0.239232,1095,154
0.016000,14.936012,913.572250,-147.412541,14.936012,-147.412541,-1.423828,12.000000,16.359840,901.572250,-4.793230,0.213652,-4.579577,10.577158,5.997581,0.160200,0.235170,0.236028,1296,160
0.018000,16.755772,905.737500,-165.372849,16.755772,-165.372849,-1.632568,12.450000,18.388340,893.287500,-5.377223,0.238979,-5.138244,11.050379,5.912136,0.160200,0.234102,0.232824,1486,166
0.020000,18.558962,897.007250,-183.169628,18.558962,-183.169628,-1.856689,13.050000,20.415651,883.957250,-5.955898,0.263837,-5.692061,11.515991,5.823930,0.160200,0.232999,0.228552,1690,174
0.022000,20.343801,887.390000,-200.785278,20.343801,-200.785278,-2.100586,13.800000,22.444387,873.590000,-6.528684,0.288185,-6.240499,11.974735,5.734236,0.160200,0.231878,0.234960,1912,184
0.024000,22.108522,876.895000,-218.202380,22.108522,-218.202380,-2.306030,12.525000,24.414552,864.370000,-7.095015,0.311983,-6.783031,12.426156,5.643125,0.160200,0.230739,0.234960,2099,167
0.026000,23.851381,865.533250,-235.403712,23.851381,-235.403712,-2.536743,12.750000,26.388124,852.783250,-7.654329,0.335197,-7.319132,12.861945,5.542813,0.160200,0.229485,0.232824,2309,170
0.028000,25.570655,853.315500,-252.372264,25.570655,-252.372264,-2.738892,13.575000,28.309547,839.740500,-8.206074,0.357792,-7.848282,13.273917,5.425635,0.160200,0.228020,0.233892,2493,181
0.030000,27.264643,840.253750,-269.091255,27.264643,-269.091255,-2.982788,13.575000,30.247431,826.678750,-8.749705,0.379741,-8.369964,13.690065,5.320101,0.160200,0.226701,0.228552,2715,181
0.032000,28.931670,826.361000,-285.544154,28.931670,-285.544154,-3.190430,13.725000,32.122100,812.636000,-9.284683,0.401016,-8.883667,14.082816,5.199148,0.160200,0.225189,0.223212,2904,183
0.034000,30.570087,811.651500,-301.714692,30.570087,-301.714692,-3.400269,11.550000,33.970356,800.101500,-9.810480,0.421595,-9.388885,14.479180,5.090295,0.160200,0.223829,0.225348,3095,154
0.036000,32.178276,796.139500,-317.586877,32.178276,-317.586877,-3.643066,12.450000,35.821342,783.689500,-10.326576,0.441459,-9.885117,14.849190,4.964073,0.160200,0.222251,0.224280,3316,166
0.038000,33.754645,779.839750,-333.145014,33.754645,-333.145014,-3.852905,11.475000,37.607550,768.364750,-10.832461,0.460593,-10.371868,15.209832,4.837964,0.160200,0.220675,0.223212,3507,153
0.040000,35.297635,762.769000,-348.373719,35.297635,-348.373719,-4.072632,13.050000,39.370267,749.719000,-11.327633,0.478984,-10.848649,15.541138,4.692489,0.160200,0.218856,0.220008,3707,174
0.042000,36.805721,744.944000,-363.257932,36.805721,-363.257932,-4.291260,11.175000,41.096981,733.769000,-11.811605,0.496624,-11.314981,15.881838,4.566857,0.160200,0.217286,0.218940,3906,149
0.044000,38.277411,726.382500,-377.782936,38.277411,-377.782936,-4.486816,12.450000,42.764227,713.932500,-12.283896,0.513506,-11.770390,16.179838,4.409448,0.160200,0.215318,0.216804,4084,166
0.046000,39.711251,707.102750,-391.934367,39.711251,-391.934367,-4.686768,12.375000,44.398019,694.727750,-12.744041,0.529629,-12.214412,16.473489,4.259077,0.160200,0.213438,0.216804,4266,165
0.048000,41.105822,687.123500,-405.698231,41.105822,-405.698231,-4.868042,12.000000,45.973864,675.123500,-13.191583,0.544991,-12.646592,16.749181,4.102589,0.160200,0.211482,0.213600,4431,160
0.050000,42.459745,666.465000,-419.060918,42.459745,-419.060918,-5.040527,10.875000,47.500272,655.590000,-13.626081,0.559598,-13.066483,17.012424,3.945940,0.160200,0.209524,0.209328,4588,145
0.052000,43.771682,645.147500,-432.009215,43.771682,-432.009215,-5.210815,9.600000,48.982497,635.547500,-14.047105,0.573453,-13.473652,17.260546,3.786895,0.160200,0.207536,0.212532,4743,128
0.054000,45.040335,623.191750,-444.530316,45.040335,-444.530316,-5.401978,10.275000,50.442313,612.916750,-14.454238,0.586565,-13.867672,17.484733,3.617060,0.160200,0.205413,0.203988,4917,137
0.056000,46.264449,600.619750,-456.611842,46.264449,-456.611842,-5.604126,10.275000,51.868575,590.344750,-14.847077,0.598945,-14.248133,17.700545,3.452412,0.160200,0.203355,0.202920,5101,137
0.058000,47.442814,577.454250,-468.241844,47.442814,-468.241844,-5.781006,9.375000,53.223820,568.079250,-15.225236,0.610603,-14.614633,17.899905,3.285272,0.160200,0.201266,0.202920,5262,125
0.060000,48.574266,553.717500,-479.408822,48.574266,-479.408822,-5.965576,9.675000,54.539842,544.042500,-15.588338,0.621555,-14.966784,18.076630,3.109847,0.160200,0.199073,0.197580,5430,129
0.062000,49.657684,529.433000,-490.101734,49.657684,-490.101734,-6.139160,9.675000,55.796844,519.758000,-15.936027,0.631814,-15.304213,18.236175,2.931962,0.160200,0.196850,0.200784,5588,129
0.064000,50.691998,504.625250,-500.310006,50.691998,-500.310006,-6.303955,8.550000,56.995953,496.075250,-16.267956,0.641398,-15.626559,18.384764,2.758206,0.160200,0.194678,0.198648,5738,114
0.066000,51.676185,479.318500,-510.023544,51.676185,-510.023544,-6.465454,9.675000,58.141639,469.643500,-16.583799,0.650323,-15.933476,18.500176,2.566699,0.160200,0.192284,0.191172,5885,129
0.068000,52.609272,453.537750,-519.232741,52.609272,-519.232741,-6.628052,9.375000,59.237324,444.162750,-16.883243,0.658607,-16.224636,18.609136,2.384500,0.160200,0.190006,0.190104,6033,125
0.070000,53.490336,427.308250,-527.928493,53.490336,-527.928493,-6.785156,9.225000,60.275492,418.083250,-17.165992,0.666270,-16.499722,18.698859,2.199137,0.160200,0.187689,0.189036,6176,123
0.072000,54.318505,400.656500,-536.102199,54.318505,-536.102199,-6.929077,8.475000,61.247582,392.181500,-17.431766,0.673329,-16.758437,18.772523,2.014085,0.160200,0.185376,0.187968,6307,113
0.074000,55.092962,373.608500,-543.745778,55.092962,-543.745778,-7.062012,8.475000,62.154974,365.133500,-17.680303,0.679803,-17.000500,18.821247,1.820746,0.160200,0.182959,0.186900,6428,113
0.076000,55.812939,346.191000,-550.851670,55.812939,-550.851670,-7.191650,7.350000,63.004589,338.841000,-17.911356,0.685710,-17.225647,18.860119,1.634473,0.160200,0.180631,0.181560,6546,98
0.078000,56.477726,318.431250,-557.412850,56.477726,-557.412850,-7.317993,7.950000,63.795719,310.481250,-18.124698,0.691068,-17.433630,18.869248,1.435618,0.160200,0.178145,0.183696,6661,106
0.080000,57.086664,290.356250,-563.422828,57.086664,-563.422828,-7.449829,6.750000,64.536493,283.606250,-18.320117,0.695894,-17.624223,18.875560,1.251336,0.160200,0.175842,0.175152,6781,90
0.082000,57.639151,261.994500,-568.875663,57.639151,-568.875663,-7.577271,6.750000,65.216422,255.244500,-18.497420,0.700205,-17.797215,18.855562,1.058347,0.160200,0.173429,0.175152,6897,90
0.084000,58.134642,233.373750,-573.765962,58.134642,-573.765962,-7.695923,7.950000,65.830565,225.423750,-18.656432,0.704016,-17.952416,18.808156,0.855740,0.160200,0.170897,0.171948,7005,106
0.086000,58.572646,204.522000,-578.088888,58.572646,-578.088888,-7.816772,6.900000,66.389418,197.622000,-18.796995,0.707340,-18.089655,18.760371,0.670716,0.160200,0.168584,0.169812,7115,92
0.088000,58.952730,175.468250,-581.840169,58.952730,-581.840169,-7.955200,6.675000,66.907930,168.793250,-18.918971,0.710192,-18.208779,18.694854,0.486076,0.160200,0.166276,0.168744,7241,89
0.090000,59.274519,146.240750,-585.016093,59.274519,-585.016093,-8.068359,6.825000,67.342878,139.415750,-19.022238,0.712582,-18.309656,18.603630,0.293974,0.160200,0.163875,0.166608,7344,91
0.092000,59.537693,116.868500,-587.613520,59.537693,-587.613520,-8.182617,7.650000,67.720310,109.218500,-19.106696,0.714520,-18.392176,18.491625,0.099449,0.160200,0.161443,0.165540,7448,102
0.094000,59.741993,87.381000,-589.629883,59.741993,-589.629883,-8.302368,6.300000,68.044361,81.081000,-19.172259,0.716014,-18.456245,18.380024,-0.076221,0.160200,0.159247,0.160200,7557,84
0.096000,59.887217,57.807000,-591.063187,59.887217,-591.063187,-8.408936,6.000000,68.296153,51.807000,-19.218864,0.717070,-18.501794,18.241572,-0.260222,0.160200,0.156947,0.160200,7654,80
0.098000,59.973221,28.176000,-591.912014,59.973221,-591.912014,-8.513306,6.075000,68.486527,22.101000,-19.246464,0.717694,-18.528771,18.084025,-0.444746,0.160200,0.154641,0.160200,7749,81
0.100000,59.999921,-1.483000,-592.175526,59.999921,-592.175526,-8.619873,5.400000,68.619794,-6.883000,-19.255033,0.717887,-18.537146,17.916568,-0.620578,-0.160200,-0.167957,0.155928,7846,72
0.102000,59.967289,-31.140750,-591.853461,59.967289,-591.853461,-8.713257,1.200000,68.680546,-32.340750,-19.244560,0.717651,-18.526910,17.754744,-0.772166,-0.160200,-0.169852,-0.164472,7931,16
0.104000,59.875358,-60.767500,-590.946139,59.875358,-590.946139,-8.691284,-5.775000,68.566642,-54.992500,-19.215058,0.716984,-18.498074,17.566785,-0.931289,-0.160200,-0.171841,-0.168744,7911,-77
0.106000,59.724219,-90.334250,-589.454456,59.724219,-589.454456,-8.578125,-7.125000,68.302344,-83.209250,-19.166555,0.715884,-18.450671,17.300602,-1.150069,-0.160200,-0.174576,-0.175152,7808,-95
0.108000,59.514021,-119.811500,-587.379888,59.514021,-587.379888,-8.412231,-9.750000,67.926252,-110.061500,-19.099099,0.714346,-18.384753,17.014677,-1.370076,-0.160200,-0.177326,-0.170880,7657,-130
0.110000,59.244973,-149.170500,-584.724485,59.244973,-584.724485,-8.254028,-9.300000,67.499001,-139.870500,-19.012756,0.712363,-18.300393,16.694717,-1.605676,-0.160200,-0.180271,-0.184764,7513,-124
0.112000,58.917339,-178.382000,-581.490875,58.917339,-581.490875,-8.111206,-8.250000,67.028545,-170.132000,-18.907613,0.709928,-18.197685,16.360287,-1.837399,-0.160200,-0.183167,-0.180492,7383,-110
0.114000,58.531445,-207.416750,-577.682254,58.531445,-577.682254,-7.976074,-8.025000,66.507519,-199.391750,-18.783773,0.707029,-18.076744,16.019611,-2.057133,-0.160200,-0.185914,-0.181560,7260,-107
0.116000,58.087672,-236.246500,-573.302388,58.087672,-573.302388,-7.842041,-9.300000,65.929713,-226.946500,-18.641358,0.703657,-17.937702,15.675973,-2.261729,-0.160200,-0.188472,-0.185832,7138,-124
0.118000,57.586459,-264.842750,-568.355609,57.586459,-568.355609,-7.708008,-7.950000,65.294467,-256.892750,-18.480510,0.699796,-17.780714,15.300602,-2.480112,-0.160200,-0.191201,-0.187968,7016,-106
0.120000,57.028301,-293.177250,-562.846808,57.028301,-562.846808,-7.570679,-8.550000,64.598980,-284.627250,-18.301387,0.695435,-17.605953,14.924900,-2.681052,-0.160200,-0.193713,-0.187968,6891,-114
0.122000,56.413750,-321.221750,-556.781433,56.413750,-556.781433,-7.424561,-9.075000,63.838311,-312.146750,-18.104167,0.690556,-17.413611,14.533635,-2.879976,-0.160200,-0.196200,-0.192240,6758,-121
0.124000,55.743414,-348.948750,-550.165481,55.743414,-550.165481,-7.261963,-9.000000,63.005377,-339.948750,-17.889044,0.685144,-17.203901,14.121479,-3.082421,-0.160200,-0.198730,-0.197580,6610,-120
0.126000,55.017955,-376.330500,-543.005495,55.017955,-543.005495,-7.101562,-9.375000,62.119518,-366.955500,-17.656232,0.679181,-16.977051,13.701019,-3.276032,-0.160200,-0.201150,-0.199716,6464,-125
0.128000,54.238092,-403.339750,-535.308555,54.238092,-535.308555,-6.937866,-10.275000,61.175958,-393.064750,-17.405960,0.672650,-16.733311,13.271719,-3.461592,-0.160200,-0.203470,-0.201852,6315,-137
0.130000,53.404596,-429.950500,-527.082272,53.404596,-527.082272,-6.750000,-9.300000,60.154596,-420.650500,-17.138477,0.665531,-16.472945,12.811742,-3.661203,-0.160200,-0.205965,-0.202920,6144,-124
0.132000,52.518290,-456.136500,-518.334780,52.518290,-518.334780,-6.589600,-9.825000,59.107890,-446.311500,-16.854045,0.657807,-16.196238,12.358567,-3.837671,-0.160200,-0.208171,-0.209328,5998,-131
0.134000,51.580050,-481.871000,-509.074730,51.580050,-509.074730,-6.418213,-11.325000,57.998263,-470.546000,-16.552948,0.649459,-15.903488,11.898879,-4.004609,-0.160200,-0.210258,-0.209328,5842,-151
0.136000,50.590806,-507.128750,-499.311279,50.590806,-499.311279,-6.213867,-9.900000,56.804673,-497.228750,-16.235482,0.640469,-15.595013,11.400117,-4.194895,-0.160200,-0.212636,-0.207192,5656,-132
0.138000,49.551535,-531.885500,-489.054081,49.551535,-489.054081,-6.010620,-11.250000,55.562155,-520.635500,-15.901961,0.630819,-15.271143,10.911417,-4.359726,-0.160200,-0.214697,-0.210396,5471,-150
0.140000,48.463264,-556.116250,-478.313278,48.463264,-478.313278,-5.827148,-11.475000,54.290412,-544.641250,-15.552716,0.620491,-14.932225,10.410884,-4.521342,-0.160200,-0.216717,-0.212532,5304,-153
0.142000,47.327070,-579.796750,-467.099493,47.327070,-467.099493,-5.635986,-10.200000,52.963056,-569.596750,-15.188091,0.609469,-14.578622,9.889160,-4.689462,-0.160200,-0.218818,-0.215736,5130,-136
0.144000,46.144077,-602.904250,-455.423814,46.144077,-455.423814,-5.426147,-12.300000,51.570224,-590.604250,-14.808448,0.597739,-14.210709,9.377858,-4.832851,-0.160200,-0.220611,-0.217872,4939,-164
0.146000,44.915453,-625.415500,-443.297786,44.915453,-443.297786,-5.239380,-11.850000,50.154833,-613.565500,-14.414161,0.585287,-13.828874,8.847009,-4.981865,-0.160200,-0.222473,-0.222144,4769,-158
0.148000,43.642415,-647.308250,-430.733401,43.642415,-430.733401,-5.015259,-10.350000,48.657674,-636.958250,-14.005621,0.572101,-13.433520,8.291742,-5.141778,-0.160200,-0.224472,-0.222144,4565,-138
0.150000,42.326220,-668.560750,-417.743082,42.326220,-417.743082,-4.804321,-12.150000,47.130541,-656.410750,-13.583231,0.558171,-13.025060,7.756135,-5.268924,-0.160200,-0.226062,-0.223212,4373,-162
0.152000,40.968172,-689.152250,-404.339676,40.968172,-404.339676,-4.586792,-13.500000,45.554964,-675.652250,-13.147409,0.543489,-12.603919,7.209319,-5.394600,-0.160200,-0.227633,-0.228552,4175,-180
0.154000,39.569611,-709.062500,-390.536436,39.569611,-390.536436,-4.379150,-12.825000,43.948761,-696.237500,-12.698586,0.528051,-12.170535,6.645104,-5.525431,-0.160200,-0.229268,-0.230688,3986,-171
0.156000,38.131922,-728.271250,-376.347012,38.131922,-376.347012,-4.175903,-13.200000,42.307825,-715.071250,-12.237206,0.511852,-11.725354,6.084024,-5.641330,-0.160200,-0.230717,-0.229620,3801,-176
0.158000,36.656526,-746.760000,-361.785435,36.656526,-361.785435,-3.973755,-13.875000,40.630281,-732.885000,-11.763726,0.494894,-11.268832,5.520480,-5.748351,-0.160200,-0.232054,-0.233892,3617,-185
0.160000,35.144882,-764.510500,-346.866104,35.144882,-346.866104,-3.771606,-11.325000,38.916488,-753.185500,-11.278612,0.477179,-10.801433,4.930086,-5.871347,-0.160200,-0.233592,-0.231756,3433,-151
0.162000,33.598484,-781.504750,-331.603773,33.598484,-331.603773,-3.568359,-13.050000,37.166843,-768.454750,-10.782346,0.458713,-10.323633,4.365431,-5.958203,-0.160200,-0.234678,-0.232824,3248,-174
0.164000,32.018863,-797.726250,-316.013534,32.018863,-316.013534,-3.316772,-12.225000,35.335635,-785.501250,-10.275418,0.439505,-9.835912,3.767014,-6.068898,-0.160200,-0.236061,-0.240300,3019,-163
0.166000,30.407579,-813.159000,-300.110802,30.407579,-300.110802,-3.090454,-13.125000,33.498033,-800.034000,-9.758328,0.419569,-9.338760,3.184474,-6.154286,-0.160200,-0.237129,-0.233892,2813,-175
0.168000,28.766227,-827.787250,-283.911305,28.766227,-283.911305,-2.889404,-11.475000,31.655631,-816.312250,-9.231590,0.398919,-8.832671,2.588490,-6.244180,-0.160200,-0.238252,-0.241368,2630,-153
0.170000,27.096430,-841.597500,-267.431059,27.096430,-267.431059,-2.665283,-12.825000,29.761713,-828.772500,-8.695722,0.377576,-8.318146,2.005675,-6.312472,-0.160200,-0.239106,-0.237096,2426,-171
0.172000,25.399837,-854.575500,-250.686364,25.399837,-250.686364,-2.452148,-12.900000,27.851985,-841.675500,-8.151256,0.355562,-7.795694,1.415629,-6.380065,-0.160200,-0.239951,-0.238164,2232,-172
0.174000,23.678128,-866.708000,-233.693775,23.678128,-233.693775,-2.211548,-13.500000,25.889676,-853.208000,-7.598729,0.332903,-7.265826,0.821386,-6.444440,-0.160200,-0.240756,-0.238164,2013,-180
0.176000,21.933005,-877.983750,-216.470097,21.933005,-216.470097,-1.967651,-13.575000,23.900656,-864.408750,-7.038688,0.309629,-6.729059,0.222466,-6.506593,-0.160200,-0.241532,-0.241368,1791,-181
0.178000,20.166193,-888.391250,-199.032362,20.166193,-199.032362,-1.750122,-12.900000,21.916315,-875.491250,-6.471687,0.285774,-6.185913,-0.374404,-6.560317,-0.160200,-0.242204,-0.239232,1593,-172
0.180000,18.379440,-897.920250,-181.397812,18.379440,-181.397812,-1.530396,-14.475000,19.909836,-883.445250,-5.898286,0.261373,-5.636913,-0.955229,-6.592141,-0.160200,-0.242602,-0.244572,1393,-193
0.182000,16.574512,-906.561500,-163.583885,16.574512,-163.583885,-1.311768,-12.675000,17.886280,-893.886500,-5.319053,0.236467,-5.082587,-1.557888,-6.640475,-0.160200,-0.243206,-0.243504,1194,-169
0.184000,14.753194,-914.306250,-145.608198,14.753194,-145.608198,-1.065674,-12.450000,15.818868,-901.856250,-4.734560,0.211096,-4.523464,-2.154774,-6.678239,-0.160200,-0.243678,-0.240300,970,-166
0.186000,12.917287,-921.146750,-127.488525,12.917287,-127.488525,-0.821777,-12.675000,13.739064,-908.471750,-4.145385,0.185306,-3.960079,-2.745451,-6.705530,-0.160200,-0.244019,-0.243504,748,-169
0.188000,11.068607,-927.076250,-109.242785,11.068607,-109.242785,-0.570190,-13.425000,11.638797,-913.651250,-3.552111,0.159144,-3.392967,-3.331459,-6.724426,-0.160200,-0.244255,-0.244572,519,-179
0.190000,9.208982,-932.089000,-90.889019,9.208982,-90.889019,-0.337280,-15.000000,9.546262,-917.089000,-2.955325,0.132661,-2.822664,-3.903283,-6.725947,-0.160200,-0.244274,-0.245640,307,-200
0.192000,7.340251,-936.180250,-72.445377,7.340251,-72.445377,-0.101074,-12.600000,7.441325,-923.580250,-2.355616,0.105907,-2.249709,-4.499672,-6.749381,-0.160200,-0.244567,-0.241368,92,-168
0.194000,5.464261,-939.345750,-53.930097,5.464261,-53.930097,0.163696,-13.875000,5.300565,-925.470750,-1.753578,0.078936,-1.674642,-5.073320,-6.747962,-0.160200,-0.244550,-0.242436,-149,-185
0.196000,3.582868,-941.582500,-35.361488,3.582868,-35.361488,0.421875,-13.725000,3.160993,-927.857500,-1.149805,0.051803,-1.098003,-5.650121,-6.748124,-0.160200,-0.244552,-0.244572,-384,-183
0.198000,1.697931,-942.888000,-16.757912,1.697931,-16.757912,0.671265,-13.500000,1.026666,-929.388000,-0.544896,0.024562,-0.520334,-6.219572,-6.739906,-0.160200,-0.244449,-0.247776,-611,-180
0.200000,-0.188684,-943.261000,1.862236,-0.188684,1.862236,0.917358,-13.275000,-1.106042,-929.986000,0.060552,-0.002730,0.057822,-6.782088,-6.724266,-0.160200,-0.244253,-0.250980,-835,-177
0.202000,-2.075113,-942.701250,20.480542,-2.075113,20.480542,1.167847,-13.050000,-3.242960,-929.651250,0.665940,-0.030016,0.635924,-7.339195,-6.703271,-0.160200,-0.243991,-0.242436,-1063,-174
0.204000,-3.959489,-941.209500,39.078596,-3.959489,39.078596,1.411743,-15.525000,-5.371232,-925.684500,1.270670,-0.057240,1.213430,-7.868682,-6.655252,-0.160200,-0.243391,-0.243504,-1285,-207
0.206000,-5.839951,-938.787000,57.638006,-5.839951,57.638006,1.669922,-13.725000,-7.509873,-925.062000,1.874143,-0.084345,1.789798,-8.424231,-6.634433,-0.160200,-0.243130,-0.247776,-1520,-183
0.208000,-7.714637,-935.436000,76.140422,-7.714637,76.140422,1.928101,-13.575000,-9.642738,-921.861000,2.475763,-0.111277,2.364486,-8.960267,-6.595781,-0.160200,-0.242647,-0.243504,-1755,-181
0.210000,-9.581695,-931.160250,94.567545,-9.581695,94.567545,2.182983,-15.600000,-11.764678,-915.560250,3.074935,-0.137981,2.936954,-9.471802,-6.534848,-0.160200,-0.241886,-0.238164,-1987,-208
0.212000,-11.439278,-925.963500,112.901154,-11.439278,112.901154,2.421387,-14.925000,-13.860665,-911.038500,3.671066,-0.164404,3.506662,-9.988962,-6.482300,-0.160200,-0.241229,-0.242436,-2204,-199
0.214000,-13.285549,-919.851000,131.123121,-13.285549,131.123121,2.655396,-13.425000,-15.940945,-906.426000,4.263567,-0.190495,4.073072,-10.501377,-6.428305,-0.160200,-0.240554,-0.238164,-2417,-179
0.216000,-15.118682,-912.829250,149.215425,-15.118682,149.215425,2.892700,-13.425000,-18.011382,-899.404250,4.851852,-0.216205,4.635647,-10.994395,-6.358748,-0.160200,-0.239684,-0.239232,-2633,-179
0.218000,-16.936866,-904.904750,167.160178,-16.936866,167.160178,3.135498,-14.025000,-20.072364,-890.879750,5.435339,-0.241486,5.193852,-11.474447,-6.280594,-0.160200,-0.238707,-0.240300,-2854,-187
0.220000,-18.738301,-896.085250,184.939632,-18.738301,184.939632,3.375000,-13.500000,-22.113301,-882.585250,6.013451,-0.266295,5.747156,-11.950856,-6.203700,-0.160200,-0.237746,-0.240300,-3072,-180
0.222000,-20.521207,-886.379750,202.536209,-20.521207,202.536209,3.599121,-15.225000,-24.120328,-871.154750,6.585617,-0.290590,6.295027,-12.396495,-6.101467,-0.160200,-0.236468,-0.237096,-3276,-203
0.224000,-22.283820,-875.797750,219.932506,-22.283820,219.932506,3.819946,-12.675000,-26.103766,-863.122750,7.151271,-0.314332,6.836939,-12.859684,-6.022744,-0.160200,-0.235484,-0.236028,-3477,-169
0.226000,-24.024398,-864.349750,237.111321,-24.024398,237.111321,4.040771,-14.925000,-28.065169,-849.424750,7.709853,-0.337485,7.372368,-13.277548,-5.905179,-0.160200,-0.234015,-0.232824,-3678,-199
0.228000,-25.741219,-852.047000,254.055668,-25.741219,254.055668,4.275879,-12.300000,-30.017098,-839.747000,8.260811,-0.360017,7.900794,-13.720998,-5.820204,-0.160200,-0.232953,-0.236028,-3892,-164
0.230000,-27.432586,-838.901750,270.748790,-27.432586,270.748790,4.494507,-15.000000,-31.927093,-823.901750,8.803601,-0.381899,8.421702,-14.110413,-5.688711,-0.160200,-0.231309,-0.231756,-4091,-200
0.232000,-29.096826,-824.926750,287.174181,-29.096826,287.174181,4.739502,-13.350000,-33.836328,-811.576750,9.337684,-0.403105,8.934579,-14.524205,-5.589625,-0.160200,-0.230070,-0.227484,-4314,-178
0.234000,-30.732293,-810.136250,303.315597,-30.732293,303.315597,5.008667,-12.750000,-35.740960,-797.386250,9.862535,-0.423614,9.438921,-14.923768,-5.484847,-0.160200,-0.228761,-0.229620,-4559,-170
0.236000,-32.337371,-794.544500,319.157079,-32.337371,319.157079,5.229492,-11.550000,-37.566863,-782.994500,10.377632,-0.443406,9.934227,-15.301315,-5.367088,-0.160200,-0.227289,-0.227484,-4760,-154
0.238000,-33.910471,-778.167000,334.682960,-33.910471,334.682960,5.455811,-11.475000,-39.366282,-766.692000,10.882468,-0.462466,10.420002,-15.658588,-5.238586,-0.160200,-0.225682,-0.230688,-4966,-153
0.240000,-35.450039,-761.020250,349.877888,-35.450039,349.877888,5.660156,-13.350000,-41.110195,-747.670250,11.376543,-0.480782,10.895761,-15.982347,-5.086586,-0.160200,-0.223782,-0.225348,-5152,-178
0.242000,-36.954552,-743.120750,364.726837,-36.954552,364.726837,5.866699,-10.800000,-42.821251,-732.320750,11.859367,-0.498346,11.361021,-16.323141,-4.962120,-0.160200,-0.222226,-0.220008,-5340,-144
0.244000,-38.422522,-724.486500,379.215124,-38.422522,379.215124,6.054565,-11.475000,-44.477087,-713.011500,12.330465,-0.515153,11.815312,-16.621834,-4.806521,-0.160200,-0.220282,-0.222144,-5511,-153
0.246000,-39.852498,-705.136000,393.328421,-39.852498,393.328421,6.245728,-10.725000,-46.098226,-694.411000,12.789369,-0.531199,12.258170,-16.916391,-4.658220,-0.160200,-0.218428,-0.220008,-5685,-143
0.248000,-41.243066,-685.088000,407.052774,-41.243066,407.052774,6.458862,-11.625000,-47.701928,-673.463000,13.235627,-0.546486,12.689141,-17.189994,-4.500853,-0.160200,-0.216461,-0.220008,-5879,-155
0.250000,-42.592850,-664.362500,420.374610,-42.592850,420.374610,6.645630,-12.450000,-49.238480,-651.912500,13.668797,-0.561017,13.107780,-17.441812,-4.334032,-0.160200,-0.214375,-0.213600,-6049,-166
0.252000,-43.900516,-642.980250,433.280756,-43.900516,433.280756,6.830200,-11.100000,-50.730716,-631.880250,14.088450,-0.574797,13.513652,-17.692627,-4.178974,-0.160200,-0.212437,-0.215736,-6217,-148
0.254000,-45.164771,-620.962000,445.758450,-45.164771,445.758450,7.012573,-10.275000,-52.177344,-610.687000,14.494171,-0.587836,13.906335,-17.923396,-4.017061,-0.160200,-0.210413,-0.212532,-6383,-137
0.256000,-46.384364,-598.329500,457.795354,-46.384364,457.795354,7.203735,-10.200000,-53.588099,-588.129500,14.885560,-0.600143,14.285418,-18.135250,-3.849832,-0.160200,-0.208323,-0.211464,-6557,-136
0.258000,-47.558089,-575.105750,469.379563,-47.558089,469.379563,7.376221,-10.800000,-54.934310,-564.305750,15.262230,-0.611730,14.650500,-18.321366,-3.670866,-0.160200,-0.206086,-0.209328,-6714,-144
0.260000,-48.684787,-551.313500,480.499624,-48.684787,480.499624,7.546509,-10.800000,-56.231296,-540.513500,15.623807,-0.622611,15.001195,-18.494815,-3.493620,-0.160200,-0.203870,-0.208260,-6869,-144
